"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","technology-research","acquired","HfS Research / Omdia","1988-2014","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","Boston-based technology research firm; author's employer"
"peter-kastner","Peter Kastner","person","technology-research","active","","1980s-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","Aberdeen Group analyst; PSK initials in filename; author of this InSight"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","Publisher of Windows XP; $200M marketing campaign at launch"
"agere-systems","Agere Systems","company","semiconductors","acquired","LSI Corporation","2002-2014","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","Spun off from Lucent Technologies 2002; made ORiNOCO wireless chipsets; acquired by LSI 2014; ORiNOCO brand passed to Proxim"
"orinoco","ORiNOCO (Proxim)","company","networking","acquired","Proxim Wireless","1996-2004","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","Wi-Fi/WLAN brand under Agere/Lucent; brand acquired by Proxim Wireless; referenced in context of WEP wireless security"
"intel","Intel Corporation","company","semiconductors","active","","1968-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","PC hardware manufacturer referenced; Intel-based PCs tested for upgrade"
"compaq","Compaq Computer Corporation","company","PC-hardware","acquired","HP","1982-2002","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","PC maker referenced for upgrade testing context; acquired by HP May 2002"
"dell","Dell Technologies","company","PC-hardware","active","","1984-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","PC maker referenced; Dell machines among those upgraded to XP"
"hewlett-packard","Hewlett-Packard Company","company","PC-hardware","active","HP Inc. / HPE","1939-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","PC maker referenced; HP machines among those upgraded to XP"
"ibm","IBM Corporation","company","PC-hardware","active","","1911-present","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090","PC maker referenced; IBM ThinkPad/desktop machines in upgrade context"
