"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks -> Aberdeen Strategy & Research","1988-2013","dollars-and-sense-b2b-ec-eb8c9d","Publisher; One Boston Place Boston MA"
"david-alschuler","David Alschuler","person","market-research","unknown","","1990s-2000s","dollars-and-sense-b2b-ec-eb8c9d","Aberdeen analyst; primary author of this report"
"actra-business-systems","Actra Business Systems","company","B2B-ecommerce","acquired","GE -> Netopia","1996-2000","dollars-and-sense-b2b-ec-eb8c9d","Joint venture between Netscape and GE Information Services; profiled vendor"
"ariba-technologies","Ariba Technologies","company","B2B-ecommerce","acquired","SAP AG (2012) for $4.3B","1996-present","dollars-and-sense-b2b-ec-eb8c9d","Leading e-procurement platform; acquired by SAP 2012 for $4.3 billion"
"aspect-development","Aspect Development","company","B2B-ecommerce","acquired","i2 Technologies (2000)","1991-2000","dollars-and-sense-b2b-ec-eb8c9d","Supply chain content management; acquired by i2 Technologies for $9.3B"
"commerce-one","Commerce One","company","B2B-ecommerce","bankrupt","","1994-2004","dollars-and-sense-b2b-ec-eb8c9d","B2B marketplace platform; went bankrupt October 2004; patents auctioned for $15.5M"
"connect-inc","Connect Inc.","company","B2B-ecommerce","acquired","Harbinger (1998)","1987-1998","dollars-and-sense-b2b-ec-eb8c9d","EDI/EC software; acquired by Harbinger Corporation"
"elekom","ELEKOM","company","B2B-ecommerce","unknown","","1990s","dollars-and-sense-b2b-ec-eb8c9d","EC automation supplier profiled; fate unknown"
"fulcrum-technologies","Fulcrum Technologies","company","B2B-ecommerce","acquired","Hummingbird (1998)","1983-1998","dollars-and-sense-b2b-ec-eb8c9d","Search and content management; acquired by Hummingbird Communications 1998"
"geis","General Electric Information Services (GEIS)","company","B2B-ecommerce","acquired","GXS (2000) -> Francisco Partners (2002) -> OpenText (2014)","1966-2000","dollars-and-sense-b2b-ec-eb8c9d","Major EDI VAN; rebranded GXS in 2000; sold to Francisco Partners; acquired by OpenText 2014"
"harbinger-corporation","Harbinger Corporation","company","B2B-ecommerce","acquired","Peregrine Systems (2000) -> Inovis -> GXS -> OpenText","1983-2000","dollars-and-sense-b2b-ec-eb8c9d","EDI VAN; acquired Premenos 1997; sold to Peregrine Systems 2000 for $2.1B"
"microsoft","Microsoft Corporation","company","enterprise-software","active","","1975-present","dollars-and-sense-b2b-ec-eb8c9d","Profiled as EC supplier; cited for internet commerce strategy"
"open-market","Open Market","company","B2B-ecommerce","acquired","FatWire Software -> Oracle (2011)","1994-1999","dollars-and-sense-b2b-ec-eb8c9d","Internet commerce platform; acquired; Content Server product eventually reached Oracle via FatWire"
"premenos","Premenos Technology Corp.","company","B2B-ecommerce","acquired","Harbinger Corporation (1997) for $230M","1988-1997","dollars-and-sense-b2b-ec-eb8c9d","EDI software vendor; acquired by Harbinger 1997; Templar product retained"
"spaceworks","SpaceWorks","company","B2B-ecommerce","unknown","","1990s","dollars-and-sense-b2b-ec-eb8c9d","EC supplier profiled; fate unknown"
"sterling-commerce","Sterling Commerce","company","B2B-ecommerce","acquired","SBC -> AT&T -> IBM Sterling (2010)","1975-2010","dollars-and-sense-b2b-ec-eb8c9d","Major EDI VAN; acquired by SBC/AT&T; sold to IBM 2010 for $1.4B; now IBM Sterling"
"ec-company","The EC Company","company","B2B-ecommerce","unknown","","1990s","dollars-and-sense-b2b-ec-eb8c9d","EC automation supplier profiled; fate unknown"
"trade-ex","TRADE'ex","company","B2B-ecommerce","unknown","","1990s","dollars-and-sense-b2b-ec-eb8c9d","EC supplier profiled; fate unknown"
"tsi-international","TSI International","company","B2B-ecommerce","acquired","Mercator Software (1999)","1983-1999","dollars-and-sense-b2b-ec-eb8c9d","EDI/integration software; acquired by Mercator Software"
"us-west","US West","company","telecommunications","acquired","Qwest (2000) -> CenturyLink -> Lumen","1984-2000","dollars-and-sense-b2b-ec-eb8c9d","Baby Bell telco; cited as EC infrastructure provider; merged into Qwest 2000"
"nterprise","!nterprise","company","B2B-ecommerce","unknown","","1990s","dollars-and-sense-b2b-ec-eb8c9d","EC supplier profiled in appendix; fate unknown"
