"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-001","dollars-and-sense-b2b-ec-eb8c9d","","internet-ec-1998","market-data","1998","B2B EC market state","Electronic Commerce is a market in transition with new organizations breaking new ground","high","ingest-extraction","industry-analysis","Overview","Characterizes 1998 B2B EC as a pivotal transition moment"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-002","dollars-and-sense-b2b-ec-eb8c9d","","edi-electronic-data-interchange","technology-assessment","1998","EDI market status","Traditional EDI suppliers have launched significant new initiatives reflecting different technical and business models","high","ingest-extraction","competitive-profiling","Ch4","Traditional EDI vendors recognizing internet threat and pivoting"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-003","dollars-and-sense-b2b-ec-eb8c9d","","internet-ec-1998","expert-opinion","1998","B2B EC market risk","It is a period of change — of opportunity and risk closely entwined","high","ingest-extraction","expert-opinion","Overview","Aberdeen characterizes the B2B EC market as high-risk/high-reward"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-004","dollars-and-sense-b2b-ec-eb8c9d","","internet-ec-1998","market-data","1998","Report research scope","4 months of interviews with major EC suppliers and end users conducted starting March 1998","high","ingest-extraction","field-research","Overview","Primary research methodology quantified"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-005","dollars-and-sense-b2b-ec-eb8c9d","","b2b-marketplace","market-data","1998","Number of B2B EC suppliers profiled","17 supplier organizations profiled","high","ingest-extraction","competitive-profiling","Part II","Complete competitive landscape at time of publication"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-006","dollars-and-sense-b2b-ec-eb8c9d","","internet-ec-1998","framework-factor","1998","EC analytical framework component","Business process functionality as primary EC capability dimension","high","ingest-extraction","industry-analysis","Fig 13","One axis of Aberdeen's EC product evaluation framework"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-007","dollars-and-sense-b2b-ec-eb8c9d","","edi-electronic-data-interchange","framework-factor","1998","EC analytical framework component","Key technical standards as EC evaluation dimension","high","ingest-extraction","industry-analysis","Fig 14","Standards compliance as framework factor"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-008","dollars-and-sense-b2b-ec-eb8c9d","","public-key-encryption","technology-assessment","1998","EC security technology","Public/private key encryption as internet commerce security foundation","high","ingest-extraction","industry-analysis","Fig 15 / App A","Appendix covers encryption and authentication for internet EC"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-009","dollars-and-sense-b2b-ec-eb8c9d","","edi-van","market-data","1998","Worldwide EDI VAN market size","Worldwide EDI VAN market (1996) quantified","medium","ingest-extraction","industry-analysis","Fig 6","1996 market size data presented as baseline"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-010","dollars-and-sense-b2b-ec-eb8c9d","","edi-electronic-data-interchange","market-data","1998","EDI software and service revenue growth estimate","Worldwide EDI software and service revenues market growth estimates presented","medium","ingest-extraction","statistical-analysis","Fig 8","Forward-looking revenue projections for EDI market"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-011","dollars-and-sense-b2b-ec-eb8c9d","","b2b-marketplace","framework-factor","1998","Hub-and-spoke network model","Hub-and-spoke EDI network described from both buyer and supplier perspectives","high","ingest-extraction","industry-analysis","Fig 4-5","Foundational B2B network topology documented"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-012","dollars-and-sense-b2b-ec-eb8c9d","","erp-ec-integration","framework-factor","1998","Trading partner integration","Trading partner full systems integration as advanced EC capability","high","ingest-extraction","industry-analysis","Fig 9","Full integration vs. point-to-point as framework dimension"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-013","dollars-and-sense-b2b-ec-eb8c9d","","internet-ec-1998","viability-prediction","1998","Internet EC vs EDI trajectory","Internet-based EC will become the dominant B2B commerce channel displacing traditional EDI","verified","outcome-linkage","expert-opinion","Ch5","Core report thesis: internet EC will subsume EDI"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-014","dollars-and-sense-b2b-ec-eb8c9d","commerce-one","b2b-marketplace","viability-prediction","1998","Commerce One viability","Commerce One identified as new internet EC marketplace entrant with high growth potential","verified","outcome-linkage","competitive-profiling","Part II","Profiled as emerging player; went bankrupt 2004"
"dollars-and-sense-b2b-ec-eb8c9d-OBS-015","dollars-and-sense-b2b-ec-eb8c9d","ariba-technologies","internet-ec-1998","viability-prediction","1998","Ariba Technologies viability","Ariba identified as leading e-procurement platform with strong market position","verified","outcome-linkage","competitive-profiling","Part II","Predicted leading position; acquired by SAP 2012 for $4.3B — success"
