"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"o91-001","1991-apple-c-s-e9ffd7","","t91-07","market-data","1991","Frontware software market size 1990","Under $50 million in 1990; growing at 20%-25% in 1991","medium","ingest-extraction","market-sizing","major-findings","Aberdeen's estimate; market characterized as small, mixed with client-server in buyer minds"
"o91-002","1991-apple-c-s-e9ffd7","","t91-08","viability-prediction","1991","Client-server market maturity projection","Most buyers believe 1994 is when organizations will be fully up to speed with client-server; technology barriers until early 1992 or later","high","ingest-extraction","user-interviews","major-findings","1994-1995 client-server maturity predicted"
"o91-003","1991-apple-c-s-e9ffd7","","t91-08","actual-outcome","1996","Client-server maturity actual outcome","Client-server matured by mid-1990s as predicted; World Wide Web arrival 1993-1995 accelerated and disrupted transition","high","ingest-extraction","historical-record","post-study","Aberdeen's prediction proved largely accurate; web added new dimension not anticipated"
"o91-004","1991-apple-c-s-e9ffd7","e91-03","t91-02","market-data","1991","IBM PC MIS commitment level","Over 80% of corporate MIS committed to IBM PC architecture; unwilling to consider Apple for future client-server and front-end projects","high","ingest-extraction","user-interviews","mis-view-apple","Substantial organizational inertia surrounding IBM PC; approved supplier lists invariably include IBM PS/2"
"o91-005","1991-apple-c-s-e9ffd7","e91-01","t91-01","strategy-classification","1991","Apple enterprise market share prediction","Apple's market share in this decade unlikely to exceed 15% of business PC market; large MIS shops putting up largest resistance","high","ingest-extraction","expert-opinion","mis-view-apple","Long-term prediction from 1991"
"o91-006","1991-apple-c-s-e9ffd7","e91-01","t91-01","actual-outcome","2024","Apple enterprise market share actual outcome","macOS desktop market share ~16% in 2025 (all PCs); Apple enterprise presence grew significantly post-iPhone but fragmented MIS pattern persisted","high","ingest-extraction","historical-record","post-study","Aberdeen's 15% ceiling proved roughly accurate for traditional enterprise; Apple's consumer success changed the calculus after 2007"
"o91-007","1991-apple-c-s-e9ffd7","e91-06","t91-07","benchmark-result","1991","Delta Airlines frontware implementation","Only large mainframe site to have implemented frontware application using standard PC; used for flight status display","high","ingest-extraction","user-interviews","major-findings","Delta was Apple success story; Prudential-Bache used proprietary CTOS frontware separately"
"o91-008","1991-apple-c-s-e9ffd7","","t91-06","market-data","1991","IBM 3270 installed base decline","~5 million IBM 3270 terminals declining at 15%-20% per year through 1993; PC replacement of choice","high","ingest-extraction","industry-analysis","terminal-trends","Gradual divestment due to capital costs of replacing 10,000-20,000 devices at large sites"
"o91-009","1991-apple-c-s-e9ffd7","e91-04","t91-03","technology-assessment","1991","Microsoft Windows 3.0 enterprise positioning","Most frequently mentioned as likely target for client applications; has established itself as a standard","high","ingest-extraction","user-interviews","buyer-evaluation","Windows 3.0 released May 1990; rapid enterprise adoption confirmed in interviews"
"o91-010","1991-apple-c-s-e9ffd7","e91-04","t91-04","technology-assessment","1991","IBM OS/2 Presentation Manager enterprise reception","Late and slow; used for multithreading or IBM OfficeVision/2 commitments; SAA still 2 years away","high","ingest-extraction","user-interviews","buyer-evaluation","OS/2 ultimately failed to displace Windows; Microsoft Windows won the desktop"
"o91-011","1991-apple-c-s-e9ffd7","e91-13","t91-01","benchmark-result","1991","University of Texas Apple installed base","Largest Mac site in US: 18,000 sold; 2,000 in administration alone; using SAG Natural Connection for frontware","high","ingest-extraction","user-interviews","interview-ut-austin","UT Austin as flagship Apple enterprise success; MIS writes applications to 3270; client handles front end"
"o91-012","1991-apple-c-s-e9ffd7","e91-05","t91-05","technology-assessment","1991","Novell NetWare dominance and Apple connectivity gap","Novell NetWare is dominant LAN OS; Mac-NetWare 286 support unknown to MIS; Netware 386 Mac connectivity delayed","high","ingest-extraction","user-interviews","terminal-trends","Aberdeen: Apple must be widely known as having excellent connectivity to Novell LANs"
"o91-013","1991-apple-c-s-e9ffd7","e91-01","t91-01","strategy-classification","1991","Frontware pilot program recommendation","Aberdeen concerned Apple planning fewer than 25 frontware pilots in 1991; Fortune 1000 needs 1991 wake-up call","high","ingest-extraction","expert-opinion","executive-summary","Recommended broad-based seminars rather than targeted vertical marketing due to cross-industry nature"
"o91-014","1991-apple-c-s-e9ffd7","e91-01","","strategy-classification","1991","Apple quality reputation as enterprise asset","Apple has favorable reputation as quality company; buyers seeking flight to safety with highest quality, financially strong, reputable suppliers","high","ingest-extraction","user-interviews","mis-view-apple","Aberdeen identifies Apple's quality reputation as 'understated asset'"
"o91-015","1991-apple-c-s-e9ffd7","e91-07","t91-08","expert-opinion","1991","Merrill Lynch client-server investment plans","$175M S&P budget; planning native APPC applications in 1991; productivity tools 1992; common use 1994","high","ingest-extraction","user-interviews","interview-merrill-lynch","Following IBM two-tier topology model; 386SX PC, Sun Sparc or RS/6000 as client platforms"
"o91-016","1991-apple-c-s-e9ffd7","e91-12","t91-08","expert-opinion","1991","USAA client-server application rewrite plan","By 1994, USAA plans $5M+ rewrite of core customer service application using 5,000 client workstations; PS/2 Model 55SX with OS/2","high","ingest-extraction","user-interviews","interview-usaa","10,000 users at USAA; Apple OK on approved list but neutral; IBM account team 'all over USAA'"
"o91-017","1991-apple-c-s-e9ffd7","e91-08","","expert-opinion","1991","Prudential-Bache broker workstation replacement plans","Planning to replace 8,000 broker workstations; three recommended platforms under budgetary consideration; Unisys/CTOS expected to lose contract","high","ingest-extraction","user-interviews","interview-prudential","Everyone in brokerage industry has gone IBM PCs; Apple not a viable candidate"
"o91-018","1991-apple-c-s-e9ffd7","","t91-07","strategy-classification","1991","Frontware vs. client-server mutual exclusivity","Frontware and client-server are mutually exclusive; MIS will either retrofit mainframe app with frontware or rearchitect using client-server","high","ingest-extraction","expert-opinion","major-findings","Application re-engineering using frontware competes with new-application development using client-server for same 10-20% of MIS budget"
"o91-019","1991-apple-c-s-e9ffd7","e91-01","t91-01","strategy-classification","1991","Apple polarized enterprise buyer pattern","At 10%-20% of sites, Apple is established supplier with healthy installed base; other 80% have virtually zero Apple visibility","high","ingest-extraction","user-interviews","polarized-attitudes","No middle ground; binary: either recognized player or totally ignored. Fragmented market prevents targeted marketing."
"o91-020","1991-apple-c-s-e9ffd7","e91-17","t91-13","strategy-classification","1991","Software AG Natural Connection joint marketing recommendation","Aberdeen recommends evaluation of expanded joint marketing with Software AG of Natural Connection for Macintosh for client CASE tools and 4GL","medium","ingest-extraction","expert-opinion","executive-summary","UT Austin using SAG on Macintosh successfully as production frontware platform"
"o91-021","1991-apple-c-s-e9ffd7","e91-19","","technology-assessment","1991","Dealer channel limitation for Apple enterprise sales","Dealers taking orders for IBM PCs rather than educating market about Apple; dealers have few incentives to sell Apple when customer says IBM PC","high","ingest-extraction","user-interviews","distribution","Even large organizations buy IBM PCs through same dealer channels that sell Apple"
"o91-022","1991-apple-c-s-e9ffd7","","t91-09","technology-assessment","1991","SNA SDLC departmental gateway topology emergence","Aberdeen anticipates rapid growth in market for departmental communications gateways running SNA SDLC to IBM mainframe; potential cost-per-seat advantage for Apple","medium","ingest-extraction","expert-opinion","terminal-trends","Gateway vendors: Avatar, DCA, Tri-Data cited"
"o91-023","1991-apple-c-s-e9ffd7","e91-16","t91-08","expert-opinion","1991","Sabre Group (Federated) client-server plans","No specific client-server plans; 20,000+ 3270s; database checking requirement makes frontware inappropriate; IBM mandatory for AD/Cycle","high","ingest-extraction","user-interviews","interview-sabre","$25M S&P budget; 5-year timeline for any client-server; IBM has 15 resident personnel on-site"
"o91-024","1991-apple-c-s-e9ffd7","","t91-15","technology-assessment","1991","Unix workstations for corporate MIS desktops","Unix workstations are non-starters for corporate MIS desktops; Unix servers attracting increasing interest for price-performance advantages particularly for RDBMS decision support","high","ingest-extraction","user-interviews","buyer-evaluation","Sun Sparc and RS/6000 mentioned as possible server platforms at Merrill Lynch"
"o91-025","1991-apple-c-s-e9ffd7","e91-01","","actual-outcome","2007","Apple iPhone and enterprise market disruption","Apple launched iPhone 2007 and iPad 2010; consumer device success fundamentally changed enterprise adoption patterns; BYOD eliminated historical barriers","high","ingest-extraction","historical-record","post-study","Aberdeen did not anticipate consumer device strategy as enterprise entry point; report focused purely on MIS decisions"
