"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"t91-01","Macintosh (Apple Computer)","personal-computer","Apple Computer","1984-present","current","active (evolved to modern Mac line)","1991-apple-c-s-e9ffd7","Subject of study; enterprise perception: toy computer, lacks applications, connectivity myths."
"t91-02","IBM PS/2 and IBM PC Architecture","personal-computer","IBM","1981-present","dominant","active (x86 architecture ubiquitous)","1991-apple-c-s-e9ffd7","Over 80% of corporate MIS committed to IBM PC; PS/2 Model 55SX and up cited as client platform."
"t91-03","Microsoft Windows 3.0","operating-system","Microsoft","1990-1992","emerging-dominant","superseded (evolved to Windows 11)","1991-apple-c-s-e9ffd7","Most frequently mentioned target for client applications; has established itself as a standard."
"t91-04","IBM OS/2 Presentation Manager","operating-system","IBM","1987-2001","current","discontinued","1991-apple-c-s-e9ffd7","Used for multithreading or IBM OfficeVision/2 commitments; described as 'late and slow' by MIS."
"t91-05","Novell NetWare","network-operating-system","Novell","1983-2009","dominant","legacy/retired","1991-apple-c-s-e9ffd7","Dominant LAN OS; Macintosh support for Netware 286 exists but unknown to MIS; Netware 386 Mac support delayed."
"t91-06","IBM 3270 Terminal","computer-terminal","IBM","1971-1990s","declining","legacy/retired","1991-apple-c-s-e9ffd7","Installed base ~5 million; declining at 15-20% per year through 1993; PC replacement underway."
"t91-07","Frontware / Non-Invasive Front-End","application-software","various (Easel, InFront, MitemView)","1989-1996","emerging","market niche; subsumed by client-server and web","1991-apple-c-s-e9ffd7","Aberdeen estimates frontware market at under $50M in 1990; IBM blessed Easel Corp as frontware-of-choice."
"t91-08","Client-Server Architecture","computing-architecture","industry","1985-present","emerging","ubiquitous","1991-apple-c-s-e9ffd7","95%+ of mainframe-size applications still using dumb 3270 terminals; maturity projected for mid-1994."
"t91-09","IBM SNA/SDLC Gateway","communications-technology","IBM/various","1974-1995","current","legacy/retired","1991-apple-c-s-e9ffd7","Departmental communications gateway topology emerging; Aberdeen forecasts rapid growth."
"t91-10","IBM SAA (Systems Application Architecture)","computing-architecture","IBM","1987-1995","current","discontinued","1991-apple-c-s-e9ffd7","IBM SAA for cooperative processing from PS/2s to CICS/DB2 still 2 years away in 1991; weak customer commitment seen."
"t91-11","Easel Corp (frontware tool)","application-software","Easel Corporation","1988-1996","current","acquired by ILOG 1996; discontinued","1991-apple-c-s-e9ffd7","IBM-blessed frontware and client development toolset; most frequently mentioned by MIS sites."
"t91-12","MitemView (Mitem Corporation)","application-software","Mitem Corporation","1989-1993","current","discontinued","1991-apple-c-s-e9ffd7","Apple-promoted frontware product; only UT Austin using in production; criticized as too complex."
"t91-13","Software AG Natural Connection","application-development-tool","Software AG","1988-1995","current","evolved; IBM acquired Software AG integration portfolio 2023","1991-apple-c-s-e9ffd7","Macintosh-supported client CASE tool and 4GL for mainframe host; used by UT Austin."
"t91-14","APPC (Advanced Program-to-Program Communications)","communications-protocol","IBM","1983-2000","emerging","legacy/retired","1991-apple-c-s-e9ffd7","Native APPC applications planned at Merrill Lynch for 1991; Merrill Lynch expects common use by 1994."
"t91-15","Unix Workstations (Sun SPARC, IBM RS/6000)","workstation-computer","Sun Microsystems/IBM","1987-2000","emerging","legacy (replaced by x86 Linux servers)","1991-apple-c-s-e9ffd7","Non-starters for corporate MIS desktops but Unix servers attracting interest for RDBMS decision support."
