"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"lawson-software","Lawson Software","company","enterprise-business-applications","acquired","Infor (acquired 2012 for $2B by Golden Gate Capital + Infor)","1975-2012","aberdeen-1997-lawson-insight-process-orientation-business-management","Minneapolis MN; founded 1975; FY1996 revenues $101.8M (+46% YoY); 2300+ customers; 800+ employees; privately held until IPO ~2001"
"sap-ag","SAP AG","company","ERP-software","active","SAP SE (renamed 2014)","1972-present","aberdeen-1997-lawson-insight-process-orientation-business-management","Enterprise ERP competitor cited as being 'surprised' by Lawson in sales situations"
"oracle-corporation","Oracle Corporation","company","ERP-software","active","","1977-present","aberdeen-1997-lawson-insight-process-orientation-business-management","Enterprise ERP competitor; Oracle Applications suite competed with Lawson"
"peoplesoft","PeopleSoft","company","ERP-software","acquired","Oracle (hostile acquisition 2005, $10.3B)","1987-2005","aberdeen-1997-lawson-insight-process-orientation-business-management","Enterprise ERP competitor; HR/Financials focus; acquired by Oracle in contentious hostile takeover"
"jd-edwards","J.D. Edwards","company","midrange-ERP","acquired","PeopleSoft (acquired 2003); Oracle (via PeopleSoft acquisition 2005)","1977-2003","aberdeen-1997-lawson-insight-process-orientation-business-management","Midrange ERP competitor; acquired by PeopleSoft 2003 for $1.7B"
"system-software-associates","System Software Associates (SSA)","company","midrange-ERP","acquired","Infor SSA (acquired 2003)","1981-2003","aberdeen-1997-lawson-insight-process-orientation-business-management","Midrange ERP competitor; acquired by Infor 2003; historically IBM AS/400 focused"
"great-plains-software","Great Plains Software","company","desktop-ERP","acquired","Microsoft Business Solutions (acquired 2001); Microsoft Dynamics GP","1981-2001","aberdeen-1997-lawson-insight-process-orientation-business-management","Desktop/SMB ERP; acquired by Microsoft 2001 for $1.1B; now Microsoft Dynamics GP"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Aberdeen (acquired by Harte-Hanks 2001)","1988-2014","aberdeen-1997-lawson-insight-process-orientation-business-management","Author of this study"
"infor","Infor","company","ERP-software","active","","2002-present","aberdeen-1997-lawson-insight-process-orientation-business-management","Acquired Lawson Software in 2012 for $2B; relevant as post-publication outcome"
"ross-systems","Ross Systems","company","midrange-ERP","acquired","CDC Software / Aptean (acquired 2004)","1972-2004","aberdeen-1997-lawson-insight-process-orientation-business-management","Midrange ERP competitor; acquired and rebranded multiple times"
