"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-001","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","unix","market-data","1997","Unix workstation shipments scope","Worldwide actual shipment data (units) collected and summarized for baseline","medium","ingest-extraction","statistical-analysis","Abstract","Full data in unarchived body of report"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-002","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","market-data","1997","NT workstation shipments scope","Worldwide actual shipment data (units) collected and summarized for baseline","medium","ingest-extraction","statistical-analysis","Abstract","Full data in unarchived body of report"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-003","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","unix","market-data","1997","Unix application server revenue scope","Worldwide actual dollar shipments (revenue) for Unix application servers","medium","ingest-extraction","statistical-analysis","Abstract","Study quantifies server market in dollars vs. workstation in units"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-004","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","market-data","1997","NT application server revenue scope","Worldwide actual dollar shipments (revenue) for NT application servers","medium","ingest-extraction","statistical-analysis","Abstract","NT server revenue tracked separately from Unix"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-005","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","framework-factor","1997","Market dynamic 1 — Y2K impact","Year 2000 problem identified as a key driver of server market demand through 2000","high","ingest-extraction","expert-opinion","Abstract","Y2K hardware refresh drove NT and Unix server purchases 1998-1999"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-006","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","framework-factor","1997","Market dynamic 2 — lower prices","Continued price erosion cited as demand stimulant for both NT and Unix segments","high","ingest-extraction","industry-analysis","Abstract","Commodity pricing drove unit shipment growth even as revenue lagged"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-007","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","framework-factor","1997","Market dynamic 3 — new technology introductions","New processor and platform introductions cited as demand driver 1997-2000","medium","ingest-extraction","industry-analysis","Abstract","Intel IA-64 roadmap and NT scalability improvements anticipated"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-008","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","unix","framework-factor","1997","Market dynamic 4 — technical support capabilities","Support infrastructure quality cited as differentiating factor between Unix and NT in enterprise decisions","medium","ingest-extraction","expert-opinion","Abstract","Unix vendors had stronger enterprise support reputations in 1997"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-009","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","viability-prediction","1997","NT server unit shipment growth 1997-2000","NT server unit shipments projected to grow substantially 1997-2000 driven by Y2K and price factors","verified","outcome-linkage","statistical-analysis","Abstract","Full projection numbers in unarchived study body"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-010","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","windows-nt","actual-outcome","1998","NT server unit shipment growth — actual outcome","Windows NT Server unit shipments grew 80% in 1997 (1.3M units vs 732K in 1996); NT became leading server OS by 1998","verified","web-source","statistical-analysis","Post-publication verification","Per IDC/CNET data: NT outpaced Unix and NetWare in unit growth 1997-1998; prediction directionally verified. Source: https://www.cnet.com/tech/tech-industry/windows-nt-server-market-grows/"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-011","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","unix","viability-prediction","1997","Unix workstation/server market trajectory 1997-2000","Unix markets projected to continue in specified segments while NT encroaches; Y2K and support factors analyzed","verified","outcome-linkage","statistical-analysis","Abstract","Abstract provides framework; specific projections in unarchived body"
"1997-unix-and-nt-application-servers-and-workstations-1-29257b-OBS-012","1997-unix-and-nt-application-servers-and-workstations-1-29257b","","unix","actual-outcome","2000","Unix workstation market — actual outcome","Unix workstation market declined sharply vs. NT by 2000; Unix server market remained stronger in high-end segments","verified","web-source","industry-analysis","Post-publication verification","Unix workstations largely replaced by NT/Windows 2000 by 2001; Unix held high-end server niches. Prediction framework broadly correct."
