"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","technology-research","acquired","Harte-Hanks -> Aberdeen standalone brand","1988-2014","1998-cis-report-customer-interaction-software-631068","Founded Boston MA; fourth annual CIS report"
"siebel-systems","Siebel Systems","company","CRM-software","acquired","Oracle","1993-2006","1998-cis-report-customer-interaction-software-631068","Dominant CRM vendor; acquired by Oracle for $5.85B in 2006"
"vantive-corporation","The Vantive Corporation","company","CRM-software","acquired","PeopleSoft -> Oracle","1992-1999","1998-cis-report-customer-interaction-software-631068","CRM pioneer; acquired by PeopleSoft for $433M in October 1999"
"clarify-inc","Clarify Inc.","company","CRM-software","acquired","Nortel -> sold -> dissolved","1992-2004","1998-cis-report-customer-interaction-software-631068","Customer service software; acquired by Nortel for $2.1B in 1999; Nortel later sold the division"
"oracle-corporation","Oracle Corporation","company","enterprise-software","active","","1977-present","1998-cis-report-customer-interaction-software-631068","Enterprise database and applications; acquired both PeopleSoft (2005) and Siebel (2006)"
"sap","SAP","company","enterprise-software","active","","1972-present","1998-cis-report-customer-interaction-software-631068","German ERP vendor; expanded into CRM post-1998"
"remedy-corporation","Remedy Corporation","company","CRM-software","acquired","BMC Software","1991-2002","1998-cis-report-customer-interaction-software-631068","Help desk and ITSM software; acquired by BMC Software in 2002 for $370M"
"goldmine-software","GoldMine Software Corporation","company","CRM-software","acquired","Goldmine -> FrontRange Solutions -> Ivanti","1989-present","1998-cis-report-customer-interaction-software-631068","Early SFA/CRM vendor; changed ownership multiple times; brand continues as Ivanti"
"baan-company","Baan Company","company","enterprise-software","acquired","Invensys -> SSA GT -> Infor","1978-2000","1998-cis-report-customer-interaction-software-631068","ERP vendor that acquired Aurum Software (CRM) in 1997; Baan itself acquired by Invensys 2000"
"peoplesoft","PeopleSoft","company","enterprise-software","acquired","Oracle","1987-2005","1998-cis-report-customer-interaction-software-631068","HR/ERP vendor; acquired Vantive 1999; hostile takeover by Oracle completed January 2005"
"quintus-corporation","Quintus Corporation","company","CRM-software","acquired","Avaya","1991-2000","1998-cis-report-customer-interaction-software-631068","Call center software vendor; acquired by Avaya in 2000"
"epiphany-inc","Epiphany Inc.","company","CRM-software","acquired","SSA GT -> Infor","1996-2005","1998-cis-report-customer-interaction-software-631068","Marketing automation pioneer; went public 1999; acquired by SSA GT then Infor"
"saleslogix-corporation","SalesLogix Corporation","company","CRM-software","acquired","Sage Group","1996-present","1998-cis-report-customer-interaction-software-631068","SFA vendor; acquired by Sage Group; rebranded as Sage CRM and Act!"
"great-plains-software","Great Plains Software","company","SMB-software","acquired","Microsoft","1981-2001","1998-cis-report-customer-interaction-software-631068","SMB accounting/CRM; acquired by Microsoft for $1.1B in 2001; became Microsoft Dynamics"
"applix-inc","Applix Inc.","company","CRM-software","acquired","Cognos -> IBM","1983-2007","1998-cis-report-customer-interaction-software-631068","Analytics and CRM; acquired by Cognos for $339M in 2007; Cognos then acquired by IBM"
"peregrine-systems","Peregrine Systems","company","IT-management-software","bankrupt","","1981-2003","1998-cis-report-customer-interaction-software-631068","IT asset management; filed for bankruptcy 2002 amid accounting fraud scandal"
"inference-corporation","Inference Corporation","company","CRM-software","acquired","eGain","1988-2001","1998-cis-report-customer-interaction-software-631068","Knowledge management/CRM; acquired by eGain in 2000"
