entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,cispra~1-23a333,Publisher and author of the practice summary; Boston-based IT consulting firm
siebel-systems,Siebel Systems,company,CRM Software,dissolved,Oracle (acquired 2006),1993-2006,cispra~1-23a333,Merged with Scopus Technology 1997/1998; combined revenues >$200M; described as largest CIS supplier; originally SFA-focused
scopus-technology,Scopus Technology,company,CRM Software,dissolved,Siebel Systems (merged ~1998),1990-1998,cispra~1-23a333,Founded 1990; customer support and call center CIS applications; merged with Siebel Systems; merger valued at ~$460M (7.5M shares)
vantive-corporation,The Vantive Corporation,company,CRM Software,dissolved,unknown,1992-1999,cispra~1-23a333,1997 revenues >$117M; ~$100M cash from 1995 IPO and 1997 bond offering; integrated front-office suite
clarify-inc,Clarify Inc.,company,CRM Software,dissolved,unknown,1990-1998,cispra~1-23a333,Founded 1990; enterprise customer support; launched ClearEnterprise e.link Aug 1997; introduced CBO infrastructure Mar 1998
remedy-corporation,Remedy Corporation,company,CRM Software,dissolved,unknown,1990-2002,cispra~1-23a333,Flagship product: Action Request System (AR System); leading internal help desk supplier; strong reseller/SI channel
oracle,Oracle Corporation,company,Enterprise Software/Database,active,,1977-present,cispra~1-23a333,"Entering CIS market with Front Office suites: Oracle Sales and Marketing (OSM), Oracle Service, Oracle MRO; key differentiator: ERP back-office integration"
sap,SAP America,company,Enterprise Software,active,,1972-present,cispra~1-23a333,World's leading ERP supplier; 1997 revenues $3.36B; entered CIS market March 1998 with SAP-SFA; acquired 80% of Kiefer & Veittinger (K&V)
baan,Baan Company,company,Enterprise Software / ERP,dissolved,unknown,1978-2003,cispra~1-23a333,Acquired Aurum Software in May 1997; positioned for CIS-to-ERP integration lead
peregrine-systems,Peregrine Systems Inc.,company,IT Asset Management Software,dissolved,unknown,1981-2003,cispra~1-23a333,Founded 1981; leading help desk/internal support; flagship: ServiceCenter; AssetCenter from Apsylog S.A. acquisition
applix-inc,Applix Inc.,company,CRM Software,dissolved,unknown,1983-2007,cispra~1-23a333,"CIS solutions: external customer support, mobile sales, internal help desk; also makes Applixware development/decision-support tools"
astea-international,Astea International Inc.,company,CRM / Field Service Software,dissolved,unknown,1990s-2000s,cispra~1-23a333,1997 revenues >$60M; field service management emphasis; acquired Bendata and Abalon (Swedish CIS) in 1996; original product: DISPATCH-1
aurum-software,Aurum Software,company,CRM Software,dissolved,Baan (acquired May 1997),1990-1997,cispra~1-23a333,Founded 1990; Aurum Front Office suite; strength in sales and marketing; acquired by Baan May 1997
network-associates,Network Associates,company,Network Security / IT Management,dissolved,unknown,1997-2004,cispra~1-23a333,Formed 1997 from McAfee + Network General merger; announced March 1998 acquisition of Magic Solutions (help desk); had McAfee ServiceDesk and Magic Support Magic SQL
quintus-corporation,Quintus Corporation,company,CRM / Call Center Software,dissolved,unknown,1991-2000,cispra~1-23a333,"Two major 1997 acquisitions repositioned as comprehensive call center company; CTI platforms and CIS; products: CustomerQ, WebQ, Impaq; Fortune 1000 customer base"
silknet-software,Silknet Software Inc.,company,Web-Based CRM Software,dissolved,unknown,1996-2000,cispra~1-23a333,Introduced pure Internet-based customer service product eService in March 1997; Aberdeen describes as first enterprise-scale Web-native CIS; raised $7.3M VC
tivoli-systems,Tivoli Systems Inc. (formerly Software Artistry),company,IT Systems Management / CRM,dissolved,IBM (acquired),1988-present,cispra~1-23a333,Software Artistry acquired by IBM/Tivoli; two units: Service Management Solutions (help desk) and Customer Relationship Management; >30% of Fortune 100 use their products
great-plains-software,Great Plains Software Inc.,company,ERP / CRM Software,dissolved,unknown,1983-2001,cispra~1-23a333,Well-known ERP supplier; introduced ServiceAdvantage Suite in 1997 for field service; targets firms with $25-$500M service revenues; key advantage: ERP integration
pivotal-software,Pivotal Software Inc.,company,CRM Software,dissolved,unknown,1991-2003,cispra~1-23a333,"Integrated CIS (SFA, customer support, call center, mobile); product: Pivotal Relationship; targets mid-range customers; privately held; >170 customers worldwide"
saleslogix-corporation,SalesLogix Corporation,company,CRM Software,dissolved,unknown,1997-2001,cispra~1-23a333,Targets mid-sized organizations (15 to several hundred users); acquired Opis Corporation Dec 1997 for full CIS lifecycle; extensive VAR/SI infrastructure
informix,Informix Software,company,Database Software,dissolved,unknown,1980-2001,cispra~1-23a333,"Named as supported RDBMS backend for CIS client-server applications; alongside Oracle, Microsoft, Sybase"
microsoft,Microsoft Corporation,company,Enterprise Software / OS,active,,1975-present,cispra~1-23a333,Microsoft SQL Server named as key RDBMS for CIS client-server backends; also mentioned as CTI and platform provider
calico-technology,Calico Technology Inc.,company,Sales Configuration Software,dissolved,unknown,1990s-2000s,cispra~1-23a333,Leading supplier of sales configuration and eSales applications; targets large enterprise; focus on computer and telecom equipment accounts
pegasystems-inc,Pegasystems Inc.,company,CRM / BPM Software,active,,1983-present,cispra~1-23a333,Founded 1983; CRM solutions unifying back-office processing with call centers; workflow automation; targets transaction-intensive enterprises
crossworlds,CrossWorlds Software,company,Enterprise Integration Middleware,dissolved,unknown,1996-2001,cispra~1-23a333,Third-party middleware supplier for CIS-to-ERP integration; specifically named as CIS integration facilitator
intel,Intel Corporation,company,Semiconductor / Systems,active,,1968-present,cispra~1-23a333,Provides LANDesk Management Suite as value-added CIS technology; remote PC control technology for helpdesk integration
royalblue-technologies,royalblue technologies,company,CRM / IT Service Management Software,dissolved,unknown,1981-2003,cispra~1-23a333,"Founded 1981; flagship frontOffice suite (HelpDesk for Windows, SupportCenter, ChangeManager); 15000+ licenses sold; dominant UK position; expanding US/Europe/Australia"
platinum-software,Platinum Software Corporation,company,Financial/CRM Software,dissolved,unknown,1990s-2000s,cispra~1-23a333,Acquired Clientele Division (CIS) June 1997; Clientele has >2000 customers and >30000 seats; targets medium-sized companies for integrated CIS-ERP
gwi-software,GWI Software,company,CRM / Help Desk Software,dissolved,unknown,1992-2000s,cispra~1-23a333,Founded 1992; Help! for Lotus Notes (shipping 1994) and Help! for the Web for Domino; 550+ customers; targets $50-$400M revenue organizations
inference-corporation,Inference Corporation,company,Knowledge Management Software,dissolved,unknown,1985-2000,cispra~1-23a333,Provides knowledge base creation and content retrieval tools; CBR Content Navigator family; case-based reasoning technology; self-service focus
servicesoft-corporation,ServiceSoft Corporation,company,Self-Service CRM Software,dissolved,unknown,1990s-2000s,cispra~1-23a333,"Products: Web Advisor and Knowledge Builder; traditional help desk/customer support and Web self-service; markets: IT, telecom, education, financial services"
serviceware-inc,ServiceWare Inc.,company,Knowledge Management Software,dissolved,unknown,1990s-2000s,cispra~1-23a333,Knowledge management solutions including prepackaged knowledge bases; SAP R/3 knowledge base; supports internal help desk and external customer support
metrix-inc,Metrix Inc.,company,Field Service Management Software,dissolved,unknown,1990-2000s,cispra~1-23a333,"Products: OpenUPTIME (1990, 175 sites, 45000 users) and MESA (Metrix Enterprise Service Automation, announced Jan 1998); field service origin"
