tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
cis,Customer Interaction Software (CIS),application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Umbrella term for front-office software including SFA, customer support, help desk, field service, marketing automation, sales configuration"
sfa-application,Sales Force Automation (SFA),application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Contact management, scheduling, sales forecasting, proposal generation; shared databases for sales teams"
customer-support-software,External Customer Support Software,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Call center-based; logs, tracks, resolves customer issues; escalation capabilities; interfaces with knowledge bases"
helpdesk-software,Internal Help Desk Software,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"IS-sold product for internal employee support; often linked to network and systems management software"
field-service-management,Field Service Management Software,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Scheduling algorithms for field technicians; spare parts logistics; remote diagnostics; links to customer support systems"
marketing-automation,Marketing Automation Software,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Lead management, campaign management, marketing encyclopedias, data analysis; tight SFA integration"
sales-configuration,Sales Configuration Software,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Configures complex customizable products; validates configurations; calculates pricing; used with SFA and order entry"
cti,Computer Telephony Integration (CTI),framework,Various,1990s-2000s,growing,legacy,cispra~1-23a333,"Critical for telemarketing/telesales; automatic number dialing; integrates telephony with CIS applications"
client-server,Client-Server Architecture,framework,Various,1985-1998,mature,legacy,cispra~1-23a333,"Dominant CIS deployment model in 1998; relational DBMS backends; graphical desktop clients; under pressure from Web-based alternatives"
web-based-cis,Web-Based / Internet-Native CIS,application,Various,1997-2000s,emerging,dominant,cispra~1-23a333,"Browser-based CIS built from ground up for Internet; Aberdeen views as future architecture; Silknet eService cited as first enterprise-scale example"
data-warehouse,Data Warehouse,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Used with CIS for customer intelligence analysis; trend analysis and data mining on CIS-generated data"
erp,Enterprise Resource Planning (ERP),application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Back-office systems; CIS-to-ERP integration increasingly demanded for full customer lifecycle management"
lotus-notes-domino,Lotus Notes / Domino,platform,IBM / Lotus,1989-2000s,mature,legacy,cispra~1-23a333,"Platform for CIS products from IntellAgent Control, GWI Software (Help! for Lotus Notes), and Synergistics"
knowledge-base,Knowledge Base / Problem Resolution Engine,application,Various,1990s-2000s,growing,mature,cispra~1-23a333,"Solution repositories for customer support; case-based reasoning (CBR) technology; Aberdeen predicts 18-month alliance wave between CIS and decision support ISVs"
e-commerce-platform,Electronic Commerce Platform,application,Various,1995-2000s,emerging,dominant,cispra~1-23a333,"CIS integration with e-commerce cited as key EBA overlap area; customer self-service online"
