obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
OBS-001,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,market-data,2001,integration-budget-share-avg,40% of enterprise IT budget,high,field-research,,Average share of enterprise IT budget committed to application integration; up to 70% in some organizations
OBS-002,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,market-data,2001,integration-budget-share-max,Up to 70% of IT budget,medium,field-research,,Upper range of IT budget devoted to integration at some enterprises
OBS-003,2003-oracleroiwhitepaperprod-d43679,nike,scm-point-solutions,actual-outcome,2001,integration-project-cost,$400M over 4 years,high,field-research,,"Nike spent $400M over 4 years attempting to integrate SAP, Siebel, and i2 point solutions; project failed and caused missed quarterly earnings"
OBS-004,2003-oracleroiwhitepaperprod-d43679,nike,scm-point-solutions,actual-outcome,2001,integration-project-duration,4 years,high,field-research,,Duration of Nike's failed multi-vendor integration project; problems attributed to integration not software quality
OBS-005,2003-oracleroiwhitepaperprod-d43679,oracle,erp-suites,strategy-classification,2001,vendor-strategy,Integrated single-vendor suite,high,industry-analysis,,Oracle positioned as exemplar of integrated suite strategy; paper argues this approach yields higher long-term ROI
OBS-006,2003-oracleroiwhitepaperprod-d43679,ariba,e-procurement,strategy-classification,2001,vendor-strategy,Best-of-breed point solution,high,industry-analysis,,Ariba classified as best-of-breed point solution vendor in e-Procurement alongside Commerce One
OBS-007,2003-oracleroiwhitepaperprod-d43679,commerce-one,e-procurement,strategy-classification,2001,vendor-strategy,Best-of-breed point solution,high,industry-analysis,,Commerce One classified as best-of-breed point solution vendor in e-Procurement alongside Ariba
OBS-008,2003-oracleroiwhitepaperprod-d43679,siebel-systems,crm-point-solutions,strategy-classification,2001,vendor-strategy,Best-of-breed point solution,high,industry-analysis,,Siebel Systems classified as best-of-breed CRM point solution vendor alongside BroadVision
OBS-009,2003-oracleroiwhitepaperprod-d43679,i2-technologies,scm-point-solutions,strategy-classification,2001,vendor-strategy,Best-of-breed point solution,high,industry-analysis,,i2 Technologies classified as best-of-breed SCM point solution vendor alongside Manugistics
OBS-010,2003-oracleroiwhitepaperprod-d43679,manugistics,scm-point-solutions,strategy-classification,2001,vendor-strategy,Best-of-breed point solution,high,industry-analysis,,Manugistics classified as best-of-breed SCM point solution vendor alongside i2
OBS-011,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,suite-lag-behind-point-solutions,2-3 years,high,field-research,,Average lag between point solution appearance and integrated suite vendor delivery of similar functionality
OBS-012,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,time-to-functional-parity,Up to 3 additional years,high,field-research,,Time for integrated suite vendors to reach functional parity with point solution vendors after initial release
OBS-013,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,suite-implementation-duration,18-24 months,high,field-research,,Typical time to implement entire integrated enterprise suite
OBS-014,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,single-point-solution-duration,3-6 months,high,field-research,,Typical time to implement and integrate a single departmental point solution
OBS-015,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,four-point-solution-integration-duration,16-20 months,high,field-research,,Time to integrate four point applications; may surpass duration of entire ERP implementation
OBS-016,2003-oracleroiwhitepaperprod-d43679,ariba,e-procurement,actual-outcome,2001,partnership-duration,Less than 6 months,high,field-research,,Ariba-i2-IBM partnership launched with million-dollar ad campaign and dissolved less than six months later
OBS-017,2003-oracleroiwhitepaperprod-d43679,i2-technologies,scm-point-solutions,actual-outcome,2001,partnership-duration,Less than 6 months,high,field-research,,i2 partner in failed Ariba-i2-IBM alliance that dissolved within six months
OBS-018,2003-oracleroiwhitepaperprod-d43679,ibm,business-process-integration,actual-outcome,2001,partnership-duration,Less than 6 months,high,field-research,,IBM partner in failed Ariba-i2-IBM alliance that dissolved within six months
OBS-019,2003-oracleroiwhitepaperprod-d43679,beneficial-life,oracle-applications,actual-outcome,2001,it-staff-on-integration,More than 50%,high,field-research,,Beneficial Life reported 50%+ IT staff involved in customization and integration of new products
OBS-020,2003-oracleroiwhitepaperprod-d43679,indian-motorcycle,oracle-applications,actual-outcome,1999,time-to-roi,Within 1 year,high,field-research,,Indian Motorcycle implemented Oracle suite in 1999; reported ROI within one year of production
OBS-021,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,point-solution-integration-cost-ratio,3-4x license fees,high,field-research,,Initial integration investment required for a point solution to reach equivalent level of integration with enterprise suite
OBS-022,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,erp-integration-cost-max,Up to 10x license fees,high,field-research,,Upper bound of combined implementation and integration costs for ERP implementations
OBS-023,2003-oracleroiwhitepaperprod-d43679,,erp-suites,benchmark-result,2001,integrated-module-cost-ratio,1x license fees,high,field-research,,"Cost factor for implementing a new application delivered as part of an integrated suite; drops to 1:1 ratio"
OBS-024,2003-oracleroiwhitepaperprod-d43679,beneficial-life,oracle-applications,benchmark-result,2001,close-match-integration-cost,Approximately 1x software cost,high,field-research,,"Beneficial Life reported: when product closely matches architecture (same data models, APIs), integration cost equals software cost"
OBS-025,2003-oracleroiwhitepaperprod-d43679,beneficial-life,erp-suites,benchmark-result,2001,poor-match-integration-cost,2-3x software cost,high,field-research,,"Beneficial Life reported: when third-party software differs from architecture, integration cost is 2-3x software cost"
OBS-026,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,framework-factor,2001,integration-challenge,Data model variation among discrete products,high,industry-analysis,,First of five primary technical challenges: point applications adopt different data models for common data objects
OBS-027,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,framework-factor,2001,integration-challenge,Workflow and communication incompatibilities,high,industry-analysis,,Second challenge: lack of standard message passing among disparate applications within distributed enterprise
OBS-028,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,framework-factor,2001,integration-challenge,Discrete development and delivery cycles,high,industry-analysis,,Third challenge: varying release schedules cause persistent patching and forced upgrades across vendors
OBS-029,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,framework-factor,2001,integration-challenge,Cross-product business process integration,high,industry-analysis,,Fourth challenge: business processes rely on smooth information flow that point solutions can disrupt
OBS-030,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,framework-factor,2001,integration-challenge,Lack of standard open and persistent interfaces,high,industry-analysis,,Fifth challenge: each vendor's toolbox is different and interfaces may change without notice
OBS-031,2003-oracleroiwhitepaperprod-d43679,,erp-suites,viability-prediction,2001,market-prediction,Integrated suites will win over point solutions long-term,high,industry-analysis,,Aberdeen concludes traditional ERP vendors are likely the winners in the long run with integrated cross-enterprise solutions
OBS-032,2003-oracleroiwhitepaperprod-d43679,oracle,oracle-applications,viability-prediction,2001,vendor-prediction,Oracle integrated suite strategy will succeed,high,industry-analysis,,Oracle provides application suite with comprehensive business processes designed to generate sustainable benefit stream
OBS-033,2003-oracleroiwhitepaperprod-d43679,commerce-one,e-procurement,viability-prediction,2001,vendor-prediction,Point solution competitive advantage will dissipate,medium,industry-analysis,,Study predicts point solution vendors' first-mover advantage dissipates as suite vendors catch up; Commerce One exemplifies this
OBS-034,2003-oracleroiwhitepaperprod-d43679,ariba,e-procurement,viability-prediction,2001,vendor-prediction,Point solution competitive advantage will dissipate,medium,industry-analysis,,Study predicts point solution vendors' first-mover advantage dissipates; Ariba exemplifies this pattern
OBS-035,2003-oracleroiwhitepaperprod-d43679,commerce-one,e-procurement,actual-outcome,2004,company-outcome,Bankrupt and dissolved,verified,document-review,,Commerce One went bankrupt in 2004; patents sold at auction; validates study prediction that point solution advantage would dissipate
OBS-036,2003-oracleroiwhitepaperprod-d43679,ariba,e-procurement,actual-outcome,2012,company-outcome,Acquired by SAP for $4.3B,verified,document-review,,Ariba acquired by SAP in 2012; validates study prediction as Ariba was absorbed into an integrated suite vendor
OBS-037,2003-oracleroiwhitepaperprod-d43679,siebel-systems,crm-point-solutions,actual-outcome,2006,company-outcome,Acquired by Oracle for $5.85B,verified,document-review,,Siebel acquired by Oracle in 2006; integrated suite vendor absorbed the leading CRM point solution
OBS-038,2003-oracleroiwhitepaperprod-d43679,peoplesoft,erp-suites,actual-outcome,2005,company-outcome,Acquired by Oracle for $10.3B,verified,document-review,,PeopleSoft acquired by Oracle in 2005 via hostile takeover; consolidation among integrated suite vendors
OBS-039,2003-oracleroiwhitepaperprod-d43679,i2-technologies,scm-point-solutions,actual-outcome,2010,company-outcome,Acquired by JDA Software,verified,document-review,,i2 Technologies acquired by JDA Software in 2010 after years of decline; confirming viability prediction
OBS-040,2003-oracleroiwhitepaperprod-d43679,manugistics,scm-point-solutions,actual-outcome,2006,company-outcome,Acquired by JDA Software,verified,document-review,,Manugistics acquired by JDA Software in 2006; confirming point solution vulnerability prediction
OBS-041,2003-oracleroiwhitepaperprod-d43679,,erp-suites,expert-opinion,2001,competitive-advantage-durability,Not sustainable from best-of-breed software alone,high,industry-analysis,,"Michael Porter cited: 'Very rarely will individual companies be able to gain durable advantages from deployment of best-of-breed applications'"
OBS-042,2003-oracleroiwhitepaperprod-d43679,,erp-suites,market-data,2001,market-trend,Shift from point solutions back to integrated suites,high,industry-analysis,,"Early 1990s suites triumphed; late 1990s saw point solution resurgence; study argues pendulum swinging back to suites"
OBS-043,2003-oracleroiwhitepaperprod-d43679,,erp-suites,market-data,2001,adoption-driver,Fear of New Economy Darwinism,high,industry-analysis,,Enterprises acquired point solutions driven by fear that slow reaction to e-business would cause competitive elimination
OBS-044,2003-oracleroiwhitepaperprod-d43679,rosettanet,xml-standards,technology-assessment,2001,standards-maturity,Emerging XML-based supply chain standard,medium,industry-analysis,,RosettaNet developing XML-based partner interface processes for supply chain interoperability
OBS-045,2003-oracleroiwhitepaperprod-d43679,oagi,xml-standards,technology-assessment,2001,standards-maturity,Emerging XML-based integration standard,medium,industry-analysis,,Open Applications Group developing XML-based business document standards for application interoperability
OBS-046,2003-oracleroiwhitepaperprod-d43679,,oot,technology-assessment,2001,technology-maturity,Slow takeoff but significant benefits,medium,industry-analysis,,OOT described as having slow take-off but showing significant benefits when applied to enterprise applications
OBS-047,2003-oracleroiwhitepaperprod-d43679,,xml-standards,technology-assessment,2001,technology-maturity,Most positive movement for interoperability,high,industry-analysis,,XML standardization described as most positive movement afoot to enhance ease of information sharing across enterprises
OBS-048,2003-oracleroiwhitepaperprod-d43679,baan,erp-suites,viability-prediction,2001,vendor-prediction,Traditional ERP vendor predicted as long-run winner,medium,industry-analysis,,"Baan included among traditional ERP vendors predicted to prevail; ironic given Baan's own decline"
OBS-049,2003-oracleroiwhitepaperprod-d43679,baan,erp-suites,actual-outcome,2000,company-outcome,Acquired by Invensys,verified,document-review,,"Baan acquired by Invensys in 2000; subsequently SSA Global (2003) then Infor (2011); ERP vendor that did not survive independently"
OBS-050,2003-oracleroiwhitepaperprod-d43679,,erp-suites,market-data,2001,tco-predictability,Unpredictable for multi-vendor environments,high,field-research,,Total cost of ownership for multi-vendor point solution deployments is fundamentally unpredictable over time
OBS-051,2003-oracleroiwhitepaperprod-d43679,,business-process-integration,benchmark-result,2001,integration-cost-growth,Exponential with each integration point,high,field-research,,Integration costs grow exponentially -- not additively -- with the number of connection points between applications
OBS-052,2003-oracleroiwhitepaperprod-d43679,sap-ag,erp-suites,strategy-classification,2001,market-position,Major integrated suite vendor,high,industry-analysis,,SAP classified as one of the leading integrated ERP suite vendors alongside Oracle and PeopleSoft
OBS-053,2003-oracleroiwhitepaperprod-d43679,jd-edwards,erp-suites,strategy-classification,2001,market-position,Mid-market ERP suite vendor,medium,industry-analysis,,JD Edwards classified as one of the traditional ERP suite vendors serving mid-market segment
OBS-054,2003-oracleroiwhitepaperprod-d43679,lawson,erp-suites,strategy-classification,2001,market-position,Niche ERP suite vendor,medium,industry-analysis,,Lawson Software classified as one of the suite vendors serving specific vertical markets
OBS-055,2003-oracleroiwhitepaperprod-d43679,broadvision,crm-point-solutions,viability-prediction,2001,vendor-prediction,Point solution competitive advantage will dissipate,low,industry-analysis,,BroadVision identified as CRM/e-commerce point solution vendor; implied vulnerability to suite competition
OBS-056,2003-oracleroiwhitepaperprod-d43679,broadvision,crm-point-solutions,actual-outcome,2005,company-outcome,Dramatically declined post-dot-com,verified,document-review,,BroadVision's market cap collapsed from billions to single-digit millions; confirming point solution vulnerability
OBS-057,2003-oracleroiwhitepaperprod-d43679,oracle,oracle-applications,actual-outcome,2006,acquisition-strategy,Acquired PeopleSoft and Siebel,verified,document-review,,"Oracle acquired PeopleSoft ($10.3B, 2005) and Siebel ($5.85B, 2006), validating the study's prediction of suite vendor dominance"
