"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-2019","dct-dceit-observations-2002-06",""
"caroline-s-kastner","Caroline S. Kastner","person","market-research","active","","","dct-dceit-observations-2002-06","Explicit credit: 'Aberdeen's retail PC tracking research (Caroline Kastner)'"
"intel","Intel Corporation","company","semiconductor","active","","1968-present","dct-dceit-observations-2002-06",""
"amd","Advanced Micro Devices","company","semiconductor","active","","1969-present","dct-dceit-observations-2002-06",""
"ibm","IBM","company","IT-conglomerate","active","","1911-present","dct-dceit-observations-2002-06","Inventory dumping noted"
"dell","Dell","company","PC-manufacturing","active","","1984-present","dct-dceit-observations-2002-06",""
"gateway-inc","Gateway, Inc.","company","PC-manufacturing","acquired","Acer Inc. (acquired October 2007, $710M); Gateway brand discontinued ~2011","1985-2007","dct-dceit-observations-2002-06",""
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","active","","1939-present","dct-dceit-observations-2002-06",""
"compaq","Compaq","company","PC-manufacturing","acquired","hewlett-packard","1982-2002","dct-dceit-observations-2002-06",""
"sony","Sony","company","consumer-electronics","active","","1946-present","dct-dceit-observations-2002-06",""
"emachines","eMachines","company","PC-manufacturing","acquired","Gateway (2004); then Acer (2007); brand discontinued 2013","1998-2004","dct-dceit-observations-2002-06",""
"best-buy","Best Buy","company","PC-retail","active","","1966-present","dct-dceit-observations-2002-06",""
"circuit-city","Circuit City","company","PC-retail","dissolved","Liquidated January 2009; brand revived as online-only retailer by Systemax 2016","1949-2009","dct-dceit-observations-2002-06",""
