"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"digital-equipment-corporation","Digital Equipment Corporation","company","computer-hardware-software-services","acquired","Compaq (1998) -> HP (2002)","1957-1998","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Subject of study; Maynard MA headquarters; 5,000+ Microsoft support personnel; 1,400+ Alpha NT applications"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Strategic partner since 1980s; August 1995 alliance extended to training underwriting; 64-bit NT development partnership announced"
"ibm","IBM Corporation","company","computer-hardware-software","active","","1911-present","aberdeen-1996-digital-leading-nt-across-enterprise-charge","OS/2 division competed with NT; ISSC division marketed NT solutions; no public strategic commitment to NT"
"hp-hewlett-packard","Hewlett-Packard Company","company","computer-hardware","active","HP Inc./HPE (2015)","1939-present","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Stated NT leadership commitment but protecting HP/UX Unix base; no plans to run NT on PA-RISC"
"sun-microsystems","Sun Microsystems","company","computer-hardware-software","acquired","Oracle (2010)","1982-2010","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Actively deployed NT clients but no strategic NT server commitment; Ultra positioned to compete with NT"
"compaq","Compaq Computer Corporation","company","computer-hardware","acquired","HP (2002)","1982-2002","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Met product breadth/depth criteria but lacked enterprise-level systems integration experience; later acquired DEC 1998"
"ncr","NCR Corporation","company","computer-hardware-software","active","","1884-present","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Added NT value in systems management and transaction processing but AT&T split raised long-term viability questions"
"computer-associates","Computer Associates International (CA)","company","enterprise-software","active","CA Technologies -> Broadcom (2018)","1976-2018","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Alliance for Enterprise Management with Digital; Unicenter management framework integrated with POLYCENTER"
"sequent","Sequent Computer Systems","company","computer-hardware","acquired","IBM (1999)","1983-1999","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Offered Intel NT solutions but lacked financial muscle to compete with DEC on R&D"
"tandem-computers","Tandem Computers","company","computer-hardware","acquired","Compaq (1997) -> HP (2002)","1974-1997","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Offered Intel NT solutions but lacked financial muscle to compete with DEC; acquired by Compaq 1997"
"data-general","Data General Corporation","company","computer-hardware","acquired","EMC Corporation (1999)","1968-1999","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Offered Intel-based NT solutions but lacked scale; acquired by EMC 1999"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2001)","1988-2001","aberdeen-1996-digital-leading-nt-across-enterprise-charge","Author and publisher; Boston MA; contact Chris Stevenson"
