"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Spiceworks Ziff Davis (2020)","1988-2020","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Originally founded 1988 in Boston MA; acquired by Harte-Hanks 2006; by Halyard Capital 2015; by Spiceworks Ziff Davis 2020; now Aberdeen Strategy and Research"
"us-financial-services-sector","U.S. Financial Services Sector","institution","financial-services","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Highest IT-as-percent-of-revenue ratio of any vertical studied; banking and insurance lead IT investment"
"us-process-manufacturing-sector","U.S. Process Manufacturing Sector","institution","process-manufacturing","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Chemical, food, paper industries; distinct IT profile from discrete manufacturing"
"us-discrete-manufacturing-sector","U.S. Discrete Manufacturing Sector","institution","discrete-manufacturing","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Auto, aerospace, electronics; separate from process manufacturing in Aberdeen taxonomy"
"us-retail-hospitality-sector","U.S. Retail and Hospitality Sector","institution","retail-hospitality","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Combined retail and hospitality vertical in Aberdeen framework"
"us-wholesale-trade-sector","U.S. Wholesale Trade Sector","institution","wholesale-trade","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Distribution and wholesale; separate from retail in Aberdeen vertical taxonomy"
"us-transportation-travel-sector","U.S. Transportation and Travel Sector","institution","transportation-travel","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Airlines, trucking, travel agencies studied as one vertical"
"us-communications-information-sector","U.S. Communications and Information Sector","institution","communications-technology","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Telecom, media, publishing combined vertical"
"us-energy-utilities-sector","U.S. Energy and Utilities Sector","institution","energy-utilities","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Oil, gas, electric, water utilities"
"us-health-social-services-sector","U.S. Health and Social Services Sector","institution","healthcare","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Hospitals, HMOs, social services agencies"
"us-business-services-sector","U.S. Business Services Sector","institution","business-services","active","","1990s-present","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6","Professional services, consulting, outsourcing firms"
