obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
02-sow-OBS-001,02-sow-final-62f56d,maxtor,maxline,strategic-decision,2003,MaXLine announcement date,MaXLine products quietly announced September 9 2002; market development campaign initiated thereafter,high,document-review,Background,First date reference for MaXLine product launch
02-sow-OBS-002,02-sow-final-62f56d,maxtor,maxline,strategic-decision,2003,Engagement objective — market segment definition,Fundamental program element is to define a new market segment in the storage hierarchy between disk and tape — 'active archiving' or 'rapid/instant archiving',high,document-review,Background,Original terminology before settling on 'midline' — 'active archiving' and 'instant archiving' were the initial candidate labels
02-sow-OBS-003,02-sow-final-62f56d,maxtor,,strategic-decision,2003,SCSI cannibalization prevention objective,Maxtor wants to avoid cannibalizing its existing higher-margin SCSI disk drive product families when offering lower-priced ATA drives,high,document-review,Background,Primary strategic constraint — additive not substitutive to SCSI TAM
02-sow-OBS-004,02-sow-final-62f56d,maxtor,,strategic-decision,2003,Competitive blunting objective,Maxtor wants to blunt efforts of competitors with different technology portfolios and competing market development agendas,high,document-review,Background,Competitive moat rationale for category creation
02-sow-OBS-005,02-sow-final-62f56d,aberdeen-group,,market-size,2003,Task 1 survey scope,Minimum 75 interviews across wide variety of vertical markets and enterprise sizes including face-to-face interviews,high,document-review,Task 1c,75 interviews as minimum threshold — not statistically valid but gives high confidence on key issues
02-sow-OBS-006,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Task 1 deliverables,Survey results and analysis report plus outline for Aberdeen white paper — both due May 2 2003,high,document-review,Task 1c,Schedule: interviews completed April 25 2003; survey results and white paper outline May 2 2003
02-sow-OBS-007,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Task 2 white paper IP terms,"Aberdeen grants Maxtor exclusive unrestricted royalty-free worldwide perpetual license to copy publish distribute the Executive White Paper",high,document-review,Task 2b,Exclusivity applies to Aberdeen and all its outlets customers licensees and distribution channels except Maxtor
02-sow-OBS-008,02-sow-final-62f56d,maxtor,,strategic-decision,2003,White paper exclusivity review window,Maxtor has 60-day period after delivery to review white paper and consider waiving exclusivity — allowing Aberdeen to publish more broadly,high,document-review,Task 2b,Standard Aberdeen commercial model — exclusive window then broader publication
02-sow-OBS-009,02-sow-final-62f56d,aberdeen-group,,market-size,2003,Lead generation deliverable,For 6 months after posting Aberdeen will provide download demographics to Maxtor for all who download white paper after registration,high,document-review,Task 2b,Maxtor receives sales lead flow — standard Aberdeen gated content model
02-sow-OBS-010,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Webcast deliverable,Aberdeen hosts webcast advertised 'sponsored by Maxtor' reviewing storage market issues from white paper with Maxtor executives on panel,high,document-review,Task 2c,Recording posted to web; Aberdeen provides download demographics
02-sow-OBS-011,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Briefings deliverable,Aberdeen provides minimum 4 briefings for Maxtor executives post-publication reviewing near-line market category development and trends,high,document-review,Task 2d,Ongoing market intelligence obligation post-publication
02-sow-OBS-012,02-sow-final-62f56d,,maxline,market-size,2003,Task 1 fee,$25000 for market research and segment definition task,high,document-review,Cost and Duration,Invoiced upon delivery of survey instrument; payable within 30 days after white paper outline delivery
02-sow-OBS-013,02-sow-final-62f56d,,maxline,market-size,2003,Task 2 fee,$35000 for market education (white paper + webcast + briefings),high,document-review,Cost and Duration,Split: $17500 on Task 2a workshop completion; $17500 on Task 2b first draft
02-sow-OBS-014,02-sow-final-62f56d,,maxline,market-size,2003,Travel expenses budget,$6000 estimated travel budget for face-to-face interviews and California workshop,high,document-review,Cost and Duration,Billed separately at cost; approved in advance by Maxtor
02-sow-OBS-015,02-sow-final-62f56d,,maxline,market-size,2003,Webcast teleconferencing budget,$3000 estimated for webcast for 100 participants,medium,document-review,Cost and Duration,Cannot be estimated more closely at this point
02-sow-OBS-016,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Project start date,Mid-March 2003 expected project start; governed by Services Agreement effective March 17 2003,high,document-review,General Provisions,Services Agreement dated March 17 2003 is the governing contract
02-sow-OBS-017,02-sow-final-62f56d,aberdeen-group,,market-insight,2003,Aberdeen storage model claim,Aberdeen described as having 'well-developed storage model illustrated below' including MaXLine in emerging cost-effective storage class,high,document-review,Task 1a,Reference to Aberdeen's storage pyramid framework which positions ATA as midline tier
02-sow-OBS-018,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Survey instrument review process,Aberdeen will review survey instrument with Maxtor before fieldwork begins,high,document-review,Task 1b,Collaborative survey design — Maxtor has input on questions
02-sow-OBS-019,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,White paper page count,Executive White Paper will be 10-20 pages; intended audience is IT executives and enterprise executives,high,document-review,Task 2b,Standard Aberdeen Executive White Paper format
02-sow-OBS-020,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Total Phase 1 engagement value,$60000 plus expenses for Tasks 1 and 2 combined (initial engagement),high,document-review,Cost and Duration,Corresponds to the '$60K research and white paper' cited in After-Action show-and-tell
02-sow-OBS-021,02-sow-final-62f56d,peter-kastner,,personal-recollection,2003,Kastner role as executive lead,Peter Kastner Executive VP will be the executive leading the overall project,high,document-review,Staff Responsibility,Aberdeen's senior partner commitment to Maxtor engagement
02-sow-OBS-022,02-sow-final-62f56d,aberdeen-group,,strategic-decision,2003,Optional services mentioned,Optional services include standards groups outreach trade show presentations direct customer sales calls software partnership advisory and eLearning curriculum development,medium,document-review,Optional Tasks,Volume-customer per diem rates apply for optional services
