"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-itanium","Intel Itanium","platform","Intel/HP","2001-2021","early-adoption","discontinued","cnet-shankland-ibm-itanium-x450-2003-c91608","Intel/HP 64-bit EPIC architecture; discontinued 2021"
"intel-itanium-2","Intel Itanium 2 (1GHz, 3MB cache)","processor","Intel","2002-2017","growth-attempt","obsolete","cnet-shankland-ibm-itanium-x450-2003-c91608","x450 used Itanium 2 at $25,999-$38,000"
"intel-madison","Intel Itanium 2 6M (Madison)","processor","Intel","2003-2017","pre-launch","obsolete","cnet-shankland-ibm-itanium-x450-2003-c91608","Third-gen Itanium 2 for IBM 16-way platform"
"ibm-x450","IBM eServer xSeries x450","product","IBM","2003-2007","new-launch","obsolete","cnet-shankland-ibm-itanium-x450-2003-c91608","First IBM Itanium server, 4-processor with EXA chipset"
"ibm-exa","IBM Enterprise X-Architecture (EXA)","chipset","IBM","2002-2010","growth","evolved","cnet-shankland-ibm-itanium-x450-2003-c91608","IBM proprietary chipset for high-end Intel servers"
"amd-opteron","AMD Opteron","processor","AMD","2003-2017","new-launch","succeeded-by-EPYC","cnet-shankland-ibm-itanium-x450-2003-c91608","x86-64 server processor disrupting Itanium narrative"
"intel-xeon","Intel Xeon","processor","Intel","1998-present","mature","active","cnet-shankland-ibm-itanium-x450-2003-c91608","32-bit (in 2003) volume Intel server processor"
"windows-server-2003","Windows Server 2003","platform","Microsoft","2003-2015","new-launch","obsolete","cnet-shankland-ibm-itanium-x450-2003-c91608","First Microsoft OS to support Itanium; released April 2003"
"ibm-db2","IBM DB2","application","IBM","1983-present","mature","active","cnet-shankland-ibm-itanium-x450-2003-c91608","Itanium port being developed at time of article"
"ibm-websphere","IBM WebSphere","application","IBM","1998-present","mature","active","cnet-shankland-ibm-itanium-x450-2003-c91608","Itanium port being developed at time of article"
"ia64-x86-emulation","Itanium x86 emulation software","software-layer","Intel","2003-2017","early","obsolete","cnet-shankland-ibm-itanium-x450-2003-c91608","Mitigation for Itanium's inability to run native Pentium/Xeon code"
