"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","technology/consulting/research","active","","1966-2026","volume-1-about-the-author","Author of the memoir; fifty-year IT industry participant, analyst, consultant, and expert witness."
"mit","Massachusetts Institute of Technology","institution","higher education/research","active","","","volume-1-about-the-author","Kastner trained as a computer operator at MIT in 1966; site of ELIZA and Project MAC."
"cornell-university","Cornell University","institution","higher education","active","","","volume-1-about-the-author","Kastner returned to Cornell's School of Hotel Administration and operated its IBM System 360/65 while writing early commercial software."
"philip-hankins","Philip Hankins Inc.","firm","technology/software","unknown","","","volume-1-about-the-author","Arlington, Massachusetts firm described as a 'hot house' of elite talent; Kastner's first professional employer."
"arthur-d-little-systems","Arthur D. Little Systems","firm","management consulting","unknown","","","volume-1-about-the-author","Cambridge, MA consulting arm where Kastner spent eight years in management consulting."
"chase-manhattan-bank","Chase Manhattan Bank","company","financial services","acquired","JPMorgan Chase","","volume-1-about-the-author","One of Kastner's consulting clients at Arthur D. Little Systems."
"prime-computer","Prime Computer","company","technology/minicomputers","acquired","","","volume-1-about-the-author","Kastner joined Prime in 1979 during its years as the NYSE's top-performing stock."
"stratus-computer","Stratus Computer","company","technology/fault-tolerant computing","active","","1981-1987","volume-1-about-the-author","Kastner joined in 1981; spent six years in fault-tolerant computing marketing; Stratus hardware was OEM'd by IBM as IBM System 88."
"ibm","IBM","company","technology","active","","","volume-1-about-the-author","OEM partner for Stratus (IBM System 88); major competitive target during Kastner's DECtp work at DEC."
"digital-equipment-corporation","Digital Equipment Corporation","company","technology/minicomputers","acquired","Compaq / HP","1987-1988","volume-1-about-the-author","Kastner led the DECtp initiative 1987-1988 and conducted a secret midnight benchmark against IBM mainframes."
"transaction-processing-performance-council","Transaction Processing Performance Council (TPC)","institution","technology standards","active","","1988-","volume-1-about-the-author","Kastner was a founding member; TPC established audited database performance standards still in use today."
"aberdeen-group","Aberdeen Group","firm","technology research/analyst","acquired","Harte-Hanks","1988-2006","volume-1-about-the-author","Co-founded by Kastner in 1988; grew from 4-person partnership to 150-analyst organization; acquired by Harte-Hanks in October 2006."
"harte-hanks","Harte-Hanks","company","media/marketing services","active","","","volume-1-about-the-author","Acquired Aberdeen Group in October 2006."
"tandem-computer","Tandem Computer","company","technology/fault-tolerant computing","acquired","Compaq / HP","","volume-1-about-the-author","Primary competitor to Stratus in fault-tolerant computing during Kastner's tenure there."
"wang-laboratories","Wang Laboratories","company","technology","dissolved","","","volume-1-about-the-author","Several Philip Hankins alumni went on to shape Wang Laboratories."
"apollo-computer","Apollo (program)","agency","aerospace/government","dissolved","","","volume-1-about-the-author","Philip Hankins alumni contributed to the Apollo program's software heritage."
"john-logan","John Logan","person","technology research","unknown","","","volume-1-about-the-author","Co-founder of Aberdeen Group with Kastner in 1988; former Prime Computer colleague."
"tom-willmott","Tom Willmott","person","technology research","unknown","","","volume-1-about-the-author","Co-founder of Aberdeen Group with Kastner in 1988; former Prime Computer colleague."
"charles-t-casale","Chuck Casale","person","technology research","unknown","","","volume-1-about-the-author","Co-founder of Aberdeen Group with Kastner in 1988; former Prime Computer colleague."
