"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"ibm-360-65","IBM System 360/65","platform","IBM","1966-1975","mature","legacy-end-of-life","volume-1-about-the-author","Kastner operated Cornell's IBM System 360/65 and wrote some of the university's first commercial software on it."
"ibm-eliza","ELIZA","application","MIT","1964-1966","emerging","legacy-end-of-life","volume-1-about-the-author","Being developed at MIT in the same building where Kastner trained as a computer operator in 1966."
"ibm-mainframe","IBM Mainframe","platform","IBM","1966-","mature","active","volume-1-about-the-author","Kastner taught himself to program on IBM mainframes at MIT overnight at $360/hour on his operator account."
"ibm-system-88","IBM System 88","platform","IBM","1983-1990","growing","legacy-end-of-life","volume-1-about-the-author","IBM OEM of Stratus fault-tolerant hardware; Kastner helped build the marketing for this product."
"fault-tolerant-computing","Fault-Tolerant Computing","platform","Stratus Computer","1981-1987","growing","active","volume-1-about-the-author","Kastner spent six years marketing fault-tolerant computing at Stratus, competing against Tandem and IBM."
"dectp","DECtp","platform","Digital Equipment Corporation","1987-1992","emerging","legacy-end-of-life","volume-1-about-the-author","Kastner led the DECtp initiative at DEC 1987-1988, including a secret midnight benchmark against IBM mainframes."
"benchmark-methodology","TPC Benchmark Methodology","framework","Transaction Processing Performance Council","1988-","emerging","active","volume-1-about-the-author","Kastner was a founding member of TPC, which brought audited transparency to database performance claims."
"tco-modeling","TCO Modeling Frameworks","framework","Aberdeen Group","1988-2006","growing","active","volume-1-about-the-author","Aberdeen's TCO modeling frameworks defined gold-standard enterprise technology research through the 1990s and early 2000s."
"power-line-carrier","Power-Line Carrier (Remote Meter Reading)","protocol","unknown","1970s","emerging","legacy-supported","volume-1-about-the-author","Kastner consulted on a utility running remote meter reading over power lines at five baud."
"amr-automatic-meter-reading","Automatic Meter Reading","application","unknown","1970s","emerging","active","volume-1-about-the-author","Technology used by a utility client of Arthur D. Little Systems; data transmitted at five baud over power lines."
