"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group, Inc.","company","analyst-services","dissolved","Harte-Hanks -> multiple acquirers","1988-2014","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Publisher of all four internal artifacts; productization, pricing, and survey-research planning"
"peter-s-kastner","Peter S. Kastner","person","analyst-services","active","","1969-present","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group co-founder; named in Pricing-2000 schedule as approval authority for contracts of $100,000 or more; approved discount ladder"
"hugh-bishop","Hugh Bishop","person","market-research","unknown","","1990s-2000s","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group analyst; presenter of January 2000 'Aberdeen e-Publications' deck launching the e-Profile product line; named in MAS deck alongside David Wright as on-site sales-call participant"
"david-wright","David Wright","person","market-research","unknown","","1990s-2000s","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","ETI principal; co-developed Market Analysis Service quantitative methodology with Aberdeen; per MAS deck 'Quant Info Applied to D. Wright Model'; on-site sales call participant alongside Hugh Bishop"
"eti-content","ETI (David Wright Research)","company","market-research","unknown","","1990s-2000s","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Co-producer of MAS subscription methodology; provides Methodology + Quantitative Model + Macroeconomic Data + Qualitative Data Model + Structured Interview development + Sales/Marketing/Telesales infrastructure"
"saleslogix-corp","SalesLogix","company","applications","acquired","Sage Software (2001) -> Infor (2014)","1995-present-as-Infor-CRM","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Named e-Profile beta program participant in Hugh Bishop January 2000 deck; CRM software vendor"
"ecredit-com","eCredit","company","financial-services-software","unknown","","late-1990s-2000s","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Named e-Profile beta program participant in Hugh Bishop January 2000 deck; online credit-decisioning software"
"personic-inc","Personic","company","applications","acquired","Bernard Hodes (2003)","1990s-2003","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Named e-Profile beta program participant in Hugh Bishop January 2000 deck; recruiting/staffing software"
"tim-minahan","Tim Minahan","person","market-research","active","","1990s-present","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group Category Creator: Supply Chain Management / e-Procurement / e-Sourcing — credited by Peter S. Kastner. Lead Aberdeen analyst who developed the firm's e-Procurement, e-Sourcing, e-Travel, and e-Expense practice coverage; sole lead on the 2000 e-Procurement Automation End User Survey (February) and e-Procurement Solution Functionality Survey (March), defining the canonical Aberdeen e-Procurement taxonomy (catalog management, transaction management with EDI/OBI/XML/e-mail, marketplace strategies, dynamic pricing, reverse auctions). Foundational analyst for the e-Business@Aberdeen.com practice's procurement and supply-chain coverage. Later CMO at SAP Ariba and Coupa, then EVP Strategy at Citrix — careers explicitly built on the SCM/procurement-software category Aberdeen helped frame."
"donovan-gow","Donovan Gow","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; co-lead with Kent Allen on 2000 e-Marketing/e-Sales surveys (End-User April 2000; Supplier Study October 2000)"
"kent-allen","Kent Allen","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; co-lead with Donovan Gow on 2000 e-Marketing/e-Sales surveys"
"chris-martins","Chris Martins","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; lead analyst on 2000 e-Customer Service surveys (End-User Experiences April 2000; Corporate User July 2000; Supplier September 2000)"
"karen-moser","Karen Moser","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; lead analyst on 2000 e-Employee Self-Service surveys (Supplier Survey June 2000; End-User Competitive Landscape December 2000); also EAS practice member"
"judith-rosall","Judith Rosall","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; lead analyst on 2000 e-Portals (Financial Services Portals February 2000) and e-Payments (IBPP Internet Bill Presentment and Payment January 2000) studies"
"lara-abrams","Lara Abrams","person","market-research","unknown","","1999-2000+","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group e-Business analyst; lead analyst on 2000 Marketplaces: Enablers and Market Makers Supplier Survey (February 2000)"
"e-business-at-aberdeen","e-Business@Aberdeen.com Practice","company","analyst-services","retired","absorbed-into-Aberdeen-Group-Inc","1999-2003","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","Aberdeen Group's e-Business research practice; published the 2000 Survey Research Coverage calendar; covered e-Procurement / e-Marketing / e-Sales / e-Customer-Services / e-Employee-Self-Service / e-Portals / e-Payments"
