"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-001","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-e-profile","market-data","2000","e-Profile total fee","$40,000+ ($15,000 research + $25,000 web hosting 12 months including 3 updates)","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5 slide 4","Old model $25K (research $15K + web license/reprints $10K); e-Profile model $40K-plus base; optional add-ons: analyst audio access $5K and written profile $10K"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-002","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-e-profile","framework-definition","2000","e-Profile production process","Analyst fills 1.5-page worksheet + creates 8-10 slide PowerPoint + records 5-7 audio clips of 1-2 minutes each","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5 slides 5-6","Production team converts slides and video assembles e-Profile converts to Internet format tests; Publishing team sends to H&T for hosting and URL link to client; Accounting issues quarterly invoices for usage"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-003","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","saleslogix-corp","aberdeen-e-profile","relationship","2000","e-Profile beta participant","SalesLogix named beta program participant","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5 slide 7","Three named beta clients: SalesLogix eCredit Personic"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-004","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","ecredit-com","aberdeen-e-profile","relationship","2000","e-Profile beta participant","eCredit named beta program participant","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5 slide 7","Online credit-decisioning vendor"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-005","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","personic-inc","aberdeen-e-profile","relationship","2000","e-Profile beta participant","Personic named beta program participant","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5 slide 7","Recruiting/staffing software vendor"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-006","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","hugh-bishop","aberdeen-e-profile","practice-attribution","2000","e-Profile presenter and program lead","Authored January 2000 'Aberdeen e-Publications' deck","high","ingest-extraction","primary-doc","HBB-E-Profile-12-99-5","Bishop framed e-Profile thesis: 'simplify and accelerate the production of our deliverables — no more writers block'; positioned as in-front-of-technology-curve recurring-revenue play"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-007","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas","market-data","2001","MAS Standard Subscription price","$22,500 (5 seats; all 14 topics; both qualitative + quantitative data)","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slide 13","June 2001 inaugural pricing; covers 14 segments July 2001-June 2002"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-008","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas-quantitative","market-data","2001","MAS All-14 Quantitative subscription price","$15,000","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slide 13-14","Quantitative-only across all 14 topics"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-009","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas-qualitative","market-data","2001","MAS All-14 Qualitative subscription price","$10,000","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slide 13-14","Qualitative-only across all 14 topics"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-010","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas","market-data","2001","MAS Single-Topic pricing","$1,495 single-topic qualitative-only or quantitative-only; $2,495 single-topic both","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slide 13","Anticipates 2010s-style $1K-$2K single-topic research-report price-point"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-011","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas","framework-definition","2001","MAS 14-topic coverage list","Application Service Providers; Collaborative Product Commerce; CRM; Data Knowledge Solutions; Enterprise Application Integration (EAI); Enterprise Applications; e-Sourcing; Internet Infrastructure; Managed Services Providers; Professional Services; Security Solutions; Storage Management Systems; Supply Chain Management; Wireless Infrastructure Technologies","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slides 6-7","Inaugural July 2001-June 2002 14-segment quantitative+qualitative coverage map"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-012","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas","framework-definition","2001","MAS Analyst Compensation Schedule","$2,000 cash up-front per analyst; 15 percent of revenues as GM transfer; 25-75 percent of Profile sales revenues; $250 cash for participating in successful sales call; $150 cash payment for 1 hour of telephone inquiry","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slide 24","Rare quantitative documentation of analyst hourly economics at top-tier IT-research firm circa 2001"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-013","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-mas","framework-definition","2001","MAS Analyst Engagement Time","2 to 2.5 days of structured engagement time per analyst; 12 hours report review + 2 hours survey review + advance questions to analyst","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slides 12 + 18","Time-budget per analyst per topic"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-014","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","eti-content","aberdeen-mas","relationship","2001","ETI/David Wright partnership scope","Methodology + Quantitative Model + Macroeconomic Data + Qualitative Data Model + Structured Interview development + Outbound Marketing + Telesales team + Field sales training + On-site sales calls","high","ingest-extraction","primary-doc","Market-Analysis-Service-Internal-7 slides 19-22","Comprehensive ETI contribution covering Product Development Project Execution Sales/Marketing and Contract Fulfillment"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-015","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-executive-white-paper","market-data","2000","Executive White Paper published price","$25,000 (500 copies included); eVersion $17,500; combo $30,000","high","ingest-extraction","primary-doc","Pricing-2000-10","Internal transfer prices: $20,000 print / $15,000 e / $25,000 combo"
"aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-016","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","aberdeen-group","aberdeen-impact","market-data","2000","Impact published price","$10,000 (100 copies included); eVersion $12,500; combo $17,500","high","ingest-extraction","primary-doc","Pricing-2000-10","Internal transfer prices: $7,500 print / $10,000 e / $13,500 combo; 2 pages only printed; estimated 2.5 days print + 2 days e + 3 days both"
