entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,ecprac~1-a7d0e4,Author organization; Boston-based market research and consulting firm
ibm,IBM Corporation,company,Enterprise IT Hardware/Services,active,,1911-present,ecprac~1-a7d0e4,Listed as major EC middleware supplier; Net.Commerce and Lotus Domino; IBM Global Services
microsoft,Microsoft Corporation,company,Enterprise Software / OS,active,,1975-present,ecprac~1-a7d0e4,"EC platform provider; Site Server Commerce Edition, MSTS, MSMQ, Wolfpack clustering; positioned as potent EC force"
netscape-communications,Netscape Communications Corporation,company,Internet Software,acquired,AOL (1999),1994-1999,ecprac~1-a7d0e4,EC middleware leader; acquired Actra/GEIS joint venture; CommerceXpert product suite; annual revenues over $530M in 1998
oracle,Oracle Corporation,company,Enterprise Software/Database,active,,1977-present,ecprac~1-a7d0e4,Internet Commerce Server (ICS); late to market but strong database and professional services leverage; 6000 consultants in 45 countries
ge-information-services,GE Information Services (GEIS),company,IT Services / EDI,acquired,unknown,1960s-2000s,ecprac~1-a7d0e4,Market leader in EDI for 3 decades; 40000 EDI trading partners; largest global trading network; subsidiary of GE; sold Actra interest to Netscape
sterling-commerce,Sterling Commerce Inc.,company,Enterprise Software / EDI,acquired,unknown,1975-present,ecprac~1-a7d0e4,NYSE: SE; leading EDI/EFT provider; file transfer and private network services; six continents; Aberdeen predicts active expansion into internet commerce in 1998
harbinger,Harbinger Corporation,company,Enterprise Software / EDI,acquired,unknown,1988-2004,ecprac~1-a7d0e4,NASDAQ: HRBC; EDI/VAN and Internet EDI; acquired Premenos 1997; Trusted Link Procurement product; annual revenues >$120M annualized Q1-98; one of largest EC-only companies
ariba,Ariba Technologies Inc.,company,Enterprise Software / e-Procurement,acquired,SAP (2012),1996-2012,ecprac~1-a7d0e4,Operating Resource Management System (ORMS); procurement automation for MRO; strong workflow and ERP integration; SAP equity investment and co-marketing
broadvision,BroadVision Inc.,company,Enterprise Software / e-Commerce,public,BVSN (NASDAQ),1993-present,ecprac~1-a7d0e4,NASDAQ: BVSN; EC middleware market leader; multi-channel personalization; Q1-98 annual run rate >$40M; one of largest EC software suppliers
art-technology-group,Art Technology Group (ATG),company,Internet Software / e-Commerce,unknown,unknown,1991-2011,ecprac~1-a7d0e4,Java-based EC software; relationship management; Dynamo platform; server-side Java; industry-leading
open-market,Open Market Inc.,company,Internet Software / e-Commerce,acquired,unknown,1994-2001,ecprac~1-a7d0e4,NASDAQ: OMKT; largest publicly traded ISV dedicated to sales/marketing EC; OM Transact; HTTP-based transaction processing; first EC patents; acquired Icentral
doubleclick,DoubleClick Inc.,company,Internet Advertising Technology,acquired,Google (2008),1996-2010,ecprac~1-a7d0e4,Full-service ad network; DART targeting technology; 25M+ cookied users; wildly successful IPO; recognized internet advertising leader
commerce-one,Commerce One Inc.,company,Enterprise Software / e-Procurement,dissolved,,1994-2004,ecprac~1-a7d0e4,Internet procurement; strong ISV relationship with Microsoft; equity investment from SAP AG; multi-supplier catalog management
