tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
edi,Electronic Data Interchange (EDI),protocol,Various,1970s-present,mature,legacy-supported,ecprac~1-a7d0e4,"Secure messaging for B2B transactions; Aberdeen predicts continued relevance alongside internet commerce through 2000 and beyond; Achilles heel: difficulty establishing common business transaction definitions"
tcp-ip,TCP/IP,protocol,IETF,1970s-present,dominant,dominant,ecprac~1-a7d0e4,"Universal internet communications protocol; providing ubiquitous connectivity enabling EC"
http,HTTP,protocol,W3C,1991-present,dominant,dominant,ecprac~1-a7d0e4,"Open Market first to base EC system on HTTP; web protocol enabling internet commerce"
internet,World Wide Web / Internet,platform,IETF/W3C,1991-present,emerging-dominant,dominant,ecprac~1-a7d0e4,"Platform for electronic commerce; 45% of US adults with access; 40000 businesses projected to grow 10x by 2000"
java,Java,language,Sun Microsystems,1995-present,emerging,mature,ecprac~1-a7d0e4,"Object development architecture; natural match for internet commerce; used by ATG TRADE'ex Connect and others"
corba,CORBA,framework,OMG,1991-present,mature,legacy,ecprac~1-a7d0e4,"Object brokerage standard; InterWorld OASIS communicates via both CORBA and DCOM; key EC architecture decision"
dcom,DCOM (Distributed COM),framework,Microsoft,1996-present,mature,legacy,ecprac~1-a7d0e4,"Microsoft object architecture; alternative to CORBA; InterWorld OASIS abstraction layer supports both"
extranet,Extranet,platform,Various,1995-present,emerging,mature,ecprac~1-a7d0e4,"Private internet-protocol networks for B2B trading partner connectivity; key EC infrastructure"
intranet,Intranet,platform,Various,1994-present,emerging,dominant,ecprac~1-a7d0e4,"Internal IP networks enabling procurement and supply chain applications"
site-server,Microsoft Site Server Commerce Edition,application,Microsoft,1997-present,emerging,legacy,ecprac~1-a7d0e4,"EC middleware foundation; MSTS MSMQ Wolfpack clustering; 7Software Company Store built on this"
net-commerce,IBM Net.Commerce,application,IBM,1997-present,emerging,legacy,ecprac~1-a7d0e4,"Catalog-centric internet sales suite; connectivity to CICS MQ Series and ERP; mid-range; Aberdeen sees rapid acceptance"
lotus-domino,Lotus Domino,application,IBM,1989-present,mature,legacy,ecprac~1-a7d0e4,"IBM EC solution; Domino Merchant for storefront; groupware and document management; Lotus Notes installed base"
commercexpert,Netscape CommerceXpert,application,Netscape,1997-present,emerging,legacy,ecprac~1-a7d0e4,"EC application suite from Actra/GEIS joint venture; Internet Sales Publishing Procurement and Internet EDI; acquired by Netscape 1997"
ariba-orms,Ariba ORMS (Operating Resource Management System),application,Ariba,1996-present,emerging,legacy,ecprac~1-a7d0e4,"Comprehensive procurement lifecycle application; complex workflow; real-time ERP integration"
oasis,OASIS (InterWorld),framework,InterWorld,1996-present,emerging,legacy,ecprac~1-a7d0e4,"Object Architecture Scaleable Inter-operating System; DCOM and CORBA abstraction; high transaction volumes; any database"
trusted-link,Harbinger Trusted Link Procurement,application,Harbinger,1997-present,emerging,legacy,ecprac~1-a7d0e4,"Extranet-based procurement; 400+ MRO supplier catalog integration; acquired from Premenos via Harbinger-Premenos merger"
dart,DoubleClick DART,application,DoubleClick,1996-present,emerging,legacy,ecprac~1-a7d0e4,"Targeting and serving technology; licensed to sites maintaining own ad sales forces; 25M+ cookied users"
van,Value-Added Network (VAN),platform,Various,1970s-present,mature,declining,ecprac~1-a7d0e4,"Private EDI transport networks; cost declining as internet transforms network from product to commodity"
set-protocol,SET (Secure Electronic Transaction),protocol,Visa/Mastercard,1996-present,emerging,legacy,ecprac~1-a7d0e4,"Internet payment standard; VeriFone focused on SET-based payment solutions"
cybercast,CyberCash Cash Register,application,CyberCash,1995-present,emerging,legacy,ecprac~1-a7d0e4,"Plug-in for EC platforms; multiple payment types including credit card micropayment and check/bill payment"
ecash,DigiCash ecash,application,DigiCash,1994-1998,emerging,defunct,ecprac~1-a7d0e4,"Digital currency system; bank-issued internet currency; required issuing bank account"
sybase-system11,Sybase System 11,application,Sybase,1995-present,mature,legacy,ecprac~1-a7d0e4,"Database used by Intershop; distinguishes from ODBC-based mid-range products"
