tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
ata-disk,ATA (IDE) Disk / Low-Cost Disk,storage,Various (Maxtor; WD),1990s-2000s,emerging,superseded-by-SATA,maxtor-survey-report-5-20c-0f458e,"Core subject of study; enterprise adoption of ATA disk as complementary/midline tier. 7% of respondents used 80%+ ATA; 50% used none at all in 2003."
maxline,Maxtor MaXLine Disk Drive,storage,Maxtor,2002-2006,emerging,discontinued,maxtor-survey-report-5-20c-0f458e,"Maxtor's enterprise-targeted ATA disk; designed for 24/7 operation with higher MTBF than desktop ATA. Positioned as 'complementary' midline storage. Acquired by Seagate 2006."
serial-ata,Serial ATA (SATA),hardware,Various,2000s,emerging,active,maxtor-survey-report-5-20c-0f458e,"Evolution path from parallel ATA; became dominant nearline enterprise interface 2004-2012. Predicted by study as next step."
fibre-channel,Fibre Channel (FC),protocol,Various,1990s-2000s,mature,active,maxtor-survey-report-5-20c-0f458e,"Dominant high-performance enterprise storage interface; 23.6% of respondents had 60%+ FC. Premium performance tier."
scsi-disk,SCSI Disk,storage,Various,1980s-2000s,mature,legacy,maxtor-survey-report-5-20c-0f458e,"50.8% of respondents had 60%+ SCSI storage. Still dominant in 2003 but declining vs FC."
san,Storage Area Network (SAN),storage,Various,1990s-2000s,growing,active,maxtor-survey-report-5-20c-0f458e,"Progress in networked storage noted; but DAS still prevalent. Study recommends ATA solutions must work in DAS as well as SAN/NAS."
nas,Network Attached Storage (NAS),storage,Various,1990s-2000s,growing,active,maxtor-survey-report-5-20c-0f458e,"Growing; but slower than vendors hoped. Study recommends ATA solutions must work in NAS environments."
das,Direct-Attached Storage (DAS),storage,Various,1980s-2000s,mature,declining,maxtor-survey-report-5-20c-0f458e,"Still a major storage topology in 2003; DAS will continue to be significant per study finding."
raid-1,RAID-1 (Mirroring),storage,Various,1990s-2000s,mature,active,maxtor-survey-report-5-20c-0f458e,"Study recommends MTBF model on 1TB mirrored configuration to show MaXLine advantage over plain ATA."
tape-library,Tape Library / Robotic Tape,storage,Various,1990s-2000s,mature,declining,maxtor-survey-report-5-20c-0f458e,"Dominant backup medium; backup/restore pain point persists. Disk-based backup opportunity identified as major growth vector."
data-warehousing,Data Warehousing,application,Various,1990s-2000s,mature,active,maxtor-survey-report-5-20c-0f458e,"Read-only/seldom-written candidate for midline storage; but managers cannot easily identify percentage."
oltp-systems,Online Transaction Processing (OLTP),application,Various,1960s-present,mature,active,maxtor-survey-report-5-20c-0f458e,"Read-write workload requiring high-performance tier; not a midline candidate. Bipolar response on read-only percentage."
disk-based-backup,Disk-Based Backup / VTL,storage,Various,2000s,emerging,active,maxtor-survey-report-5-20c-0f458e,"Study identifies as major opportunity for midline/ATA disk. Backup-to-disk market grew dramatically 2004-2010. Opportunity driven by backup window pain."
ilm-policy-software,Information Lifecycle Management (ILM) Policy Software,application,Various (Symantec; IBM; HP),2003-2010,emerging,superseded,maxtor-survey-report-5-20c-0f458e,"Study concludes ISV partnership with storage management/ILM software is required to realize tiered storage potential. 'Policy management for storage migration.' Proved correct."
midline-disk,Midline Disk Storage (generic tier),storage,Various,2003-present,emerging,active,maxtor-survey-report-5-20c-0f458e,"Study coins/validates 'mid-line' as the correct market term. Now standard nomenclature for capacity-optimized enterprise disk (nearline SAS/SATA)."
mainframe-storage,Mainframe Disk Storage,storage,IBM (primarily),1960s-present,mature,active,maxtor-survey-report-5-20c-0f458e,"Over half of respondents had mainframe storage >33% of total. 'Mainframe is not dead' conclusion."
windows-storage,Windows File/Application Storage,storage,Microsoft,1990s-2000s,mature,active,maxtor-survey-report-5-20c-0f458e,"82% had Windows storage >33% of total; 35% had >70%. Windows benefiting at expense of Unix/Linux."
