"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","Market Research / IT Consulting","active","","1989-present","maxtor-survey-report-5-20c-0f458e","Lead author and presenter of survey results; Aberdeen Group Group VP."
"david-hill","David Hill","person","Market Research / IT Consulting","unknown [REVIEW]","","2000s","maxtor-survey-report-5-20c-0f458e","Co-author and co-presenter; Aberdeen Storage and Storage Management Practice."
"aberdeen-group","Aberdeen Group","firm","Market Research / IT Consulting","acquired","Aberdeen/Harte-Hanks","1988-present","maxtor-survey-report-5-20c-0f458e","Co-author organization; commissioned and executed the RAMP study."
"maxtor-corporation","Maxtor Corporation","company","Enterprise Storage / Disk Manufacturing","acquired","Seagate (2006)","1982-2006","maxtor-survey-report-5-20c-0f458e","Study sponsor; manufacturer of MaXLine midline ATA/SATA disk drives for enterprise complementary storage tier."
"western-digital","Western Digital","company","Enterprise Storage / Disk Manufacturing","active","","1970-present","maxtor-survey-report-5-20c-0f458e","Named as competitor with 'substitute' disk positioning (same capacity, 30% discount); survey data shows this is a weaker proposition than Maxtor's complementary positioning."
"timex","Timex Group USA","company","Consumer Manufacturing (Watches)","active","[none]","1854-present","maxtor-survey-report-5-20c-0f458e","Named as face-to-face interview respondent."
"applied-materials","Applied Materials","company","Semiconductor / Technology Manufacturing","active","","1967-present","maxtor-survey-report-5-20c-0f458e","Named as face-to-face interview respondent."
"state-street","State Street Corporation","company","Banking / Financial Services","active","[none]","1792-present","maxtor-survey-report-5-20c-0f458e","Named as face-to-face interview respondent ('State Street Bank')."
"inovant","Inovant (a Visa Solutions Company)","company","Financial Technology / Payment Processing","dissolved","Visa Inc. (reabsorbed ~2005)","2000-2005","maxtor-survey-report-5-20c-0f458e","Named as face-to-face interview respondent; Visa's internal IT/technology subsidiary."
"kaiser-permanente","Kaiser Permanente","institution","Healthcare / Insurance","active","","1945-present","maxtor-survey-report-5-20c-0f458e","Named as face-to-face interview respondent; large integrated managed care organization."
"lillian-vernon","Lillian Vernon Corporation","company","Retail / Direct Mail","dissolved","Current USA (acquired 2003)","1951-2003","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"mellon-bank","Mellon Bank","company","Banking / Financial Services","dissolved","Bank of New York Mellon (2007)","1869-2007","maxtor-survey-report-5-20c-0f458e","Named telephone respondent; major custody bank."
"ingersoll-rand","Ingersoll Rand","company","Industrial Manufacturing","active","","1871-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"heller-ge","Heller Financial / GE Capital","company","Financial Services","dissolved","GE Capital (2001)","1919-2001","maxtor-survey-report-5-20c-0f458e","Named telephone respondent; GE Capital subsidiary."
"agere-systems","Agere Systems","company","Semiconductor","dissolved","LSI Corporation (2002)","2002-2002","maxtor-survey-report-5-20c-0f458e","Named telephone respondent; spun off from Lucent 2002."
"parker-hannifin","Parker Hannifin","company","Industrial Manufacturing","active","","1917-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"independent-blue-cross","Independence Blue Cross","institution","Healthcare / Insurance","active","","1938-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"avnet","Avnet","company","Electronics Distribution","active","","1921-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"shell","Shell (Royal Dutch Shell)","company","Energy / Oil & Gas","active","","1907-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"verizon","Verizon Communications","company","Telecommunications","active","","2000-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"sony","Sony Corporation","company","Consumer Electronics","active","","1946-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"wells-fargo","Wells Fargo","company","Banking / Financial Services","active","","1852-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"first-data-corp","First Data Corporation","company","Financial Technology / Payment Processing","active","","1971-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"federal-reserve-bank","Federal Reserve Bank","institution","Banking / Government","active","","1913-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"metlife","MetLife Insurance","company","Insurance / Financial Services","active","","1868-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"agilent-technologies","Agilent Technologies","company","Test & Measurement / Scientific Instruments","active","","1999-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent; spun off from HP 1999."
"fidelity-investments","Fidelity Investments","company","Financial Services / Investment Management","active","[none]","1946-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"olin-corp","Olin Corporation","company","Chemicals / Defense Manufacturing","active","","1892-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"jp-morgan","JP Morgan Chase","company","Banking / Financial Services","active","","1799-present","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
"fleet-services","Fleet Services Corp (FleetBoston)","company","Banking / Financial Services","dissolved","Bank of America (2004)","1791-2004","maxtor-survey-report-5-20c-0f458e","Named telephone respondent."
