"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"maxtor-survey-report-5-20c-0f458e-OBS-001","maxtor-survey-report-5-20c-0f458e","maxtor-corporation","","study-design","2003","Survey methodology","70 telephone respondents + 5 face-to-face interviews","high","quantitative-survey","Slide 1","Presented May 2003 by Peter Kastner and David Hill, Aberdeen Group."
"maxtor-survey-report-5-20c-0f458e-OBS-002","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","Respondent industry distribution — top verticals","2/3 from Banking/Financial/Insurance, Healthcare, and Manufacturing (Industrial)","high","quantitative-survey","Slide 4","Deliberately targeted verticals for storage-intensive workloads; good representation for enterprise storage study."
"maxtor-survey-report-5-20c-0f458e-OBS-003","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","Respondent revenue distribution — large companies","Half of 70 companies have revenues >$1B","high","quantitative-survey","Slide 4","Good mix of midsize and large companies."
"maxtor-survey-report-5-20c-0f458e-OBS-004","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","IT budget distribution — very large ($50M+)","25.7% (18/70)","high","quantitative-survey","Slide 5","Balanced distribution; 51.7% have small (<$9M) IT budgets."
"maxtor-survey-report-5-20c-0f458e-OBS-005","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","IT budget distribution — large ($10-$49M)","22.8% (16/70)","high","quantitative-survey","Slide 5","Middle tier; combined with very large = 48.5% with $10M+ IT budgets."
"maxtor-survey-report-5-20c-0f458e-OBS-006","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","Respondent scope — entire company","48.6% (34/70)","high","quantitative-survey","Slide 6","Good mix of company-wide and divisional responsibility."
"maxtor-survey-report-5-20c-0f458e-OBS-007","maxtor-survey-report-5-20c-0f458e","","","strategic-finding","2003","CIO reporting to President/CEO vs. CFO","58.6% report to President/CEO; 31.4% to CFO","high","quantitative-survey","Slide 7-8","Finding: IT has achieved strategic importance through reporting relationship. Implication: product decisions weigh business purpose, not just cost."
"maxtor-survey-report-5-20c-0f458e-OBS-008","maxtor-survey-report-5-20c-0f458e","","","strategic-finding","2003","Implication of CEO IT reporting","Focus is not primarily on cost; purchase decisions considered in light of business purposes","high","expert-opinion","Slide 8","Kastner/Hill conclusion: although cost is always important, strategic IT framing dominates purchase decisions."
"maxtor-survey-report-5-20c-0f458e-OBS-009","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","OS platform presence — mainframe","Nearly 2/3 (65%) have mainframe","high","quantitative-survey","Slide 9","Mainframe not dead finding; 45.7% have mainframe storage responsibility."
"maxtor-survey-report-5-20c-0f458e-OBS-010","maxtor-survey-report-5-20c-0f458e","","","demographic-finding","2003","OS platform presence — Windows","All but 1 (99%) have Windows; 68.6% responsible for Windows storage","high","quantitative-survey","Slide 9","Windows ubiquitous in enterprise."
