"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"o89-001","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","technology-assessment","1989","AS/400 product maturity","Not yet mature: no C compiler, 1MB program size limit, frequent OS patch tapes, OS/400 immature","high","ingest-extraction","expert-opinion","ibm-as400-findings","Users report ~30% less realized performance than IBM sizing tools predict",""
"o89-002","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-02","benchmark-result","1989","HP HPPA Model 950 performance vs. HP 3000 Model 70","2.5x the performance of Model 70; CPU-upgradable to 955 and 960","high","ingest-extraction","benchmarking","section-iv","HP 955 ~3x performance of Model 70; Model 935 70% improvement but not expandable",""
"o89-003","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","benchmark-result","1989","AS/400 B60 vs HP 3000 Model 70 DebitCredit performance","AS/400 B60 offers ~25% less performance than HP 3000 Model 70; B70 approximates Model 70","high","ingest-extraction","benchmarking","section-v","IBM RAMP-C rated B60 as <10% more than HPPA 950, but methodology disputed",""
"o89-004","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-01","t89-01","strategy-classification","1989","AS/400 conversion risk level for Stanley-Vidmar","High risk: MIS staff retraining, software conversion, new sales analysis system from scratch, cost escalation foreseeable","high","ingest-extraction","expert-opinion","implications","Aberdeen: AS/400 will absolutely involve more effort, risk, and total cost than HP upgrade",""
"o89-005","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-03","strategy-classification","1989","HPPA upgrade recommendation","Aberdeen recommends HP 950 as entry point; 955 if >25% growth per annum expected in 2 years","high","ingest-extraction","expert-opinion","section-vii","HP 935 rejected due to non-expandability; box-swap vs. CPU-swap distinction key",""
"o89-006","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-05","t89-05","expert-opinion","1989","Arthur Andersen RAMP-C audit finding","Partner Richard Stuckey stated HP TurboImage was most impressive system in IBM's tests; AA subsequently OEM'd HP systems","high","ingest-extraction","expert-opinion","section-v","Aberdeen used this as independent validation of HP superiority over AS/400",""
"o89-007","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","technology-assessment","1989","AS/400 journaling performance impact","Journaling and Checksum recommended for production systems can reduce throughput by up to 60%","high","ingest-extraction","benchmarking","ibm-as400-findings","IBM RAMP-C benchmarks did not use journaling, making results illusory for real production",""
"o89-008","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-10","technology-assessment","1989","MIPS validity as comparative benchmark","MIPS invalid for AS/400 vs. HPPA comparison; AS/400 MIPS undisclosed by IBM; multiprocessor architecture makes definition unclear","high","ingest-extraction","expert-opinion","section-viii","Aberdeen recommends DebitCredit/TPC as the only valid comparison metric",""
"o89-009","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-01","t89-02","strategy-classification","1989","Stanley-Vidmar HP expertise as intangible asset","MIS staff expertise in HP MPE OS is a significant intangible asset; existing low-priority programs run in MPE V emulation indefinitely","high","ingest-extraction","expert-opinion","hp-findings","HP upgrade preserves institutional knowledge; AS/400 requires full MIS retraining",""
"o89-010","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-06","","strategy-classification","1989","Aberdeen vs. Gartner Group competitive differentiation","Aberdeen: custom consulting from user interviews; Gartner: subscription research from supplier sources","high","ingest-extraction","expert-opinion","section-ii","Aberdeen claims no single client large enough to influence research; neither IBM nor HP constitute substantial revenue",""
"o89-011","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-07","technology-assessment","1989","HP Allbase SQL performance improvement projection","Aberdeen expects Allbase SQL performance to improve 50% during 1990","medium","ingest-extraction","expert-opinion","section-iv","Viability prediction for relational performance improvement",""
"o89-012","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-06","technology-assessment","1989","HP TurboImage performance improvement projection","Aberdeen expects TurboImage performance on HPPA to improve 20% in 1990","medium","ingest-extraction","expert-opinion","section-iv","Sustained performance improvements over CISC models",""
"o89-013","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","viability-prediction","1989","AS/400 long-term platform viability","AS/400 lacks growth path today; multiple-AS/400 clustering not a reasonable alternative","high","ingest-extraction","expert-opinion","section-v","This proved partially wrong: AS/400 was extensively developed and as IBM i still active in 2026",""
"o89-014","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","actual-outcome","2026","AS/400/IBM i longevity","AS/400 evolved through iSeries, System i to IBM i on Power Systems; still actively supported in 2026 with 100,000+ installations","high","ingest-extraction","historical-record","post-study","Aberdeen underestimated IBM's commitment to evolving the AS/400 platform",""
"o89-015","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-02","actual-outcome","2010","HP 3000 end-of-life","HP ended support December 31, 2010; Stromasys emulator released 2012 for legacy sites","high","ingest-extraction","historical-record","post-study","HP 3000 outlasted many competitors but eventually retired; third-party support continued",""
"o89-016","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-01","","actual-outcome","2024","Stanley-Vidmar company outcome","Stanley Vidmar now Vidmar division of Stanley Black & Decker; still manufacturing heavy-duty storage cabinets in Allentown PA","high","ingest-extraction","historical-record","post-study","The Stanley Works acquired Vidmar 1966; Stanley merged with Black & Decker 2010",""
"o89-017","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-05","","actual-outcome","2002","Arthur Andersen dissolution","Arthur Andersen dissolved 2002 following Enron audit scandal; Accenture (formerly Andersen Consulting) spun off 2001","high","ingest-extraction","historical-record","post-study","Aberdeen cited Andersen's RAMP-C audit results as independent validation in 1989",""
"o89-018","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-04","t89-03","benchmark-result","1989","HP 935 vs. 950 cost/expandability trade-off","935 70% capacity improvement over Model 70 but not expandable; 950 CPU-upgradable to 955/960 for higher initial cost","high","ingest-extraction","benchmarking","section-vii","Aberdeen recommended 950 as entry point due to upgrade flexibility",""
"o89-019","1989-vidmar-as400-hp3000-and-metadata-a32d04","","t89-04","technology-assessment","1989","DebitCredit normalization methodology","Aberdeen normalized DebitCredit results across HP's and IBM's vendor-specific benchmark runs to enable cross-vendor comparison","high","ingest-extraction","benchmarking","section-iv","This normalization was credited by industry as pioneering for cross-vendor OLTP comparison",""
"o89-020","1989-vidmar-as400-hp3000-and-metadata-a32d04","e89-03","t89-01","technology-assessment","1989","AS/400 single-level storage crash recovery risk","AS/400 OS/400 single-level storage more likely to require lengthy restores after system failure than conventional midrange approach","high","ingest-extraction","expert-opinion","ibm-as400-findings","HP's conventional storage with RISC enhancements cited as safer for mission-critical applications",""
