"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"t89-01","IBM AS/400 (OS/400)","midrange-computer","IBM","1988-2000","new-immature","active as IBM i on Power Systems","1989-vidmar-as400-hp3000-and-metadata-a32d04","Aberdeen rated AS/400 as immature in 1989: lacking C compiler, 1MB program limit, journaling reduces TPS by up to 60%."
"t89-02","HP 3000 (MPE/XL, TurboImage)","midrange-computer","Hewlett-Packard","1972-2010","mature","legacy/retired (HP ended support 2010)","1989-vidmar-as400-hp3000-and-metadata-a32d04","HP 3000 Models 48, 70, 925LX, 935, 950, 955, 960 benchmarked. HP ended support December 31, 2010."
"t89-03","HP Precision Architecture (HPPA/PA-RISC)","processor-architecture","Hewlett-Packard","1986-2008","new-promising","legacy/retired","1989-vidmar-as400-hp3000-and-metadata-a32d04","RISC architecture; Models 935, 950, 955, 960. HP 950 recommended as entry point for Stanley-Vidmar."
"t89-04","DebitCredit Benchmark","benchmark","Industry/TPC","1985-1992","current","superseded by TPC-A/TPC-C","1989-vidmar-as400-hp3000-and-metadata-a32d04","Aberdeen normalized DebitCredit across vendors; used to compare HP and AS/400 TPS performance."
"t89-05","IBM RAMP-C Benchmark","benchmark","IBM","1988-1992","current","discontinued","1989-vidmar-as400-hp3000-and-metadata-a32d04","Proprietary IBM benchmark; Aberdeen and Arthur Andersen found RAMP-C methodology suspect for HP comparison."
"t89-06","HP TurboImage (DBMS)","database-management-system","Hewlett-Packard","1972-2010","mature","legacy/retired","1989-vidmar-as400-hp3000-and-metadata-a32d04","HP's hierarchical database; fastest HP file system for OLTP. Aberdeen expects 20% HPPA perf improvement in 1990."
"t89-07","HP Allbase SQL","relational-database","Hewlett-Packard","1987-2010","current","legacy/retired","1989-vidmar-as400-hp3000-and-metadata-a32d04","HP relational database; Aberdeen expects 50% performance improvement in 1990."
"t89-08","AS/400 SQL/400 and OS/400 Native File System","relational-database","IBM","1988-2000","current","evolved into IBM i Db2 for i","1989-vidmar-as400-hp3000-and-metadata-a32d04","Single-level storage; Aberdeen cited crash recovery as riskier than conventional midrange approach."
"t89-09","BPCS Manufacturing Package","enterprise-software","System Software Associates","1980s-2000s","current","discontinued (SSA acquired by Infor 2004)","1989-vidmar-as400-hp3000-and-metadata-a32d04","AS/400 manufacturing ERP package; local distributor support seen as risk factor for Stanley-Vidmar."
"t89-10","MIPS (as performance metric)","performance-metric","Industry","1970s-1990s","current","largely discredited for comparative benchmarking","1989-vidmar-as400-hp3000-and-metadata-a32d04","Aberdeen argued MIPS is invalid for comparing AS/400 and HPPA due to multiprocessor architecture differences."
