"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"e89-01","Stanley-Vidmar","company","industrial-manufacturing","active","Now Vidmar, division of Stanley Black & Decker","1966-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","Allentown, PA manufacturer of heavy-duty storage cabinets; HP 3000 Models 48 and 70 installed in 1989."
"e89-02","Aberdeen Group","consulting-firm","IT-research-consulting","dissolved","Acquired by Harte-Hanks 2001","1988-2001","1989-vidmar-as400-hp3000-and-metadata-a32d04","Boston-based IT research and consulting firm; principals: Casale, Kastner, Logan, Willmott."
"e89-03","IBM","company","computer-hardware-software","active","","1911-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","AS/400 launched June 1988; RAMP-C benchmark used to compare with HP."
"e89-04","Hewlett-Packard","company","computer-hardware","active","Split into HP Inc and Hewlett Packard Enterprise 2015","1939-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","HP 3000 with MPE/XL operating system; HPPA Precision Architecture recommended."
"e89-05","Arthur Andersen & Co.","company","professional-services","dissolved","Dissolved 2002 following Enron audit scandal; Accenture spun off 2001","1913-2002","1989-vidmar-as400-hp3000-and-metadata-a32d04","Audited IBM RAMP-C benchmark; partner Richard Stuckey publicly praised HP TurboImage performance."
"e89-06","Gartner Group","consulting-firm","IT-research-consulting","active","","1979-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","Compared unfavorably to Aberdeen in report; characterized as subscription research vs. Aberdeen's custom consulting."
"e89-07","System Software Associates (SSA)","company","enterprise-software","dissolved","SSA acquired by Infor 2004","1981-2004","1989-vidmar-as400-hp3000-and-metadata-a32d04","Chicago-based developer of BPCS manufacturing package for AS/400."
"e89-08","ADM Inc. (Cheshire CT)","company","IT-consulting","unknown","","1980s","1989-vidmar-as400-hp3000-and-metadata-a32d04","System/3X and AS/400 consulting firm that publicly told IBM AS/400 sizing methods lead to underconfigured systems."
"e89-09","IDC (International Data Corporation)","company","IT-research-consulting","active","","1964-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","Described as 'official numbers keeper of the industry'; Aberdeen frequently uses IDC data."
"e89-10","Forrester Research","company","IT-research-consulting","active","","1983-present","1989-vidmar-as400-hp3000-and-metadata-a32d04","Described as newsletter/seminar business; Aberdeen and Forrester frequently recommended each other."
