"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"encore-b7c40d.001","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","High-end OLTP market size estimate",""
"encore-b7c40d.002","encore-b7c40d","ibm","ibm-mainframe-zarch","","","","","high","ingest-extraction","","","IBM 3090 TCO benchmark for 40 TPS applications",""
"encore-b7c40d.003","encore-b7c40d","encore-computer","encore-series90","","","","","medium","ingest-extraction","","","Aberdeen projection of Series 90 competitive position",""
"encore-b7c40d.004","encore-b7c40d","encore-computer","encore-series90","","","","","medium","ingest-extraction","","","Actual outcome of Series 90",""
"encore-b7c40d.005","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Largest single vertical market segment for high-end OLTP",""
"encore-b7c40d.006","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Retail banking OLTP high-end market",""
"encore-b7c40d.007","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Trading systems OLTP market segment",""
"encore-b7c40d.008","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","",""
"encore-b7c40d.009","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Airline reservation system benchmark",""
"encore-b7c40d.010","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Operator-assisted 800-number call switching",""
"encore-b7c40d.011","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Financial clearing house OLTP volumes",""
"encore-b7c40d.012","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Retail credit authorization OLTP benchmarks",""
"encore-b7c40d.013","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Financial services OLTP benchmark",""
"encore-b7c40d.014","encore-b7c40d","ibm","ibm-mainframe-zarch","","","","","high","ingest-extraction","","","IBM lock-in in transportation vertical",""
"encore-b7c40d.015","encore-b7c40d","","unix","","","","","high","ingest-extraction","","","COTS trend in government/military OLTP",""
"encore-b7c40d.016","encore-b7c40d","","rdbms","","","","","high","ingest-extraction","","","RDBMS performance gap in banking applications circa 1990",""
"encore-b7c40d.017","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","Target application profile recommendation",""
"encore-b7c40d.018","encore-b7c40d","","oltp-systems","","","","","high","ingest-extraction","","","10-segment market priority ranking for Encore Series 90",""
