"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"soa-aon-webinar-31973c-obs-001","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","SOA adoption rate - current","92% at or below 25% SOA adoption rate in 2005","high","ingest-extraction","benchmark-survey","9","2005 SOA in IT Benchmark Study finding. Slide 9 data.",""
"soa-aon-webinar-31973c-obs-002","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","SOA adoption prediction - 5 year","Over half of respondents predict 50%+ of software will be SOA-based in five years","high","ingest-extraction","benchmark-survey","9","Market optimism vs. current reality gap: bullish on SOA but immature adoption in 2005.",""
"soa-aon-webinar-31973c-obs-003","soa-aon-webinar-31973c","aberdeen-group","soa-general","metric","2005","Best-in-Class IT innovation spend","29.6% of IT budget on innovation (vs. 18.5% average); +11pp advantage","high","ingest-extraction","benchmark-survey","12","Best-in-Class SOA adopters spend more on innovation. Aberdeen KPI comparison slide 12.",""
"soa-aon-webinar-31973c-obs-004","soa-aon-webinar-31973c","aberdeen-group","soa-general","metric","2005","Best-in-Class software maintenance cost","12.4% of IT budget on software maintenance (vs. 27.3% average); -15pp advantage","high","ingest-extraction","benchmark-survey","12","SOA Best-in-Class dramatically lower maintenance cost burden. Slide 12.",""
"soa-aon-webinar-31973c-obs-005","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","Top SOA adoption motive","Development of new business capabilities or products: 50% of respondents","high","ingest-extraction","benchmark-survey","11","Top motive driving SOA adoption among survey respondents. Slide 11.",""
"soa-aon-webinar-31973c-obs-006","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","SOA motive - complexity management","Management of IT complexity: 44% of respondents","high","ingest-extraction","benchmark-survey","11","Second-ranked SOA adoption motive. Slide 11.",""
"soa-aon-webinar-31973c-obs-007","soa-aon-webinar-31973c","aberdeen-group","web-services-general","finding","2005","SOA motive - web services reuse","Re-usage of applications via Web Services: 43% of respondents","high","ingest-extraction","benchmark-survey","11","Third-ranked SOA adoption motive. Slide 11.",""
"soa-aon-webinar-31973c-obs-008","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","SOA motive - business alignment","Alignment with the business: 37% of respondents","high","ingest-extraction","benchmark-survey","11","Fourth-ranked SOA adoption motive. Slide 11.",""
"soa-aon-webinar-31973c-obs-009","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","IT KPI tracked most frequently","IT cost of delivering/building new applications: 64% of respondents tracking","high","ingest-extraction","benchmark-survey","10","Most-tracked KPI for IT efficiency. Slide 10.",""
"soa-aon-webinar-31973c-obs-010","soa-aon-webinar-31973c","aberdeen-group","soa-general","finding","2005","IT budget as % of revenues tracking","54% of respondents tracking IT budget as percent of revenues","high","ingest-extraction","benchmark-survey","10","Second most-tracked IT efficiency KPI. Slide 10.",""
"soa-aon-webinar-31973c-obs-011","soa-aon-webinar-31973c","peter-kastner","soa-general","finding","2005","IT organizational change for SOA","Changes within IT organization required to mirror service-delivery aspects of SOA","high","ingest-extraction","benchmark-survey","12","Kastner: running IT like a service requires full business orientation; SOA is catalyst.",""
"soa-aon-webinar-31973c-obs-012","soa-aon-webinar-31973c","aberdeen-group","nap-network-app-processing","prediction","2006","Q1 2006 research agenda - NAP","Network traffic shifting from binary data packets to XML-based content routing and web services messaging due to SOA","high","ingest-extraction","research-agenda","15","Q1 2006 Aberdeen benchmark: Next Steps in SOA: Applications on the Network. Slide 15.",""
"soa-aon-webinar-31973c-obs-013","soa-aon-webinar-31973c","aberdeen-group","nap-network-app-processing","prediction","2006","Network-software architecture convergence","Lines between network and software architecture blurring due to SOA and XML traffic","high","ingest-extraction","research-agenda","15","Prescient observation anticipating SDN and cloud networking trends.",""
"soa-aon-webinar-31973c-obs-014","soa-aon-webinar-31973c","aberdeen-group","composite-apps","prediction","2006","Q2 2006 research agenda - SOA apps","Changing technology landscape as SOA development integrates with legacy applications and development tools","high","ingest-extraction","research-agenda","16","Q2 2006 Aberdeen study: Developing SOA Applications Benchmark. Focus on productivity/quality metrics. Slide 16.",""
"soa-aon-webinar-31973c-obs-015","soa-aon-webinar-31973c","aberdeen-group","rfid-sensors","prediction","2006","Q3 2006 research agenda - edge computing","RFID and POS devices driving volume and complexity at SOA edge; edge vs. core computing tradeoffs","high","ingest-extraction","research-agenda","16","Q3 2006 Aberdeen study: Computing on the Edge Benchmark. RFID/POS as edge complexity driver. Slide 16.",""
"soa-aon-webinar-31973c-obs-016","soa-aon-webinar-31973c","aberdeen-group","real-time-bi","prediction","2006","Q3 2006 research agenda - RTBI","Integrating Real-Time Technology and Business Management Benchmark","high","ingest-extraction","research-agenda","17","Q3 2006 Aberdeen study on real-time business intelligence integration. Slide 17.",""
"soa-aon-webinar-31973c-obs-017","soa-aon-webinar-31973c","aberdeen-group","legacy-modernization-soa","prediction","2006","Q2 2006 research agenda - legacy integration","Q2 2006: Integrating the Data Center: New Architectures and Opportunities","high","ingest-extraction","research-agenda","17","Q2 2006 Aberdeen study on data center integration and new architectures. Slide 17.",""
"soa-aon-webinar-31973c-obs-018","soa-aon-webinar-31973c","aberdeen-group","soa-general","prediction","2006","Q4 2006 research agenda - mid-market","Q4 2006: Enterprise Integration Strategies and Best Practices for the Mid-Market","high","ingest-extraction","research-agenda","17","Q4 2006 Aberdeen study expanding SOA research to mid-market enterprises. Slide 17.",""
