"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"soa-general","Service-Oriented Architecture (SOA)","architectural-framework","multi-vendor","2000s","growth","mature","soa-aon-webinar-31973c","Primary subject of 2005 benchmark; 92% at/below 25% adoption; majority predict 50%+ in 5 years."
"nap-network-app-processing","Network Application Processing (NAP)","infrastructure","multi-vendor","2000s","emerging","declined","soa-aon-webinar-31973c","Q1 2006 Aberdeen benchmark topic. XML-based content routing and web services request messaging shifting from binary data packets; SOA driving network/software architecture convergence."
"eai-general","Enterprise Application Integration (EAI)","middleware","multi-vendor","2000s","mature","declining","soa-aon-webinar-31973c","Listed as key enterprise integration technology alongside SOA, ETL, B2BI, EII, XML, CORBA."
"xml-standards","XML and Web Standards","integration-protocol","W3C","2000s","growth","mature","soa-aon-webinar-31973c","Key integration technology; network traffic shifting from binary to XML-based content routing per Kastner 2006."
"etl-general","Extract Transform Load (ETL)","data-integration","multi-vendor","2000s","mature","mature","soa-aon-webinar-31973c","Listed among core enterprise integration technologies in Aberdeen 2006 coverage scope."
"b2bi-general","B2B Integration (B2BI)","integration-protocol","multi-vendor","2000s","mature","mature","soa-aon-webinar-31973c","Listed among core enterprise integration technologies in Aberdeen 2006 coverage scope."
"eii-general","Enterprise Information Integration (EII)","data-integration","multi-vendor","2000s","growth","declined","soa-aon-webinar-31973c","Listed as enterprise integration technology; Aberdeen IT practice coverage area alongside SOA, EAI, ETL."
"corba-general","CORBA (Common Object Request Broker Architecture)","middleware","OMG","1990s","declining","legacy","soa-aon-webinar-31973c","Still listed among enterprise integration technologies in 2006 Aberdeen coverage, indicating continued but declining relevance."
"rfid-sensors","RFID and Point-of-Sale (POS) Edge Devices","edge-computing","multi-vendor","2000s","emerging","mature","soa-aon-webinar-31973c","Q3 2006 Aberdeen research topic: SOA-based edge computing driven by RFID/POS volume and complexity."
"real-time-bi","Real-Time Business Intelligence (RTBI)","analytics","multi-vendor","2000s","emerging","mature","soa-aon-webinar-31973c","Listed as key IT integration theme; Q3 2006 Aberdeen benchmark on Integrating Real-Time Technology and Business Management."
"composite-apps","Composite Business Process Applications","application-development","multi-vendor","2000s","emerging","declined","soa-aon-webinar-31973c","Aberdeen 2005 research: Creating Composite Business Process Applications for Enterprise Integration. Q2 2006 study on Developing SOA Applications."
"legacy-modernization-soa","Legacy Application Modernization via SOA","development-methodology","multi-vendor","2000s","emerging","mature","soa-aon-webinar-31973c","Q2 2006 Aberdeen study: integrating legacy applications with SOA development layers and tools."
"web-services-general","Web Services","integration-middleware","","2000s","mainstream","evolved","soa-aon-webinar-31973c","SOAP/WSDL/UDDI-based web services standards"
