tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
tech-001,Windows NT Server,operating system,Microsoft,1993-2000,growth,obsolete,marathon-d186ab,The primary platform for which Marathon's Endurance product provided high availability. Deck argues NT is gaining mission-critical market share despite reliability concerns.
tech-002,Marathon Endurance,high-availability hardware/software,Marathon Technologies,1996-2002,growth,obsolete,marathon-d186ab,Marathon's flagship product providing continuous availability for NT servers via lockstep dual-processor architecture.
tech-003,Microsoft Cluster Server (MSCS / Wolfpack),clustering software,Microsoft,1997-2000,early-adoption,obsolete,marathon-d186ab,Named competitor; Microsoft's own two-node failover clustering for NT 4.0. Kastner implies it is weak relative to Endurance.
tech-004,Stratus ftServer / continuous availability systems,fault-tolerant server,Stratus Technologies,1980s-present,mature,active,marathon-d186ab,Competing high-availability platform; referred to implicitly as 'Stratus Radio' suggesting niche/overpriced positioning in the deck.
tech-005,Tandem NonStop,fault-tolerant server / OS,Tandem/Compaq,1976-present,mature,active (as NonStop),marathon-d186ab,Competing proprietary fault-tolerant platform; expensive and UNIX/proprietary-oriented relative to NT market.
tech-006,Enterprise Resource Planning (ERP),enterprise application category,multiple vendors,1990s-2000s,growth,mature,marathon-d186ab,Identified as transitioning to Supply Chain Management; cited as a key workload driver for high-availability NT servers.
tech-007,Customer Information Systems (CIS),enterprise application category,multiple vendors,1990s,growth,obsolete (term),marathon-d186ab,Cited as automating Sales & Marketing functions; listed as an Endurance target workload.
tech-008,Online Transaction Processing (OLTP),database / transaction workload,multiple vendors,1970s-present,mature,active,marathon-d186ab,Described as 'the usual mission-critical OLTP applications'; a core workload justification for fault-tolerant NT.
tech-009,Internet serving / web hosting,internet infrastructure,multiple vendors,1995-present,early-adoption,mature,marathon-d186ab,Cited as a key emerging workload for high-availability servers; ISPs named as a target vertical.
tech-010,Electronic Commerce,internet application,multiple vendors,1995-present,early-adoption,mature,marathon-d186ab,Listed as a growth workload requiring high availability; reflects mid-1998 e-commerce boom expectations.
tech-011,Messaging (enterprise),enterprise application,multiple vendors,1990s-present,growth,mature,marathon-d186ab,Enterprise messaging (e.g.
tech-012,Help Desk systems,enterprise application,multiple vendors,1990s-present,growth,mature,marathon-d186ab,Cited as a target workload: higher service at lower costs via automation.
tech-013,Microsoft BackOffice,integrated server suite,Microsoft,1994-2000,growth,obsolete,marathon-d186ab,Suite of NT server applications (Exchange
