"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"data-warehouse","Data Warehouse","platform","Multiple (Teradata prominent)","1994-2015","growing","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Central technology in Safeway litigation; described as strategic infrastructure for large retailers by mid-1990s."
"data-warehouse-appliance","Data Warehouse Appliance","platform","Teradata","1994-2005","growing","legacy-supported","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Teradata’s data warehouse machine physically destroyed when fire suppression system exploded in Safeway’s computer room."
"database-management","Relational Database Management","platform","Multiple","1985-2015","mature","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","First expert witness engagement required expertise in relational databases at architectural and market level."
"mainframe","IBM Mainframe","platform","IBM","1980-2000","mature","legacy-supported","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Three-tier IBM mainframe system proposed for Florida welfare RFP; Kastner testified IBM’s own estimator showed 20–30 second response times."
"enterprise-resource-planning","Enterprise Resource Planning (ERP)","application","Multiple","1995-2005","growing","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Referenced in software project failure pattern section; ERP implementations frequently encountered Y2K remediation priority conflicts."
"agile-xp-programming","Agile Methodologies","framework","Open","2001-2015","growing","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Kastner notes agile modestly improved IT project success rates; Standish CHAOS Report findings confirmed partial improvement."
"cloud-computing","Cloud Computing / SaaS Platforms","platform","Multiple","2006-2015","emerging","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Mentioned as reducing but not eliminating fundamental software project failure rates per CHAOS Report."
"5-year-tco","Total Cost of Ownership (TCO) Modeling","framework","Aberdeen Group","1992-2015","mature","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Aberdeen TCO models applied directly in Safeway and other litigation to quantify the market value of contracted vs. delivered technology."
"benchmark-methodology","Performance Benchmarking Methodology","framework","Aberdeen Group / TPC","1992-2015","mature","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Aberdeen and TPC benchmarking frameworks used to evaluate technology performance in litigation; Kastner’s TPC credentials recognized by courts."
"tech-tpc","TPC (Transaction Processing Performance Council) Benchmarks","framework","TPC","1988-2015","mature","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Kastner’s TPC work gave him credentials courts found credible for technology expert testimony."
"erp-retail","Retail Enterprise Systems","application","Multiple","1994-2015","growing","active","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","Referenced in context of data warehouse value to large retailers like Safeway: product placement, promotional pricing, inventory management."
