"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","EVP / chief research officer / research VP; various titles 1988-2007"
"amd","Advanced Micro Devices, Inc.","company","semiconductor","active","","1969-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","x86 and more recently GPU competitor to Intel"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","technology-news-hardware-amd-s-opteron-a-ecf5a9","Original HP company"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Mainframe and systems vendor"
"sun-microsystems","Sun Microsystems, Inc.","company","computer-systems","acquired","Oracle Corporation (2010)","1982-2010","technology-news-hardware-amd-s-opteron-a-ecf5a9","UNIX workstation/server/SPARC/Java company"
"fujitsu","Fujitsu Limited","company","IT-hardware-services","active","","1935-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Japanese IT services and hardware conglomerate; Fujitsu Siemens joint venture 1999-2009"
"gartner-inc","Gartner, Inc.","firm","industry-analyst","active","","1979-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Stamford CT IT research and advisory firm"
"idc-corp","International Data Corporation (IDC)","firm","industry-analyst","active","","1964-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Framingham MA IT market research firm; IDG sister company"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Leading x86 CPU manufacturer"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"jay-lyman-journalist","Jay Lyman","person","journalist","active","","2000s-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","TechNewsWorld / ECT News Network staff writer; later 451 Research / S&P Global Market Intelligence analyst"
"martin-reynolds-analyst","Martin Reynolds","person","industry-analyst","active","","1990s-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","Gartner research vice president covering semiconductors, hardware, and emerging tech"
"vernon-turner-idc","Vernon Turner","person","industry-analyst","retired","","1990s-2010s","technology-news-hardware-amd-s-opteron-a-ecf5a9","IDC senior vice president covering enterprise infrastructure; retired from IDC circa 2018"
"dirk-meyer-amd","Dirk Meyer","person","executive","active","","1995-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","AMD senior VP of computation products 2003; later AMD president/CEO 2008-2011 (fired over mobile strategy); Seagate director"
"marty-seyer-amd","Marty Seyer","person","executive","active","","1990s-present","technology-news-hardware-amd-s-opteron-a-ecf5a9","AMD VP and general manager microprocessor business unit / mobility circa 2003-2004; later exec at Sun/Oracle"
"james-mouton-hp","James Mouton","person","executive","unknown","","","technology-news-hardware-amd-s-opteron-a-ecf5a9","HP vice president industry-standard servers platform group circa 2004; later Data Domain / Seagate roles [REVIEW]"
"fujitsu-siemens","Fujitsu Siemens Computers","company","computer-systems","dissolved","Fujitsu Technology Solutions (2009)","1999-2009","technology-news-hardware-amd-s-opteron-a-ecf5a9","Japan-Germany joint venture; Fujitsu bought out Siemens April 2009 for EUR 450M; renamed Fujitsu Technology Solutions"
