"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-001","1997-the-business-value-of-applications-hosting-e92e09","interliant","","strategy-classification","1997","Interliant market position","One of three global Lotus NSPAP with unique combination of specialization and customization; acknowledged as innovative leader in global NSPAP business by competitors and customers","high","competitive-profiling","Market Position","Aberdeen validation of Interliant's market leadership in the NSPAP niche"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-002","1997-the-business-value-of-applications-hosting-e92e09","interliant","lotus-notes","market-data","1997","Customer scale","Over 2000 public and private customer organizations; over 20000 Lotus Notes databases hosted","high","industry-analysis","Customer Value","Quantitative scale metrics establishing Interliant's operational footprint"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-003","1997-the-business-value-of-applications-hosting-e92e09","interliant","","strategy-classification","1997","Competitive differentiation vs other NSPAPs","Low up-front cost of connection; willingness to meet customer-specific requirements; network independence via multiple public carriers; global reach","high","competitive-profiling","Market Position","Four differentiators vs competing NSPAPs"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-004","1997-the-business-value-of-applications-hosting-e92e09","interliant","","framework-factor","1997","NSP value proposition factor 1","Economies of scale providing more robust/timely/complete services than most companies can provide internally","high","field-research","Preface","Core outsourcing rationale: scale economics"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-005","1997-the-business-value-of-applications-hosting-e92e09","interliant","","framework-factor","1997","NSP value proposition factor 2","Technology leadership — Service Provider maintains expertise in latest software/hardware versions eliminating enterprise technology obsolescence","high","field-research","Preface","Outsourcing benefit: perpetual technology refresh"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-006","1997-the-business-value-of-applications-hosting-e92e09","interliant","","framework-factor","1997","NSP value proposition factor 3","Time-to-market advantage — outsourcing notes hosting enables months of increased productivity without network provisioning headaches","high","field-research","Customer Value","Customer quotes support this value claim"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-007","1997-the-business-value-of-applications-hosting-e92e09","interliant","","framework-factor","1997","NSP value proposition factor 4","Focus on core competencies — frees CIOs and MIS directors from network build-out complexity to focus on productivity benefits of Notes","high","field-research","Preface","Core competency rationale for outsourcing; central theme throughout document"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-008","1997-the-business-value-of-applications-hosting-e92e09","interliant","lotus-domino","technology-assessment","1997","Lotus Domino client independence feature","Domino only web server application allowing user to add/delete files from web server via browser; enables Notes functionality for users without proprietary client","high","competitive-profiling","Client Independence","Aberdeen highlights Domino's unique write-access web capability as key differentiator"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-009","1997-the-business-value-of-applications-hosting-e92e09","interliant","lotus-notes","technology-assessment","1997","Notes Release 5 roadmap","Lotus Notes Release 5 expected end of 1997 to further blur distinction between Notes and Domino; anticipated as significant enhancement","medium","industry-analysis","Executive Summary","Forward-looking product roadmap reference"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-010","1997-the-business-value-of-applications-hosting-e92e09","","tcp-ip-ppp","technology-assessment","1997","Connection options supported","Dedicated: X.25; TDM/T/E carrier; Frame Relay. Dial-up: PPP; X.PC. Mobile: RAM/ARDIS wireless messaging — multi-protocol network independence","high","competitive-profiling","Network Independence","Full connectivity matrix documented"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-011","1997-the-business-value-of-applications-hosting-e92e09","interliant","","strategy-classification","1997","Business partner channel strategy","Conducts business through Notes integrator reseller program; win-win: integrators get complete service offering plus recurring revenue; Interliant gets distribution","high","industry-analysis","Business Partner Value","Channel strategy: indirect resale through Notes SIs"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-012","1997-the-business-value-of-applications-hosting-e92e09","interliant","lotus-notes","viability-prediction","1997","Interliant long-term viability as Notes hosting pioneer","Aberdeen concludes Interliant best-positioned to manage and develop virtual infrastructure integral to hosted application; recommends enterprise CIOs evaluate Interliant before building network empires","high","expert-opinion","Conclusion","Aberdeen's strongest positive recommendation for Interliant's future"
"1997-the-business-value-of-applications-hosting-e92e09-OBS-013","1997-the-business-value-of-applications-hosting-e92e09","interliant","","actual-outcome","2002","Interliant bankruptcy","Interliant filed Chapter 11 bankruptcy August 5 2002; CEO/COO resigned; total debts $109.9M vs $5.77M cash; revenue fell 45% to $19.2M in final reported quarter","verified","industry-analysis","post-publication","Interliant failed despite Aberdeen's strong 1997 endorsement; dotcom boom/bust cycle ended its run"
