"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","Technology Research","acquired","Aberdeen/Harte-Hanks","1988-2014","psk-litigate98-72601c","Litigation support provider"
"peter-s-kastner","Peter S. Kastner","person","Technology Research","active","","1970s-present","psk-litigate98-72601c","Primary expert witness and litigation support analyst"
"ibm","IBM","company","Technology","active","","1911-present","psk-litigate98-72601c","Referenced in GTE/AS400 and Unisys/HRS cases"
"gte-government-systems","GTE Government Systems","company","Defense/Technology","acquired","Verizon (GTE merged 2000)","1980s-1990s","psk-litigate98-72601c","Defendant in Computer Consoles vs. GTE Government Systems"
"computer-consoles-inc","Computer Consoles, Inc. (CCI)","company","Technology","dissolved","Acquired by SCI Systems 1989","1970s-1990s","psk-litigate98-72601c","Plaintiff in Computer Consoles vs. GTE Government Systems; planned RISC-Unix computer"
"gte-products","GTE Products Corporation","company","Technology","acquired","Verizon (GTE merged 2000)","","sid","Plaintiff in GTE Products v. American Software; Spectrum downsizing project"
"american-software-inc","American Software, Inc.","company","Technology","active","Logility (subsidiary)","1970s-present","psk-litigate98-72601c","Defendant in GTE Products v. American Software"
"unisys","Unisys Corporation","company","Technology","active","","1986-present","psk-litigate98-72601c","Plaintiff in Unisys vs. Florida HRS; formally protested EDS/IBM bid"
"eds","Electronic Data Systems (EDS)","company","Technology Services","acquired","HP Enterprise Services (2008) -> DXC Technology (2017)","1962-2008","psk-litigate98-72601c","Bid winner in Unisys vs. Florida HRS; contract later cancelled for $110M non-performance"
"state-of-florida","State of Florida - HRS","government","Government","active","","","psk-litigate98-72601c","HRS accepted EDS/IBM bid; later cancelled $110M EDS contract for non-performance"
"crossroads-software","Crossroads Software, Inc.","company","Technology","dissolved","unknown","1990s","psk-litigate98-72601c","Defendant in Crossroads Software vs. Open Systems Advisors; completed multi-million dollar branding"
"open-systems-advisors","Open Systems Advisors","institution","Technology","dissolved","unknown","1990s","psk-litigate98-72601c","Plaintiff in Crossroads trademark case; operator of a technology conference"
"blanc-gilburne","Blanc, Gilburne (law firm)","institution","Legal","unknown","unknown","","psk-litigate98-72601c","Plaintiff counsel in Computer Consoles vs. GTE; Los Angeles"
"fulbright-jaworski","Fulbright & Jaworski","institution","Legal","merged","Norton Rose Fulbright (2013)","","psk-litigate98-72601c","Defense counsel in GTE Products v. American Software"
"carlton-fields","Carlton, Fields","institution","Legal","active","Carlton Fields Jorden Burt","","psk-litigate98-72601c","Counsel to Unisys in Unisys vs. Florida HRS; Tallahassee"
"fish-richardson","Fish & Richardson","institution","Legal","active","Fish & Richardson P.C.","","psk-litigate98-72601c","Defense counsel in Crossroads Software case; Boston"
