"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"infiniband-data-center-wp-2002-OBS-001","infiniband-data-center-wp-2002","","pci","technology-assessment","2002","PCI bus bandwidth ceiling","133 MB/s shared by all devices on bus","high","ingest-extraction","TA","p3","Fundamental bottleneck motivating IBA; PCI-X only offered incremental improvement."
"infiniband-data-center-wp-2002-OBS-002","infiniband-data-center-wp-2002","","infiniband","technology-assessment","2002","IBA link bandwidth range","500 MB/s per link minimum scaling to 6 GB/s; 12-wire config reaches 30 Gb/s","high","ingest-extraction","TA","p2","1x/4x/12x lane configurations; each lane at 2.5 Gb/s."
"infiniband-data-center-wp-2002-OBS-003","infiniband-data-center-wp-2002","infiniband-trade-association","infiniband","market-size","2002","IBTA member companies","200+ technology sponsors","high","ingest-extraction","IA","p2","Steering committee: Compaq Dell HP Intel IBM Microsoft Sun. Sponsors include Cisco Adaptec Lucent Nortel NEC Hitachi Fujitsu-Siemens 3COM."
"infiniband-data-center-wp-2002-OBS-004","infiniband-data-center-wp-2002","","infiniband","viability-prediction","2002","IBA production enterprise adoption timeline","Phased deployment beginning 2003; HCA silicon on system board by late 2003","verified","outcome-linkage","IA","p4-5","Aberdeen recommended enterprises begin evaluation in 2002 and move to phased deployment in 2003."
"infiniband-data-center-wp-2002-OBS-005","infiniband-data-center-wp-2002","","infiniband","actual-outcome","2010","IBA enterprise adoption — actual outcome","[UNVERIFIED]","medium","ingest-extraction","WV","","IBA became dominant HPC interconnect (>70% TOP500 by 2010s) but did not broadly replace PCI-X in general enterprise; became critical for AI/ML training and HPC."
"infiniband-data-center-wp-2002-OBS-006","infiniband-data-center-wp-2002","","blade-servers","viability-prediction","2002","Major computer suppliers offering IBA-enabled blades","All major suppliers offering IBA-enabled blades by 2003","high","ingest-extraction","IA","p7","Aberdeen Group explicit prediction: Compaq Dell IBM Sun to offer IBA blades in 2003."
"infiniband-data-center-wp-2002-OBS-007","infiniband-data-center-wp-2002","","blade-servers","actual-outcome","2004","IBA-enabled blade server market — actual outcome","Largely validated; HP/IBM/Dell shipped IBA-capable blade systems 2003-2004","high","ingest-extraction","WV","","Blade + IBA prediction proved correct; became standard for HPC blade racks."
"infiniband-data-center-wp-2002-OBS-008","infiniband-data-center-wp-2002","","infiniband","technology-assessment","2002","IBA redundancy levels provided","Up to three levels of redundancy","high","ingest-extraction","TA","p2","Single or dual HCA per server; redundant IBA switch in rack."
"infiniband-data-center-wp-2002-OBS-009","infiniband-data-center-wp-2002","","infiniband","technology-assessment","2002","IBA architecture components","Three: Host Channel Adapter (HCA) + Target Channel Adapter (TCA) + Switches/Routers","high","ingest-extraction","TA","p3","HCA in server; TCA in storage/device; switches within subnet; routers between subnets."
"infiniband-data-center-wp-2002-OBS-010","infiniband-data-center-wp-2002","","rdma","technology-assessment","2002","RDMA capability description","Offloads transport from host CPU via InfiniBand processor organizing I/O into packets","high","ingest-extraction","TA","p3","Contrasted with TCP/IP where host OS handles all packet processing; RDMA reduces CPU overhead dramatically."
"infiniband-data-center-wp-2002-OBS-011","infiniband-data-center-wp-2002","","rdma","actual-outcome","2020","RDMA influence on modern networking — actual outcome","RDMA concepts from IBA directly influenced RoCE (RDMA over Converged Ethernet) and NVMe-oF; foundational to AI/ML training infrastructure","verified","web-source","WV","","One of the most significant validated predictions in the paper; RDMA became a cornerstone of modern AI infrastructure."
"infiniband-data-center-wp-2002-OBS-012","infiniband-data-center-wp-2002","","tcp-ip","technology-assessment","2002","TCP/IP offload engine (TOE) benefit","Freeing server CPU from TCP/IP processing via IBA router; stretches per-processor software licenses","high","ingest-extraction","TA","p9","TOE prediction validated: TCP offload engines became commercial products (Chelsio Solarflare et al.)."
"infiniband-data-center-wp-2002-OBS-013","infiniband-data-center-wp-2002","","tcp-ip","actual-outcome","2006","TCP offload engine commercialization — actual outcome","TOE cards became commercial products 2004-2008; IBA TOE validated for HPC but commodity NICs eventually handled offload via kernel bypass","high","ingest-extraction","WV","","iWARP and RoCE later standardized RDMA over Ethernet without dedicated TOE ASICs."
"infiniband-data-center-wp-2002-OBS-014","infiniband-data-center-wp-2002","","infiniband","cost-analysis","2002","Expected TCO reduction for database clusters","~50% TCO reduction; ~70% lower I/O management costs","medium","ingest-extraction","IA","p9-10","From field research with early-adopter enterprises evaluating IBA; not independently verified."
"infiniband-data-center-wp-2002-OBS-015","infiniband-data-center-wp-2002","","blade-servers","technology-assessment","2002","Blade server I/O problem description","Dozens of blades in rack create cabling rat's nest; server-to-server bandwidth and latency become performance limiters","high","ingest-extraction","TA","p7","IBA switch in cabinet solves both: one IBA + one power cable per blade."
"infiniband-data-center-wp-2002-OBS-016","infiniband-data-center-wp-2002","","blade-servers","technology-assessment","2002","Blades per rack in IBA reference design","12 processing blades with redundant switched backplane and common power","high","ingest-extraction","TA","p7","Mellanox Technologies IBA blade server reference rack design; Figure 3 in original paper."
"infiniband-data-center-wp-2002-OBS-017","infiniband-data-center-wp-2002","","pci-x","technology-assessment","2002","PCI-X adequacy assessment","PCI-X and PCI-X 2.0 are inadequate and will not satisfy long-term data center connectivity needs","high","ingest-extraction","EA","p3","Aberdeen editorial judgment; 3GIO (later PCIe) also mentioned as serial PCI replacement starting 2004."
"infiniband-data-center-wp-2002-OBS-018","infiniband-data-center-wp-2002","","pci-x","actual-outcome","2006","PCI-X displacement — actual outcome","PCI Express (PCIe) — not IBA — became the universal server I/O bus; IBA coexisted as an external fabric rather than replacing internal I/O","high","ingest-extraction","WV","","IBA did NOT replace PCI-X in general enterprise as predicted; PCIe won the internal bus war."
"infiniband-data-center-wp-2002-OBS-019","infiniband-data-center-wp-2002","","fibre-channel","technology-assessment","2002","Fibre Channel positioning vs IBA","FC is an early network storage I/O protocol providing superior performance; IBA will route FC traffic and coexist initially","high","ingest-extraction","TA","p5","IBA bridges to parallel SCSI and Fibre Channel during transition period."
"infiniband-data-center-wp-2002-OBS-020","infiniband-data-center-wp-2002","","infiniband","viability-prediction","2002","IBA first deployment environment","Large enterprise and research data centers where greatest need for expanded I/O bandwidth exists","verified","outcome-linkage","EA","p10","Accurate: HPC and research computing became the primary IBA domain."
"infiniband-data-center-wp-2002-OBS-021","infiniband-data-center-wp-2002","","infiniband","actual-outcome","2015","IBA HPC market share — actual outcome","IBA >70% of TOP500 supercomputers by mid-2010s; dominant AI/ML training cluster fabric","verified","web-source","WV","","Matches Aberdeen's prediction of large enterprise/research as primary early domain; HPC proved to be the durable primary market."
"infiniband-data-center-wp-2002-OBS-022","infiniband-data-center-wp-2002","compaq","","market-event","2002","Compaq merger with HP","Compaq acquired by HP in 2002 during paper publication period","high","ingest-extraction","IA","p2","Paper lists both Compaq and HP as IBTA steering committee members; merger completed mid-2002."
