entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,infiniband-data-center-wp-2002,Co-author organization; Boston-based market research and consulting firm.
peter-s-kastner,Peter S. Kastner,person,Market Research / IT Consulting,active,,1989-present,infiniband-data-center-wp-2002,Group VP Aberdeen Group; author of InfiniBand white paper.
intel,Intel Corporation,company,Semiconductor / Processor,active,,1968-present,infiniband-data-center-wp-2002,IBTA steering committee member and white paper sponsor; primary IBA chip architect.
ibm,IBM,company,Enterprise IT Hardware/Services,active,,1911-present,infiniband-data-center-wp-2002,IBTA steering committee member; planned HCA silicon integration in 2003 servers.
hewlett-packard,Hewlett-Packard (HP),company,Enterprise IT Hardware/Services,split,HP Inc./HPE (2015),1939-present,infiniband-data-center-wp-2002,IBTA steering committee member; planning IBA-enabled servers.
compaq,Compaq Computer Corporation,company,Enterprise IT Hardware,acquired,HP (2002),1982-2002,infiniband-data-center-wp-2002,IBTA steering committee member; merged with HP in 2002 during paper publication.
dell,Dell Technologies,company,PC / Enterprise IT Hardware,active,,1984-present,infiniband-data-center-wp-2002,IBTA steering committee member; planning IBA-enabled blade servers.
sun-microsystems,Sun Microsystems,company,Enterprise IT Hardware/Software,acquired,Oracle (2010),1982-2010,infiniband-data-center-wp-2002,IBTA steering committee member; planning IBA-enabled server products.
microsoft,Microsoft Corporation,company,Enterprise Software,active,,1975-present,infiniband-data-center-wp-2002,IBTA steering committee member; OS-level IBA support planned.
adaptec,Adaptec,company,Storage / I/O Controllers,acquired,PMC-Sierra (2010),1981-2010,infiniband-data-center-wp-2002,IBTA sponsor; planned HCA adapter delivery in late 2002 / early 2003.
cisco,Cisco Systems,company,Networking,active,,1984-present,infiniband-data-center-wp-2002,IBTA sponsor with 200+ technology members.
qlogic,QLogic,company,Storage Networking / HBA,acquired,Cavium (2016),1992-2016,infiniband-data-center-wp-2002,IBTA sponsor; planned IBA switch and HCA adapter delivery.
voltaire,Voltaire,company,InfiniBand Networking,acquired,Mellanox Technologies (2011),2000-2011,infiniband-data-center-wp-2002,IBA switch/router and HCA vendor; key early IBA supplier.
mellanox-technologies,Mellanox Technologies,company,InfiniBand / Ethernet Networking,acquired,NVIDIA (2020),1999-2020,infiniband-data-center-wp-2002,IBA reference design contributor; blade server switch diagram source.
infiniswitch,InfiniSwitch,company,InfiniBand Switching,acquired,[DEFERRED],2001-2004,infiniband-data-center-wp-2002,Early IBA switch/router vendor cited for SCSI/FC routing capability.
infinicon,InfiniCon Systems,company,InfiniBand Switching,acquired,[DEFERRED],2001-2004,infiniband-data-center-wp-2002,Early IBA switch and router vendor cited for SCSI/FC-to-IBA bridging.
emulex,Emulex Corporation,company,Storage Networking / HBA,acquired,Avago/Broadcom (2017),1979-2017,infiniband-data-center-wp-2002,Planned HCA adapter delivery in late 2002 / early 2003.
agilent-technologies,Agilent Technologies,company,Electronic Measurement / Semiconductor,split,Keysight (2014),1999-present,infiniband-data-center-wp-2002,Planned HCA adapter delivery in late 2002 / early 2003.
unisys,Unisys Corporation,company,Enterprise IT / Services,active,,1986-present,infiniband-data-center-wp-2002,Planned new enterprise servers with embedded IBA HCA in 2003.
infiniband-trade-association,InfiniBand Trade Association (IBTA),institution,Industry Standards Body,active,,2000-present,infiniband-data-center-wp-2002,Standards body with 200+ members steering IBA specification and interoperability.
