"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","tech-investor-is-sars-sickening-tech-apr-850937","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","tech-investor-is-sars-sickening-tech-apr-850937","EVP / chief research officer / research VP; various titles 1988-2007"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","tech-investor-is-sars-sickening-tech-apr-850937","Leading x86 CPU manufacturer"
"sun-microsystems","Sun Microsystems, Inc.","company","computer-systems","acquired","Oracle Corporation (2010)","1982-2010","tech-investor-is-sars-sickening-tech-apr-850937","UNIX workstation/server/SPARC/Java company"
"motorola-inc","Motorola, Inc.","company","telecommunications-electronics","split","Motorola Mobility (Google 2011 -> Lenovo 2014) + Motorola Solutions","1928-2011","tech-investor-is-sars-sickening-tech-apr-850937","Schaumburg IL electronics/telecom conglomerate; split Jan 2011"
"cnn-money","CNN/Money (CNNMoney.com)","firm","news-media","renamed","CNN Business (2018)","2001-2018","tech-investor-is-sars-sickening-tech-apr-850937","Time Warner CNN and Money magazine joint venture website; rebranded CNN Business 2018"
"eric-hellweg-journalist","Eric Hellweg","person","journalist","active","","1990s-present","tech-investor-is-sars-sickening-tech-apr-850937","Tech Investor columnist for CNN/Money and Business 2.0; later Harvard Business Review, MIT Technology Review"
"microchip-tech","Microchip Technology Inc.","company","semiconductor","active","","1989-present","tech-investor-is-sars-sickening-tech-apr-850937","Chandler AZ microcontroller maker; PIC-family MCUs; acquired Atmel 2016"
"first-albany-companies","First Albany Companies / Broadpoint Securities","firm","investment-bank","renamed","Gleacher & Company (2009) -> Broadpoint Gleacher (2010) -> defunct","1953-2011","tech-investor-is-sars-sickening-tech-apr-850937","Albany NY regional investment bank; equity research; renamed/wound-down 2009-2011"
"rob-enderle-analyst","Rob Enderle","person","industry-analyst","active","","1990s-present","tech-investor-is-sars-sickening-tech-apr-850937","Enderle Group president; formerly Giga Information Group analyst; prolific tech-industry commentator"
"giga-information-group","Giga Information Group","firm","industry-analyst","acquired","Forrester Research (2003)","1995-2003","tech-investor-is-sars-sickening-tech-apr-850937","Cambridge MA IT industry analyst firm; acquired by Forrester for $60M 2003"
"auguste-richard-analyst","Auguste Richard","person","sell-side-analyst","unknown","","","tech-investor-is-sars-sickening-tech-apr-850937","First Albany Capital semiconductor analyst 2003; later Piper Jaffray [REVIEW]"
