"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analysis","dissolved","Harte-Hanks -> (brand defunct 2020s)","1970-2020s","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Kastner cited via Wired"
"peter-kastner","Peter S. Kastner","person","industry-analysis","active","","1969-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Secondary-source citation"
"the-mac-observer","The Mac Observer","company","media-apple-coverage","active","","1998-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Publication"
"apple-computer","Apple Computer, Inc.","company","consumer-electronics","active","Apple Inc. (2007 rename)","1976-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d",""
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","active","HP Inc. / HPE (2015 split)","1939-2015","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","HP Linux laptop claim"
"idc-corporation","IDC (International Data Corporation)","firm","industry-analysis","active","","1964-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Disputed figure source"
"gartner-inc","Gartner, Inc.","firm","industry-analysis","active","","1979-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Referenced for measurement distinction"
"google-inc","Google, Inc.","company","internet-services","active","Alphabet Inc. (2015)","1998-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Browser-log datapoint"
"technology-business-research","Technology Business Research (TBR)","firm","industry-analysis","active","","1996-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Tim Deal also quoted"
"wired-magazine","Wired Magazine / Wired News","company","media-technology","active","Condé Nast","1993-present","mac-os-vs--linux-who-s-2-the-mac-observe-34e63d","Leander Kahney's original article"
