"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-001","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-model","2003","Total savings formula structure","Savings 1 (initial cost savings) + Savings 2 (backup time compression savings); includes opportunity cost savings at 0.6 multiplier","high","financial-modeling","Formulas section","Top-level savings decomposition"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-002","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-model","2003","Old Way storage cost formula","CostO = cost(E GB online disk) + cost(G GB nearline tape) + cost(H GB offline tape)","high","financial-modeling","Formulas section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-003","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-model","2003","New Way storage cost formula","CostN = cost(E/2 online disk) + cost(E/2 midline disk) + cost(G/2 nearline disk) + cost(G/2 nearline tape) + cost(H offline tape); assumes online disk split in half and nearline tape split in half","high","financial-modeling","Formulas section","New architecture replaces half of online with midline and half of tape with nearline disk"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-004","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-assumption","2003","Opportunity cost multiplier","Opportunity cost savings = 0.6 * direct cost savings from New solution","medium","financial-modeling","Formulas section","Arbitrary multiplier flagged in document"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-005","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-model","2003","Backup time savings formula","Old Way: A = M/X hours; New Way: B = M/(2X) hours (parallel backup); backup time saved = A - B = M/(2X)","high","financial-modeling","Backup Time section","Parallel disk/disk and disk/tape backup in New Way yields 2x throughput"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-006","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","benchmark","2003","Backup disk-to-tape rate","X = 800 GB/hr","high","benchmark","Numbers section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-007","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","benchmark","2003","Backup disk-to-disk rate","Y = 1600 GB/hr","high","benchmark","Numbers section","Disk-to-disk is 2x faster than disk-to-tape"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-008","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","use-case","2003","Financial services example parameters","Medium/large financial services company; 1 million customers; 100K overseas business customers; 120 customers served/hour; $100/customer","high","financial-modeling","Numbers section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-009","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-assumption","2003","Critical data volume assumption","E = 3 TB critical data requiring backup","medium","financial-modeling","Numbers section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-010","13-hh-time-compression-downtime-strategy-4e50c9","","lto","benchmark-pricing","2003","LTO-2 tape library pricing","$130K for 8-drive 200-slot system; LTO-2 (400MB/cartridge at 40MB/sec 2:1 compression); $20K media (100/cartridge); total $150K; 80TB capacity; $1.90/GB","high","benchmark","Numbers section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-011","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","benchmark-pricing","2003","Nearline disk appliance pricing","20TB nearline disk: $100K at $5/GB; 4-drive 100-slot tape library: $85K + $10K media = $95K; 40TB tape capacity at $2.50/GB; total combo: $195K","high","benchmark","Numbers section","Combo nearline disk+tape costs more than tape alone"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-012","13-hh-time-compression-downtime-strategy-4e50c9","hitachi-data-systems","hds-9980v","benchmark-pricing","2003","High-end online disk price","$31.60/GB (HDS 9980V with 146GB disks)","high","benchmark","$/GB section","Primary reference price for online tier"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-013","13-hh-time-compression-downtime-strategy-4e50c9","emc","emc-cx600","benchmark-pricing","2003","Midrange online disk price","$13.30/GB (EMC CX600 with 146GB disks)","high","benchmark","$/GB section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-014","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","benchmark-pricing","2003","Midline disk price","$9.30/GB (70% of EMC midrange price)","high","benchmark","$/GB section","Midline priced at 70% discount to midrange online disk"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-015","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","administrative-cost-model","2003","Admin cost rate","$10/hour ($100K salary * 1/10000 hours per year)","high","financial-modeling","Savings 2 section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-016","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","financial-model","2003","Customer revenue impact formula","Savings 2 = (customers served/hour * $/customer * backup time saved) + ($10 * backup time saved in hours)","high","financial-modeling","Formulas section","Combined customer revenue and admin cost formula"
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-017","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","viability-prediction","2003","Midline disk cost advantage persistence","Midline disk at 70% of midrange ($9.30/GB vs $13.30/GB) will enable measurable TCO savings in New Way architecture","high","expert-opinion","Numbers section",""
"13-hh-time-compression-downtime-strategy-4e50c9-OBS-018","13-hh-time-compression-downtime-strategy-4e50c9","","midline-storage","actual-outcome","2003","Midline cost advantage verification","[UNVERIFIED]","unknown [REVIEW]","web-verification","N/A","SATA enterprise pricing relative to FC/SCSI to be verified"
