"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"psk-bio97-475934-OBS-001","psk-bio97-475934","aberdeen-group","","career-fact","1997","Aberdeen Group headquarters","Boston, MA","high","ingest-extraction","document-record","1","Boston-based management consulting and computer research organization"
"psk-bio97-475934-OBS-002","psk-bio97-475934","aberdeen-group","","career-fact","1997","Aberdeen principals combined industry experience","Over 85 years of high-tech industry and financial community experience","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-003","psk-bio97-475934","aberdeen-group","","career-fact","1997","Aberdeen service offerings for technology suppliers","Product positioning and rollout strategy; strategic audits; market-segment research; M&A advisory; investor relations; benchmark audits","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-004","psk-bio97-475934","aberdeen-group","","career-fact","1997","Aberdeen publication types","Aberdeen Viewpoints periodicals; research reports on TP, multiprocessing, internetworking, Unix, computational chemistry; annual planning service","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-005","psk-bio97-475934","peter-s-kastner","","career-fact","1997","Kastner title at Aberdeen (1997)","Group Vice President, Corporate Computing practice","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-006","psk-bio97-475934","peter-s-kastner","oltp","career-fact","1997","Kastner primary analytical domains","OLTP, client/server architectures, distributed commercial systems development, electronic commerce, commercial benchmark auditing","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-007","psk-bio97-475934","peter-s-kastner","","career-fact","1988","Kastner joined Aberdeen Group","1988","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-008","psk-bio97-475934","peter-s-kastner","","career-fact","1990","Aberdeen study authored by Kastner (1990)","Transaction Processing into the 1990s: The Hardware Suppliers","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-009","psk-bio97-475934","peter-s-kastner","","career-fact","1991","Aberdeen study authored by Kastner (1991)","Evaluating Options in Microprocessor Multiprocessing","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-010","psk-bio97-475934","peter-s-kastner","","career-fact","1992","Aberdeen study authored by Kastner (1992)","Clustering technology study","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-011","psk-bio97-475934","peter-s-kastner","tpc-benchmark","career-fact","1997","Kastner TPC role","Auditor of benchmarks; now industry advisor to the Transaction Processing Council","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-012","psk-bio97-475934","peter-s-kastner","","career-fact","1997","Kastner speaking engagement count","Over 100 venues on behalf of over two-dozen organizations","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-013","psk-bio97-475934","peter-s-kastner","","career-fact","1997","Kastner expert witness experience","Has served as expert witness in several legal cases","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-014","psk-bio97-475934","peter-s-kastner","","career-fact","1988","Prior employers before Aberdeen Group","Digital Equipment, Prime Computer, Stratus Computer (marketing executive)","high","ingest-extraction","document-record","1",""
"psk-bio97-475934-OBS-015","psk-bio97-475934","arthur-d-little","","career-fact","1988","Arthur D. Little tenure","Over a decade as consultant and group manager; manufacturing, banking, financial services, health care, government sectors","high","ingest-extraction","document-record","1",""
