"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"cisco-ios","Cisco IOS (Internetwork Operating System)","platform","Cisco Systems","1986-present","mature","active","aberdeen-1996-remote-access-cisco-untold-story","Named as Cisco's durable competitive moat; IOS robustness and depth cited as key value-add"
"cisco-as5200","Cisco AS5200 Universal Access Server","platform","Cisco Systems","1996-2002","emerging","obsolete","aberdeen-1996-remote-access-cisco-untold-story","Announced January 1996; 700+ customers by Oct 1996 including 10 major telcos, 5 ISPs; integrated CSU/modem/router"
"cisco-3600","Cisco 3600 Modular Access Router","platform","Cisco Systems","1996-2005","emerging","obsolete","aberdeen-1996-remote-access-cisco-untold-story","15,000-40,000 packets/second; targets regional/branch offices and small-medium ISPs"
"cisco-1600","Cisco 1600 Series Modular Access Router","platform","Cisco Systems","1996-2003","emerging","obsolete","aberdeen-1996-remote-access-cisco-untold-story","Lower-end SOHO/branch market; ClickStart web browser configuration tool"
"mica-technology","MICA (Modem ISDN Channel Aggregation) Technology","platform","Telebit/Cisco","1996-2002","emerging","obsolete","aberdeen-1996-remote-access-cisco-untold-story","Acquired from Telebit; high-density digital modem technology for AS5200 next-generation"
"isdn","ISDN (Integrated Services Digital Network)","protocol","ITU standard","1988-2003","mature","obsolete","aberdeen-1996-remote-access-cisco-untold-story","Key enterprise access technology; BRI and PRI variants; superseded by DSL and cable"
"pppp-mppp","PPP / MPPP (Multilink Point-to-Point Protocol)","protocol","IETF standard","1994-2005","mature","obsolete","aberdeen-1996-remote-access-cisco-untold-story","Core dial-up internet access protocol; MPPP aggregates multiple links"
"virtual-private-network","Virtual Private Dial-up Network (VPDN/VPN)","framework","multiple","1996-present","emerging","active","aberdeen-1996-remote-access-cisco-untold-story","Aberdeen identified VPDN as key ISP differentiation capability; VPN now ubiquitous"
"qos","Quality of Service (QoS) / RSVP","protocol","IETF standard","1996-present","emerging","active","aberdeen-1996-remote-access-cisco-untold-story","Cited as key ISP differentiation requirement; RSVP, WFQ named in 3600/1600 specs"
"frame-relay","Frame Relay","protocol","ITU/ANSI standard","1988-2010","mature","obsolete","aberdeen-1996-remote-access-cisco-untold-story","WAN switching technology; 1600 series supports AutoInstall over Frame Relay"
