"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"service-oriented-architecture","Service-Oriented Architecture (SOA)","architecture-framework","industry-standard","2000s","growth","evolved","enterprise-integration-perspective-d21c1b","Identified as key development technology to improve programmer productivity; prediction that SOA and Web Services will constitute majority of development 'by the turn of the decade' (~2010). Described as a vehicle for virtualizing processing, storage, and network components."
"enterprise-information-integration","Enterprise Information Integration (EII)","data-integration","multi-vendor","2000s","emerging","legacy","enterprise-integration-perspective-d21c1b","Named as technology promising to augment traditional data warehouse technology; part of RTBI megatrend. Aberdeen's Enterprise IT Integration practice covers EII."
"web-services","Web Services (XML/SOAP/WSDL/UDDI)","integration-protocol","industry-standard","2000s","growth","mature","enterprise-integration-perspective-d21c1b","Cited alongside SOA as key development paradigm; 'industry standards-based'; in use at many enterprises and predicted to constitute majority of development by ~2010."
"composite-applications","Composite Applications","application-architecture","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-d21c1b","Identified as development technology example that dramatically improves quality, timeliness, and productivity. Listed alongside SOA and BPM."
"business-process-modeling","Business Process Modeling / Management (BPM)","process-management","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-d21c1b","Listed as development technology with SOA and composite applications; improves developer/analyst productivity."
"server-virtualization","Server Virtualization","infrastructure","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-d21c1b","Kastner predicts further server consolidation as virtualization technology eases complexity of running and isolating multiple workloads; datacenter transformation to 'JBOR' (just a bunch of racks)."
"storage-area-network","Storage Area Network (SAN)","infrastructure","multi-vendor","2000s","growth","evolved","enterprise-integration-perspective-d21c1b","Cited as part of datacenter deconstruction: 'traditional computers are already splitting into compute servers and Storage Area Networks.'"
"rfid","RFID (Radio Frequency Identification)","edge-technology","multi-vendor","2000s","emerging","mature","enterprise-integration-perspective-d21c1b","Cited as example of edge device in the Enterprise Integration model — fixed devices at network edge where data is first captured."
"real-time-business-intelligence","Real-Time Business Intelligence (RTBI)","analytics","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-d21c1b","Named as megatrend #5; Aberdeen sees 'gradual replumbing of IT infrastructure with service-driven architecture' creating new opportunities for near-real-time decision-making. Described as competitive weapon at leading companies."
"grid-computing","Grid Computing","infrastructure","multi-vendor","2000s","emerging","evolved","enterprise-integration-perspective-d21c1b","Kastner sees leading companies translating massively parallel scientific computing lessons into a commercial computing grid; linked to real-time operational analysis."
"mobility-technology","Enterprise Mobility / Mobile Computing","mobile-infrastructure","multi-vendor","2000s","growth","mature","enterprise-integration-perspective-d21c1b","Megatrend #4: Mobility is technically mature in 2006 but many enterprises have only tepid reactive strategy; requires integrating with existing static infrastructure. Drives telecommuting and ad-hoc collaboration work models."
"blade-servers","Blade Servers","hardware","multi-vendor","2000s","growth","mature","enterprise-integration-perspective-d21c1b","Cited as part of datacenter deconstruction: 'deconstructed datacenters that will gradually become JBOR (just a bunch of racks)' with compute and storage separated."
