"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"fault-tolerant-servers","Fault-Tolerant / High-Availability Servers","platform","Stratus/Tandem/IBM","1980s-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 1; $139B net attributed"
"oltp-tpc","OLTP / TPC-Benchmarked Transaction Processing","framework","TPC Council","1985-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 2; $925B net attributed"
"rdbms","Relational Database Management Systems","platform","Oracle/IBM/Microsoft","1980s-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 3; $272B net attributed"
"desktop-pc-windows","Desktop PC / Windows Client","platform","Microsoft/Intel","1990s-present","mature","mature-declining","2026-kastner-prescience-methodology-demo-0cdf48","Theme 4; $618B net attributed"
"enterprise-networking","Enterprise Networking (IP/VoIP)","protocol","Cisco/Juniper","1990s-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 5; $606B net attributed"
"windows-nt-server-os","Windows NT / Server OS","platform","Microsoft","1992-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 6; $198B net attributed"
"erp","Enterprise Resource Planning","application","SAP/Oracle/Microsoft","1990s-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 7; $195B net attributed"
"java-web-app-platforms","Java / Web Application Platforms","framework","Oracle/IBM/Microsoft","1996-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 8; $74B net attributed"
"linux","Linux / Open Source Server OS","platform","Red Hat/SUSE/Canonical","1998-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 9; $123B net attributed"
"soa-api-management","Service-Oriented Architecture / API Management","framework","Mulesoft/Kong/AWS","2003-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 10; $60B net attributed"
"enterprise-storage-ilm","Enterprise Storage / Information Lifecycle Management","platform","EMC/NetApp/IBM","1998-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 11; $221B net attributed"
"digital-consumer-technology","Digital Consumer Technology","platform","Apple/Samsung/HP","2002-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 12; $1,520B net attributed"
"e-commerce-platform-software","E-Commerce Platform Software","application","Shopify/Adobe/Salesforce","1996-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 13; $38B net attributed"
"cloud-saas","Cloud Computing & SaaS","platform","AWS/Microsoft/Google","1998-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 14; $3,078B net attributed"
"mobile-smartphone","Mobile / Smartphone Computing","platform","Apple/Samsung/Google","2001-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Theme 15; $2,853B net attributed"
"duckdb","DuckDB","platform","DuckDB Foundation","2018-present","emerging","mature","2026-kastner-prescience-methodology-demo-0cdf48","Query layer for the archive instrument"
"frictionless-data","Frictionless Data Package","framework","Open Knowledge Foundation","2016-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Output schema for archival-ingest"
"cpi-u","CPI-U (Consumer Price Index for All Urban Consumers)","framework","BLS","1913-present","mature","mature","2026-kastner-prescience-methodology-demo-0cdf48","Inflation index; 332.407 in April 2026"
