"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"idc","International Data Corporation (IDC)","firm","market-research","active","","1964-present","2026-kastner-prescience-methodology-demo-0cdf48","Primary source for 7 of 15 theme anchors (trackers)"
"gartner","Gartner, Inc.","firm","market-research","active","","1979-present","2026-kastner-prescience-methodology-demo-0cdf48","Primary source for 4 of 15 theme anchors (MQs and forecasts)"
"bls","U.S. Bureau of Labor Statistics","agency","government","active","","1884-present","2026-kastner-prescience-methodology-demo-0cdf48","CPI-U source for inflation adjustment (332.407 April 2026)"
"sec","U.S. Securities and Exchange Commission","agency","government","active","","1934-present","2026-kastner-prescience-methodology-demo-0cdf48","10-K filings used for company-attributable estimates"
"tpc-council","Transaction Processing Performance Council","institution","benchmark-consortium","active","","1988-present","2026-kastner-prescience-methodology-demo-0cdf48","Primary source for OLTP/TPC theme"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","2026-kastner-prescience-methodology-demo-0cdf48","FY25 10-K cited for Windows NT/Server OS anchor"
"shopify","Shopify Inc.","company","e-commerce-platform","active","","2006-present","2026-kastner-prescience-methodology-demo-0cdf48","FY25 10-K cited for E-Commerce Platform Software anchor"
"salesforce","Salesforce, Inc.","company","saas","active","","1999-present","2026-kastner-prescience-methodology-demo-0cdf48","FY25 10-K cited for Cloud and E-Commerce anchors"
"adobe","Adobe Inc.","company","software","active","","1982-present","2026-kastner-prescience-methodology-demo-0cdf48","FY24 10-K cited for E-Commerce Platform Software anchor"
"red-hat","Red Hat, Inc. (IBM subsidiary)","company","open-source","active","IBM (acquired 2019)","1993-present","2026-kastner-prescience-methodology-demo-0cdf48","Linux/Open Source Server OS exemplar"
"ibm","International Business Machines","company","enterprise-it","active","","1911-present","2026-kastner-prescience-methodology-demo-0cdf48","Parent of Red Hat; appears across multiple themes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2002)","1988-2002 (Kastner era)","2026-kastner-prescience-methodology-demo-0cdf48","Source archive provenance"
"adoptex-ai","Adoptex LLC","company","ai-assessment-saas","active","","2024-present","2026-kastner-prescience-methodology-demo-0cdf48","Current Kastner venture; informs methodology rigor"
"nber","National Bureau of Economic Research","institution","economic-research","active","","1920-present","2026-kastner-prescience-methodology-demo-0cdf48","Comparison point for future cross-archive replication"
"perplexity","Perplexity AI","company","ai-assistant","active","","2022-present","2026-kastner-prescience-methodology-demo-0cdf48","Computer agent that architected the methodology pipeline"
