"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-001","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","strategy-classification","1996","Unisys ClearPath strategic positioning","Clear path for A Series and OS 2200 customers to migrate to multi-tier open architectures while preserving existing investments","high","ingest-extraction","industry-analysis","Introduction","ClearPath HMP combines CMOS mainframe + Intel Unix/NT SMP in single cabinet; pre-integrated by Unisys",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-002","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","","market-data","1995","Unisys total revenue 1995","$6.2 billion","high","ingest-extraction","document-review","Introduction","Unisys 1995 full-year revenue; transitioning from hardware to services",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-003","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","","market-data","1995","Unisys hardware revenue share","40% of $6.2 billion (approximately $2.48 billion) from large-scale computer systems","high","ingest-extraction","document-review","Introduction","Aberdeen notes hardware still major revenue despite services transition",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-004","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","market-data","1996","Unisys ClearPath target installed base","More than 8,500 mid- to large-range A Series and 1100/2200 customers worldwide","high","ingest-extraction","document-review","ClearPath HMP Defined","ClearPath specifically designed to serve this installed base with migration path",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-005","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","cmos-technology","technology-assessment","1996","ClearPath CMOS processor performance","0.5-micron CMOS technology (IBM-fabricated) expected to deliver 40-60 MIPS; replaces ECL systems","medium","ingest-extraction","industry-analysis","ClearPath HMP Defined","CMOS delivers smaller footprint, lower power without sacrificing performance vs ECL predecessors",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-006","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","technology-assessment","1996","ClearPath ECL replacement scope","Unisys becomes first supplier of large-scale enterprise servers to replace entire line -- including high-end -- with CMOS alternatives","high","ingest-extraction","industry-analysis","ClearPath HMP Defined","Including higher-end ECL systems; complete CMOS transition ahead of IBM mainframes",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-007","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","framework-factor","1996","ClearPath benefit 1: Mainframe + open integration","Customers capitalize on combined benefits of robust mainframe OS environment and open Windows NT or Unix environment in single cabinet","high","ingest-extraction","industry-analysis","Introduction","Pre-integration by Unisys substantially enhances client/server application implementation",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-008","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","cmos-technology","framework-factor","1996","ClearPath benefit 2: CMOS upgrades","CMOS delivers smaller footprint, power savings vs ECL; cost-effective upgrades preserve customer investments","high","ingest-extraction","industry-analysis","ClearPath HMP Defined","CMOS replaces ECL; customers can upgrade to CMOS without sacrificing mission-critical performance",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-009","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","framework-factor","1996","ClearPath benefit 3: Investment preservation","New enterprise server models preserve customers' investments in mission-critical applications; natural evolution rather than forced migration","high","ingest-extraction","industry-analysis","ClearPath HMP Defined","Link and manage entire environment in single cabinet; single-cabinet management",""
"aberdeen-1996-unisys-clears-path-a-series-os2200-OBS-010","aberdeen-1996-unisys-clears-path-a-series-os2200","unisys-corporation","clearpath-hmp","viability-prediction","1996","ClearPath OPUS MPP integration timeline","Unisys promises to integrate OPUS MPP system into ClearPath HMP in future releases","verified","outcome-linkage","industry-analysis","Introduction","Future roadmap commitment; Aberdeen notes this as enhancement to be rolled out over time",""
