"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1969-present","psk-litigation-b452e6","EVP Aberdeen Group; 30+ years IT experience; author of document"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2001)","1988-2014","psk-litigation-b452e6","Boston-based; One Boston Place"
"digital-equipment","Digital Equipment Corporation","company","IT-hardware","dissolved","Compaq (1998)","1957-1998","psk-litigation-b452e6","Kastner marketing executive 1987-1988"
"prime-computer","Prime Computer","company","IT-hardware","dissolved","Computervision (PTC)","1972-1992","psk-litigation-b452e6","Kastner marketing executive (market development)"
"stratus-computer","Stratus Computer","company","IT-hardware","active","Stratus Technologies (Penguin Solutions)","1980-present","psk-litigation-b452e6","Kastner marketing executive"
"arthur-d-little","Arthur D. Little Inc.","firm","management-consulting","dissolved","Altran (2002)","1886-2002","psk-litigation-b452e6","Kastner consultant/program manager for 8 years"
"wang-laboratories","Wang Laboratories","company","IT-hardware","dissolved","Getronics (1999)","1951-1999","psk-litigation-b452e6","Kastner subsidiary programmer/analyst 3 years"
"computer-consoles","Computer Consoles Inc. (CCI)","company","IT-hardware","dissolved","Acquired by SCI Systems 1989","1968-1989","psk-litigation-b452e6","Plaintiff in CCI vs GTE Government Systems"
"gte-government-systems","GTE Government Systems","company","IT-defense","acquired","Verizon (GTE merged 2000)","1970s-2000","psk-litigation-b452e6","Defendant in Computer Consoles vs GTE"
"blanc-gilburne","Blanc Gilburne (Los Angeles)","firm","legal","unknown","unknown","unknown","psk-litigation-b452e6","Plaintiff counsel in CCI vs GTE; Aberdeen supported"
"gte-products","GTE Products Corporation","company","electronics","acquired","Verizon (GTE merged 2000)","1960s-2000","psk-litigation-b452e6","Plaintiff in GTE Products vs American Software"
"american-software","American Software, Inc.","company","enterprise-software","active","Aptean (2020s)","1970-present","psk-litigation-b452e6","Defendant in GTE Products vs American Software"
"fulbright-jaworski","Fulbright & Jaworski","firm","legal","active","Norton Rose Fulbright","1919-present","psk-litigation-b452e6","Defense counsel in GTE Products vs American Software"
"unisys","Unisys","company","IT-hardware-software","active","","1986-present","psk-litigation-b452e6","Plaintiff in Unisys vs Florida HRS"
"florida-hrs","Florida Health and Rehabilitative Services (HRS)","agency","government","dissolved","Florida DCF","1969-1996","psk-litigation-b452e6","Defendant; accepted EDS/IBM bid over Unisys"
"eds","Electronic Data Systems (EDS)","company","IT-services","acquired","HP (2008)","1962-2008","psk-litigation-b452e6","Awarded $110M contract by Florida HRS that was later cancelled"
"carlton-fields","Carlton, Fields (Tallahassee)","firm","legal","active","Carlton Fields PA","1901-present","psk-litigation-b452e6","Defense counsel to Unisys in Florida HRS case"
"crossroads-software","Crossroads Software, Inc.","company","enterprise-software","dissolved","unknown","1990s","psk-litigation-b452e6","Defendant in trademark infringement case"
"open-systems-advisors","Open Systems Advisors","company","IT-consulting","dissolved","unknown","1990s","psk-litigation-b452e6","Plaintiff alleging trademark infringement"
"fish-richardson","Fish & Richardson (Boston)","firm","legal","active","Fish & Richardson PC","1878-present","psk-litigation-b452e6","Defense counsel for Crossroads Software"
"intelligent-electronics","Intelligent Electronics, Inc. (IE)","company","PC-distribution","dissolved","GE Capital -> Xerox","1982-1997","psk-litigation-b452e6","Plaintiff in IE vs Andersen Consulting; HP 3000-based system"
"andersen-consulting","Andersen Consulting LLP (Accenture)","firm","IT-consulting","active","Accenture (2001)","1989-present","psk-litigation-b452e6","Defendant in IE vs Andersen; accused of failing $17M ERP project"
"montgomery-mccracken","Montgomery McCracken Walker & Rhoads","firm","legal","active","","1921-present","psk-litigation-b452e6","Philadelphia; defense counsel for Andersen Consulting in IE case"
