"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"795f0c-OBS-001","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11b","technology-assessment","2002","802.11b market adoption status","Wireless home networking via 802.11b quickly becoming a reality; prices coming down","high","ingest-extraction","industry-analysis","abstract","802.11b described as achieving mainstream consumer adoption by January 2002",""
"795f0c-OBS-002","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11b","technology-assessment","2002","802.11b price trend","Price-points have come down; technology delivers reliable high-bandwidth wireless access","high","ingest-extraction","industry-analysis","abstract","Price commoditization of 802.11b confirmed at time of writing",""
"795f0c-OBS-003","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","technology-assessment","2002","802.11a vs 802.11b compatibility","802.11a is incompatible with 802.11b — a significant adoption barrier","high","ingest-extraction","technology-assessment","abstract","Incompatibility explicitly noted as limitation of 802.11a",""
"795f0c-OBS-004","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","viability-prediction","2002","802.11a as superior consumer standard","802.11a presents compelling alternative for consumers installing wireless home network","verified","outcome-linkage","expert-opinion","abstract","Core recommendation: consumers should plan for 802.11a",""
"795f0c-OBS-005","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","technology-assessment","2002","802.11a bandwidth advantage","802.11a offers best bandwidth for the buck vs. 802.11b","high","ingest-extraction","technology-assessment","abstract","54 Mbps vs 11 Mbps theoretical maximum",""
"795f0c-OBS-006","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","viability-prediction","2002","802.11a as tomorrow's standard","Smart hardware vendors should deliver 802.11a as tomorrow's standard today","verified","outcome-linkage","expert-opinion","abstract","Study advises consumers and vendors to adopt 802.11a ahead of market",""
"795f0c-OBS-007","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11g","actual-outcome","2003","802.11g market adoption","802.11g ratified June 2003; rapidly adopted in market starting January 2003 before ratification","verified","web-source","industry-analysis","web-verified","802.11g won consumer market due to backward compatibility with 802.11b — overtook 802.11a",""
"795f0c-OBS-008","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","actual-outcome","2005","802.11a market outcome","802.11a found only niche enterprise adoption; never achieved predicted consumer market dominance","verified","web-source","industry-analysis","web-verified","802.11a relegated to enterprise/specialized use; consumer market chose 802.11g",""
"795f0c-OBS-009","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wireless-home-network","market-data","2002","Wireless home networking adoption trajectory","Quickly becoming a reality; vendors improving installation experience","high","ingest-extraction","industry-analysis","abstract","Consumer wireless networking in rapid growth phase January 2002",""
"795f0c-OBS-010","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11b","technology-assessment","2002","802.11b installation experience","Vendors steadily improving installation experience for 802.11b","medium","ingest-extraction","industry-analysis","abstract","Ease-of-installation cited as driver of consumer adoption",""
"795f0c-OBS-011","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","market-data","2002","802.11a consumer timing","Compelling alternative for consumers seeking to install wireless home network in coming months","medium","ingest-extraction","expert-opinion","abstract","Study targets near-term consumer adoption window for 802.11a",""
"795f0c-OBS-012","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11a","expert-opinion","2002","802.11a cost-performance assessment","Best bandwidth for the buck — superior cost-performance ratio vs. 802.11b","medium","ingest-extraction","competitive-profiling","abstract","Value judgment on 802.11a price-per-Mbps at time of study",""
"795f0c-OBS-013","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c","","wifi-802-11n","actual-outcome","2009","Wi-Fi evolution beyond 802.11a","802.11n (Wi-Fi 4) delivered 600 Mbps dual-band in 2009; made 802.11a obsolete","verified","web-source","industry-analysis","web-verified","Bandwidth-maximizing goal eventually achieved but via different path than 802.11a",""
