"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"x86","x86 / x86-64 Architecture","platform","Intel/AMD","1978-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 economic winner; displaced RISC and proprietary minicomputers"
"vax","VAX / DEC Minicomputers","platform","DEC","1977-1998","mature","obsolete","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 / ARG-7 technical winner displaced by x86"
"itanium","Intel Itanium / IA-64","platform","Intel/HP","2001-2021","emerging","obsolete","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 counter-example: technical winner that lost to x86-64"
"rdbms","Relational Database Management Systems","platform","Oracle/IBM/Microsoft","1980s-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 / ARG-5 winner over ODBMS; data-advantage compounding"
"odbms","Object Database Management Systems","platform","Versant/Objectivity","1990s-present","emerging","niche","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 / ARG-5 technical winner displaced by RDBMS"
"linux","Linux / Open Source Server OS","platform","Red Hat/SUSE/Canonical","1991-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-2 platform-funded-displacement exemplar"
"unix","Proprietary Unix (Solaris, AIX, HP-UX)","platform","Sun/IBM/HP","1980s-present","mature","declining","2026-kastner-core-arguments-framework-0b0c6b","ARG-2 platforms displaced by Linux"
"windows-nt","Windows NT / Server","platform","Microsoft","1993-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-1 / ARG-9 economic winner; category created"
"fault-tolerant-servers","Fault-Tolerant / High-Availability Servers","platform","Stratus/Tandem/IBM","1980s-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-8 reliability-to-committees exemplar"
"soa","Service-Oriented Architecture / API Management","framework","Mulesoft/Kong/AWS","2003-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-4 integration-permanence exemplar"
"microservices","Microservices Architecture","framework","various","2014-present","emerging","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-4 integration-permanence; SOA reincarnated"
"eai","Enterprise Application Integration","framework","Tibco/webMethods","1998-2005","emerging","obsolete","2026-kastner-core-arguments-framework-0b0c6b","ARG-4 integration permanence; predecessor to SOA"
"erp","Enterprise Resource Planning","application","SAP/Oracle/Microsoft","1990s-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-5 / ARG-6 data-advantage and failure-mode exemplar"
"cloud","Cloud Computing & SaaS","platform","AWS/Microsoft/Google","1998-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-2 / ARG-5 / ARG-12 platform-displacement, data-advantage, compute-inversion"
"llm","Large Language Models / Generative AI","platform","OpenAI/Anthropic/Google","2018-present","emerging","emerging","2026-kastner-core-arguments-framework-0b0c6b","ARG-12 compute-judgment inversion exemplar"
"ai-readiness-frameworks","AI Adoption / Readiness Assessment Frameworks","framework","Adoptex/various","2023-present","emerging","emerging","2026-kastner-core-arguments-framework-0b0c6b","ARG-12 derived framework; subject of current Kastner venture"
"tpc","TPC Benchmarks","framework","TPC Council","1988-present","mature","mature","2026-kastner-core-arguments-framework-0b0c6b","ARG-10 named-numbers-and-dates exemplar"
"dct-research","Digital Consumer Technology Research Service","methodology","Aberdeen Group","2002-2007","mature","obsolete","2026-kastner-core-arguments-framework-0b0c6b","ARG-11 free-research-as-marketing exemplar"
