"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-001","2026-kastner-core-arguments-framework-0b0c6b","peter-s-kastner","","topic-insight","2026","Number of core arguments in framework","12","verified","ingest-extraction","framework-synthesis","§2","7 memoir-canonical (ARG-1..7 from Chapter 10 Seven Patterns) plus 5 derived (ARG-8..12)"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-002","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","topic-insight","2026","Total supporting observations across all arguments","1606","verified","ingest-extraction","framework-synthesis","§2","Sum of population counts across 12 argument filter specs"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-003","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","topic-insight","2026","Verified+high confidence observations","1385","verified","ingest-extraction","framework-synthesis","§2","86.2% of total supporting population at confidence verified or high"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-004","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","topic-insight","2026","Partially-verified observations","25","verified","ingest-extraction","framework-synthesis","§2","Bringing combined verified+high+partial to 1,410 (87.8% of total population)"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-005","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","topic-insight","2026","Refuted observations across framework","6","verified","ingest-extraction","framework-synthesis","§2","0.37% of total population; all isolated to ARG-1 and ARG-2; preserved as counter-evidence not suppressed"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-006","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","topic-insight","2026","Career span covered by framework","1960s-2020s","verified","ingest-extraction","framework-synthesis","§2","Decade range of supporting observations across all 12 arguments"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-007","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","market-data","2026","Source archive size","944 studies / 19382 observations","verified","ingest-extraction","archive-provenance","§1","Master tables of the Kastner IT Research Archive at time of framework assembly"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-008","2026-kastner-core-arguments-framework-0b0c6b","intel","x86","framework-factor","2026","ARG-1 claim: Economic winner displaces technical winner","Economic winner displaces technical winner","verified","ingest-extraction","framework-synthesis","§3 ARG-1","memoir-canonical (Chapter 10 Seven Patterns); one of 12 core arguments in the framework"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-009","2026-kastner-core-arguments-framework-0b0c6b","intel","x86","topic-insight","2026","ARG-1 mechanism","Distribution economics, network effects, and committee-driven procurement favor the lower-cost-per-unit option once the technical floor is acceptable. Engineers who pick the technical winner are overruled by procurement, finance, and committees who pick the economic winner.","high","ingest-extraction","framework-synthesis","§3 ARG-1","Causal explanation linking observation pattern to argument claim"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-010","2026-kastner-core-arguments-framework-0b0c6b","","","framework-factor","2026","ARG-1 filter spec against _master_observations.csv","observation_type IN ('actual-outcome','viability-prediction') AND text_contains('displace','succeed','outsell','market leadership','de facto','volume','consolidate')","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Python-style filter; replicable against the master observations table"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-011","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","analytical-finding","2026","ARG-1 population in _master_observations.csv","360 matching rows","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Confidence histogram: verified=118, high=189, partial=9, medium=37, low=2, refuted=4; decade span: 1960/1970/1980/1990/2000/2010/2020"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-012","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2003","ARG-1 exemplar #1: NUMA adoption in x86","obs_id=OBS-027 in study 1996-sequent-38f0b1","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-013","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2005","ARG-1 exemplar #2: Framework de facto standard actual outcome","obs_id=1997-ca-s-unicenter-tng-framework-pk-apr-50d15f-OBS-017 in study 1997-ca-s-unicenter-tng-framework-pk-apr-50d15f","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-014","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2002","ARG-1 exemplar #3: NT enterprise outcome","obs_id=1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-017 in study 1997-microsoft-nt-scalability-day--the-e-6460e2","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-015","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2007","ARG-1 exemplar #4: Palm OS market leadership outcome","obs_id=2001-aberdeen-group-recent-publications-psk-2be54d-OBS-009 in study 2001-aberdeen-group-recent-publications-psk-2be54d","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-016","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2021","ARG-1 exemplar #5: Itanium platform outcome","obs_id=edbca1-OBS-027 in study 2001-hp-cpq-merger-collection-edbca1","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-017","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2010","ARG-1 exemplar #6: Server consolidation/re-centralization trend outcome","obs_id=2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2-OBS-011 in study 2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2","verified","ingest-extraction","wiki-driven-replication","§3 ARG-1","Named exemplar; cited as anchor for ARG-1; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-018","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-1 counter-evidence #1: Vendor-backed architected infrastructure adoption","obs_id=1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-018 in study 1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","high","ingest-extraction","wiki-driven-replication","§3 ARG-1","Refuted or straining observation preserved as counter-evidence not suppressed"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-019","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-1 counter-evidence #2: Mira outcome","obs_id=dct-microsoft-homestation-notes-2002-OBS-015 in study dct-microsoft-homestation-notes-2002","high","ingest-extraction","wiki-driven-replication","§3 ARG-1","Refuted or straining observation preserved as counter-evidence not suppressed"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-020","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-1 counter-evidence #3: Intel xScale divested","obs_id=remarks-of-peter-kastner-to-the-massachu-96335b-OBS-013 in study remarks-of-peter-kastner-to-the-massachu-96335b","high","ingest-extraction","wiki-driven-replication","§3 ARG-1","Refuted or straining observation preserved as counter-evidence not suppressed"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-021","2026-kastner-core-arguments-framework-0b0c6b","red-hat","linux","framework-factor","2026","ARG-2 claim: Proprietary platforms fund their own displacement","Proprietary platforms fund their own displacement","verified","ingest-extraction","framework-synthesis","§3 ARG-2","memoir-canonical (Chapter 10 Seven Patterns); one of 12 core arguments in the framework"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-022","2026-kastner-core-arguments-framework-0b0c6b","red-hat","linux","topic-insight","2026","ARG-2 mechanism","Proprietary platform revenues underwrite the broader ecosystem investment in tooling, standards, and skills that enable the commodity replacement. The cash flow that funds dominance also seeds the displacement.","high","ingest-extraction","framework-synthesis","§3 ARG-2","Causal explanation linking observation pattern to argument claim"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-023","2026-kastner-core-arguments-framework-0b0c6b","","","framework-factor","2026","ARG-2 filter spec against _master_observations.csv","observation_type IN ('actual-outcome','viability-prediction','strategic-recommendation') AND text_contains('open source','commodity','displace','migration','linux','wintel','x86')","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Python-style filter; replicable against the master observations table"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-024","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","analytical-finding","2026","ARG-2 population in _master_observations.csv","197 matching rows","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Confidence histogram: verified=98, high=71, partial=7, medium=18, low=0, refuted=1; decade span: 1980/1990/2000/2010/2020"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-025","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2000","ARG-2 exemplar #1: ATM market outcome","obs_id=OBS-028 in study 1996-sequent-38f0b1","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-026","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2005","ARG-2 exemplar #2: Framework de facto standard actual outcome","obs_id=1997-ca-s-unicenter-tng-framework-pk-apr-50d15f-OBS-017 in study 1997-ca-s-unicenter-tng-framework-pk-apr-50d15f","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-027","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2002","ARG-2 exemplar #3: NT enterprise outcome","obs_id=1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-017 in study 1997-microsoft-nt-scalability-day--the-e-6460e2","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-028","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2010","ARG-2 exemplar #4: Linux HPC market dominance","obs_id=2001-aberdeen-group-recent-publications-psk-2be54d-OBS-002 in study 2001-aberdeen-group-recent-publications-psk-2be54d","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-029","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2002","ARG-2 exemplar #5: Linux market leadership post-merger","obs_id=edbca1-OBS-009 in study 2001-hp-cpq-merger-collection-edbca1","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-030","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2007","ARG-2 exemplar #6: PDA category disruption","obs_id=3d70b1-OBS-017 in study 2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","verified","ingest-extraction","wiki-driven-replication","§3 ARG-2","Named exemplar; cited as anchor for ARG-2; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-031","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-2 counter-evidence #1: Vendor-backed architected infrastructure adoption","obs_id=1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-018 in study 1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","high","ingest-extraction","wiki-driven-replication","§3 ARG-2","Refuted or straining observation preserved as counter-evidence not suppressed"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-032","2026-kastner-core-arguments-framework-0b0c6b","peter-s-kastner","","framework-factor","2026","ARG-3 claim: Adoption timelines always longer than predicted","Adoption timelines always longer than predicted","verified","ingest-extraction","framework-synthesis","§3 ARG-3","memoir-canonical (Chapter 10 Seven Patterns); one of 12 core arguments in the framework"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-033","2026-kastner-core-arguments-framework-0b0c6b","peter-s-kastner","","topic-insight","2026","ARG-3 mechanism","Technology curves are reported in years; org change happens at the pace of payroll, capex cycles, and replacement schedules. The gap between technical readiness and organizational absorption is structural and roughly constant across cycles.","high","ingest-extraction","framework-synthesis","§3 ARG-3","Causal explanation linking observation pattern to argument claim"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-034","2026-kastner-core-arguments-framework-0b0c6b","","","framework-factor","2026","ARG-3 filter spec against _master_observations.csv","observation_type IN ('viability-prediction','actual-outcome','expert-opinion') AND text_contains('adoption','timeline','years','decade','slower than','longer than','predicted')","verified","ingest-extraction","wiki-driven-replication","§3 ARG-3","Python-style filter; replicable against the master observations table"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-035","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","analytical-finding","2026","ARG-3 population in _master_observations.csv","26 matching rows","verified","ingest-extraction","wiki-driven-replication","§3 ARG-3","Confidence histogram: verified=5, high=20, partial=0, medium=1, low=0, refuted=0; decade span: 1990/2000/2020"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-036","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2003","ARG-3 exemplar #1: Bedard management style assessment","obs_id=volume-1-ch08-aberdeen-go-go-years-1998-2006-OBS-067 in study volume-1-ch08-aberdeen-go-go-years-1998-2006","high","ingest-extraction","wiki-driven-replication","§3 ARG-3","Named exemplar; cited as anchor for ARG-3; original observation_type=expert-opinion"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-037","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-3 exemplar #2: Pattern 3: Adoption timelines always longer than predicted","obs_id=volume-1-ch10-the-long-view-1966-2026-OBS-018 in study volume-1-ch10-the-long-view-1966-2026","high","ingest-extraction","wiki-driven-replication","§3 ARG-3","Named exemplar; cited as anchor for ARG-3; original observation_type=expert-opinion"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-038","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-3 exemplar #3: Universal pattern of technology adoption","obs_id=volume-1-epilogue-argument-with-reality-OBS-005 in study volume-1-epilogue-argument-with-reality","high","ingest-extraction","wiki-driven-replication","§3 ARG-3","Named exemplar; cited as anchor for ARG-3; original observation_type=topic-insight"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-039","2026-kastner-core-arguments-framework-0b0c6b","","eai","framework-factor","2026","ARG-4 claim: The integration problem is permanent","The integration problem is permanent","verified","ingest-extraction","framework-synthesis","§3 ARG-4","memoir-canonical (Chapter 10 Seven Patterns); one of 12 core arguments in the framework"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-040","2026-kastner-core-arguments-framework-0b0c6b","","eai","topic-insight","2026","ARG-4 mechanism","Each generation of integration tooling (EAI, SOA, ESB, microservices, API gateways, MCP) solves the previous generation's mismatch by introducing a new layer that creates its own mismatch with what comes next. The integration market does not converge.","high","ingest-extraction","framework-synthesis","§3 ARG-4","Causal explanation linking observation pattern to argument claim"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-041","2026-kastner-core-arguments-framework-0b0c6b","","","framework-factor","2026","ARG-4 filter spec against _master_observations.csv","observation_type IN ('expert-opinion','actual-outcome','technology-assessment') AND text_contains('integration','interoperability','accidental architecture','SOA','EAI','API','middleware','microservices')","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Python-style filter; replicable against the master observations table"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-042","2026-kastner-core-arguments-framework-0b0c6b","aberdeen-group","","analytical-finding","2026","ARG-4 population in _master_observations.csv","148 matching rows","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Confidence histogram: verified=25, high=100, partial=3, medium=17, low=3, refuted=0; decade span: 1980/1990/2000/2010/2020"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-043","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2026","ARG-4 exemplar #1: interBiz division outcome","obs_id=ca-interbiz-bizworks-profile-054f3c-OBS-006 in study ca-interbiz-bizworks-profile-054f3c","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-044","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2020","ARG-4 exemplar #2: SOA long-run trajectory","obs_id=lansa-composer-powerpoint-9f4257-OBS-006 in study lansa-composer-powerpoint-9f4257","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-045","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2018","ARG-4 exemplar #3: Kastner's 'accidental architecture' replayed in microservices","obs_id=q-a-achieving-more-value-from-enterprise-d1d7dd-OBS-008 in study q-a-achieving-more-value-from-enterprise-d1d7dd","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-046","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2000","ARG-4 exemplar #4: Client-server → distributed computing — outcome","obs_id=software-market-safegu~1-ea7453-OBS-017 in study software-market-safegu~1-ea7453","verified","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=actual-outcome"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-047","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","1998","ARG-4 exemplar #5: EAI market misunderstanding","obs_id=71496c-OBS-014 in study 1998-enterprise-application-integration-advanced-techno-71496c","high","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=expert-opinion"
"2026-kastner-core-arguments-framework-0b0c6b-OBS-048","2026-kastner-core-arguments-framework-0b0c6b","","","topic-insight","2001","ARG-4 exemplar #6: MAS 14-topic coverage list","obs_id=aberdeen-productization-pricing-and-survey-research-program-2000-b7b001-011 in study aberdeen-productization-pricing-and-survey-research-program-2000-b7b001","high","ingest-extraction","wiki-driven-replication","§3 ARG-4","Named exemplar; cited as anchor for ARG-4; original observation_type=framework-definition"
