"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-001","restructure-plans-weigh-on-gateway-marke-c5656c","peter-s-kastner","","expert-opinion","2003","Gateway business model under review","It looks to us as if Gateway's whole business model is on the boardroom table.","high","industry-analysis","p1","Kastner as chief research officer Aberdeen Group; subject: Gateway Inc."
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-002","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","","market-data","2002","Gateway Q3 2002 loss","$50 million loss, 15c per share, matching Wall Street consensus.","high","sec-filing","p1","Gateway Q3 2002 earnings"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-003","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","","market-data","2002","Gateway Q3 2002 revenue","$1.12 billion, down 21% from $1.41 billion in Q3 2001.","high","sec-filing","p1","Gateway Q3 2002 revenue"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-004","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","","market-data","2002","Gateway full-year guidance cut","Full-year revenue estimate lowered to $4.3-$4.5B from $4.5-$5B.","high","industry-analysis","p1","Gateway 2002 guidance cut"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-005","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","","market-data","2002","Gateway Q3 2002 PC shipments","729,000 units, down from 817,000 in Q3 2001; IDC ranked Gateway #3 in US PC shipments.","high","industry-analysis","p1","IDC PC shipments ranking"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-006","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","pc-retail-store-model","market-data","2002","Gateway retail footprint","272 Gateway Country Stores; leases on several expiring in 2003.","high","industry-analysis","p1","Retail footprint"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-007","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","plasma-display-tv","market-data","2002","Gateway CE expansion","November 2002: Gateway began carrying more than 100 new digital products in retail stores, including a 42-inch plasma TV at $2,999 — about half the price of similar models.","high","industry-analysis","p1","CE pivot"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-008","restructure-plans-weigh-on-gateway-marke-c5656c","ted-waitt","","expert-opinion","2002","PC market assessment","The market for PCs is brutal; the current market is difficult.","high","executive-commentary","p1","Waitt at CSFB Dec 2002 tech conference"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-009","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","","actual-outcome","2007","Gateway acquired by Acer","Gateway acquired by Acer in October 2007 for approximately $710 million (~$1.90/share), ending independent operations; retail stores had already closed in April 2004.","verified","industry-consensus","backfill","Backfill"
"restructure-plans-weigh-on-gateway-marke-c5656c-OBS-010","restructure-plans-weigh-on-gateway-marke-c5656c","gateway-inc","pc-retail-store-model","actual-outcome","2004","Gateway Country Stores close","April 2004: Gateway closed all 188 remaining Gateway Country Stores, laid off 2,500, and became a retail-distribution brand ahead of the eMachines merger.","verified","industry-consensus","backfill","Backfill"
