"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1992-sapiens-and-metadata-0608b6-OBS-001","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Overall technical assessment","No significant technical concerns; technology is differentiated from competitors","high","expert-opinion","p.1 conclusion","Kastner's headline finding; based on site visit February 21 1992 in Cary NC"
"1992-sapiens-and-metadata-0608b6-OBS-002","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Robustness — heterogeneous database management","Capable of managing multiple heterogeneous databases simultaneously; supports distributed database computing","high","field-research","p.1","Feature considered uncommon among competitors in 1992; supports IBM MVS + VM + VSE environments"
"1992-sapiens-and-metadata-0608b6-OBS-003","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Modularity — programmer isolation from IBM systems software","Isolates programmers from IBM systems software enabling easier migration across MVS/VM/VSE","high","field-research","p.1","Kastner compares this to IBM's 'still undelivered' SAA architecture goal"
"1992-sapiens-and-metadata-0608b6-OBS-004","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Object orientation maturity","Modern — perhaps state-of-the-art — architecture with encapsulated data and message-passing","high","expert-opinion","p.1","1992 assessment; OO was still emerging for mainframe practitioners"
"1992-sapiens-and-metadata-0608b6-OBS-005","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","benchmark-result","1992","Application development productivity — Computerworld benchmark","Competitive win in Computerworld application development benchmark versus 3GL and 4GL alternatives","medium","benchmarking","p.2","No reason to disbelieve the result; benefits come from code reusability and encapsulation"
"1992-sapiens-and-metadata-0608b6-OBS-006","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Positive Thinking feature assessment","Most unique and differentiated area of technology; reduces programming to only 20% positive logic with automatic negative/reversal handling","high","expert-opinion","p.2","Kastner: 'not a trivial feature — quite powerful'; concern about EDP auditor transparency for 'black box' portions"
"1992-sapiens-and-metadata-0608b6-OBS-007","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","market-data","1992","Positive Thinking coding reduction claim","Typically only 20% of application coding is 'positive'; rest is negative/reversal logic handled automatically","high","field-research","p.2","Company claim; Kastner probed and believes it"
"1992-sapiens-and-metadata-0608b6-OBS-008","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","benchmark-result","1992","Performance benchmark — simultaneous users","Published 152-user benchmark; several customers have as many as 450 simultaneous active users","high","field-research","p.3","Performance basis for adequacy conclusion"
"1992-sapiens-and-metadata-0608b6-OBS-009","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Performance penalty vs compiled 3GL","15-30% performance penalty compared to tuned 3GL (COBOL) application","high","field-research","p.2-3","Interpreted runtime executive; IBM assembler-language based; inherent overhead unlikely to be significantly improved"
"1992-sapiens-and-metadata-0608b6-OBS-010","1992-sapiens-and-metadata-0608b6","sapiens-international","sapiens-4gl","technology-assessment","1992","Applicability to mainframe application base","Applicable to over 80% of mainframe applications — except where maximum users or minimum response time required","high","expert-opinion","p.3","Based on 250-user threshold as typical IBM mainframe maximum"
"1992-sapiens-and-metadata-0608b6-OBS-011","1992-sapiens-and-metadata-0608b6","sapiens-international","microsoft-windows","technology-assessment","1992","Windows client availability","Anticipated Q2 1992 availability of Microsoft Windows-based Sapiens client; pre-release demo observed","high","field-research","p.3","Kastner: 'significant advantage' — 3270 screens compare poorly with Windows GUI; auto-switch from 3270 to Windows is key differentiator"
"1992-sapiens-and-metadata-0608b6-OBS-012","1992-sapiens-and-metadata-0608b6","sapiens-international","unix-os","technology-assessment","1992","Unix port strategy","R&D project underway to port Sapiens to Unix; requires rewriting runtime kernel from IBM assembler to C/C++","medium","field-research","p.3","Strategic because it allows mainframe customers to see migration path; cross-platform opportunity with IBM RS/6000"
"1992-sapiens-and-metadata-0608b6-OBS-013","1992-sapiens-and-metadata-0608b6","sapiens-international","","technology-assessment","1992","Architecture longevity prediction","Architecture could have a decade-long useful life; no inherent obstacles to migrating to other hardware platforms","high","expert-opinion","p.1","Kastner's formal prediction; basis for investment recommendation to Alex. Brown & Sons"
"1992-sapiens-and-metadata-0608b6-OBS-014","1992-sapiens-and-metadata-0608b6","sapiens-international","","market-data","1992","Client-server market growth prediction","Aberdeen research shows rapidly accelerating trend towards client-server model; distributed cooperative processing to grow exponentially during 1990s","high","industry-analysis","p.3","Aberdeen's market forecast; positions Sapiens as potential early supporter"
