"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"spoke-node-ring","Spoke-Node-Ring (S-N-R) Planning Model","architecture-framework","Aberdeen Group","1990-1995","active-Aberdeen-framework","conceptually-superseded-by-cloud-edge","aberdeen-multitrak-headlines-context-kas-f941d1","Kastner/Aberdeen distributed-systems planning framework"
"downsizing-it-strategy","IT Downsizing","strategy-pattern","Industry / Aberdeen-popularized","1989-1995","active-strategy-trend","absorbed-into-server-consolidation-then-cloud","aberdeen-multitrak-headlines-context-kas-f941d1","Migration of computer functions from central mainframe to dispersed systems"
"cooperative-processing","Cooperative Processing (Client-Server)","distribution-model","Industry","1988-1996","active-strategy-trend","evolved-into-three-tier-then-microservices","aberdeen-multitrak-headlines-context-kas-f941d1","Client/server processing model; presented in 4 IBM-defined variants"
"ibm-as400","IBM AS/400","midrange-computer","IBM Corporation","1988-2000","production-shipping","renamed-iSeries-then-Power-Systems-IBM-i","aberdeen-multitrak-headlines-context-kas-f941d1","IBM midrange platform; deck shows S/370+AS/400 'Two Tier - Two Mainframes'"
"ibm-osf-2","IBM OS/2 Extended Edition","operating-system","IBM Corporation","1987-2001","production-shipping","discontinued","aberdeen-multitrak-headlines-context-kas-f941d1","Deck identifies OS/2 R2 as IBM's cooperative-processing direction"
"ibm-cics","IBM CICS","TP-monitor","IBM Corporation","1968-present","industry-standard","still-shipping","aberdeen-multitrak-headlines-context-kas-f941d1","IBM mainframe TP monitor; targets of cooperative-processing flows"
"ibm-db2","IBM DB2","relational-DBMS","IBM Corporation","1983-present","industry-standard","still-shipping","aberdeen-multitrak-headlines-context-kas-f941d1","IBM relational database; back-end for cooperative-processing"
"ibm-saa","IBM SAA (Systems Application Architecture)","architecture-framework","IBM Corporation","1987-1996","vendor-strategy","abandoned","aberdeen-multitrak-headlines-context-kas-f941d1","IBM cross-platform architecture vision; Kastner cites as 'circa 1994'"
"ibm-ad-cycle","IBM AD/Cycle","CASE-platform","IBM Corporation","1989-1995","vendor-strategy","abandoned","aberdeen-multitrak-headlines-context-kas-f941d1","IBM Application Development Cycle vision; deck shows life-cycle diagram"
"case-tools","CASE (Computer-Aided Software Engineering)","development-methodology","Industry","1985-1995","active-strategy-trend","evolved-into-IDEs-and-DevOps","aberdeen-multitrak-headlines-context-kas-f941d1","1990 IT in-word per Kastner; promised 4GL productivity"
"ibm-ps2","IBM PS/2","personal-computer","IBM Corporation","1987-1995","production-shipping","discontinued","aberdeen-multitrak-headlines-context-kas-f941d1","IBM's MicroChannel-based PC line; Kastner positioned as CASE workstation"
