"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"intel-pentium-4-m","Intel Pentium 4-M (Mobile)","processor","Intel","2002-2005","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"rdram","Rambus RDRAM","memory","","1999-2005","legacy","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"windows-xp-pro","Windows XP Professional","operating-system","Microsoft","2001-2014","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","[DEFERRED]","dct-weekly-2002-08-24-pc-deals-analysis","Referenced in weekly PC Deals commentary 2002-08-24"
