entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,company,IT-research-and-advisory,acquired,Harte-Hanks (2001),1988-2013,1999pr~1-c5516b,Boston-based IT research firm; publisher of this document
ibm,IBM,company,IT-hardware-and-services,active,[none],1911-present,1999pr~1-c5516b,Profiled in depth as sample Aberdeen supplier profile; IBM Global Services highlighted
ibm-global-services,IBM Global Services,company,IT-professional-services,active,[none],1991-present,1999pr~1-c5516b,IBM's professional services and outsourcing division; 110000+ professionals in 164 countries as of 1999
andersen-consulting,Andersen Consulting,company,IT-professional-services,renamed,Accenture (2001),1989-2001,1999pr~1-c5516b,Cited as IBM's primary competitor in ERP and e-commerce solutions
electronic-data-systems,Electronic Data Systems (EDS),company,IT-outsourcing,acquired,HP (2008),1962-2008,1999pr~1-c5516b,Cited as IBM's primary outsourcing competitor; $15.2B revenue; ~1/3 from GM
hewlett-packard,Hewlett-Packard,company,IT-hardware-and-services,unknown,unknown,1939-present,1999pr~1-c5516b,Cited as OEM services provider; ~25000 professional services staff; strong Unix orientation
compaq,Compaq Computer Corporation,company,IT-hardware,acquired,HP (2002),1982-2002,1999pr~1-c5516b,Cited as OEM services provider; strengthened by Digital/Tandem acquisitions
digital-equipment-corporation,Digital Equipment Corporation,company,IT-hardware,acquired,Compaq (1998),1957-1998,1999pr~1-c5516b,Acquired by Compaq; $5.8B services revenue cited
cambridge-technology-partners,Cambridge Technology Partners,company,IT-professional-services,acquired,Novell (1999),1991-2001,1999pr~1-c5516b,Listed under Infrastructure and ERP/CIS practice areas
computer-science-corporation,Computer Sciences Corporation (CSC),company,IT-professional-services,unknown,unknown,1959-present,1999pr~1-c5516b,Listed under Infrastructure and ERP practice areas
deloitte-touche,Deloitte & Touche Tohmatsu International,firm,professional-services,active,[none],1989-present,1999pr~1-c5516b,Listed under Infrastructure and ERP practice areas
kpmg-international,KPMG International,firm,professional-services,active,[none],1987-present,1999pr~1-c5516b,Listed under ERP and CIS practice areas
