"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002) -> Spiceworks Ziff Davis","1988-present","technology-news-international-microsoft--a2f127","Kastner's employer at time of interview"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1960s-present","technology-news-international-microsoft--a2f127","Aberdeen chief research officer 2004"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","technology-news-international-microsoft--a2f127","EU antitrust appeal subject"
"european-commission","European Commission","agency","EU-executive","active","","1958-present","technology-news-international-microsoft--a2f127","Mar 24 2004 antitrust ruling against Microsoft; €497M fine"
"european-court-of-justice","European Court of Justice","institution","EU-judiciary","active","","1952-present","technology-news-international-microsoft--a2f127","Microsoft filed appeal here Jun 7 2004"
"sun-microsystems","Sun Microsystems","company","server-systems","acquired","Oracle Corporation (2010)","1982-2010","technology-news-international-microsoft--a2f127","Lead complainant in EU antitrust case; Apr 2004 received $2B settlement from Microsoft"
"yankee-group","Yankee Group","firm","industry-analyst","acquired","451 Research (2013) -> S&P Global","1970-2013","technology-news-international-microsoft--a2f127","DiDio employer at time of interview"
"laura-didio-yankee","Laura DiDio","person","industry-analyst","active","","1990s-present","technology-news-international-microsoft--a2f127","Yankee Group analyst 2004; predicted 'long shot' appeal"
"horacio-gutierrez-ms","Horacio Gutierrez","person","corporate-lawyer","active","","2000s-present","technology-news-international-microsoft--a2f127","Microsoft attorney 2004; later Microsoft Deputy General Counsel, Spotify General Counsel, Netflix Chief Legal Officer"
"jim-desler-ms","Jim Desler","person","corporate-comms","unknown [REVIEW]","","2000s","technology-news-international-microsoft--a2f127","Microsoft spokesperson 2004"
"mario-monti-ec","Mario Monti","person","regulator","active","","2004-present","technology-news-international-microsoft--a2f127","EU Competition Commissioner 1999-2004 during Microsoft case; later Italian PM 2011-2013"
"elizabeth-millard","Elizabeth Millard","person","journalist","active","","2000s-present","technology-news-international-microsoft--a2f127","E-Commerce Times/TechNewsWorld reporter"
"e-commerce-times","E-Commerce Times","publication","tech-news","active","ECT News Network","1997-present","technology-news-international-microsoft--a2f127","Millard's publication"
