"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1999pr~2-cd0049-OBS-001","1999pr~2-cd0049","aberdeen-group","","expert-opinion","1999","Practice Summary strategic purpose revision","Kernochan argues for recasting Practice Summaries as hot-topics sales vehicles rather than primarily analyst training documents","high","ingest-extraction","expert-opinion","p.1","Internal methodology debate; reflects Aberdeen's dual research/sales function",""
"1999pr~2-cd0049-OBS-002","1999pr~2-cd0049","","nos-general","market-assessment","1998","NOS enterprise role","Most mid/large organizations have multi-tier hardware/software with multiple NOSes; key IS question is interoperability strategy not NOS selection","high","ingest-extraction","industry-analysis","p.1","Aberdeen NOS practice framing circa 1998-1999",""
"1999pr~2-cd0049-OBS-003","1999pr~2-cd0049","microsoft","windows-nt","competitive-assessment","1998","Microsoft NT Server enterprise growth trend","NT Server's growing role in enterprise and relative decline of other NOS suppliers making IS decisions urgent and strategic","high","ingest-extraction","industry-analysis","p.1","Kernochan example text for Practice Summary executive summary format",""
"1999pr~2-cd0049-OBS-004","1999pr~2-cd0049","","java","market-assessment","1998","Application development toolset adoption driver","Recent enterprise adoption of Java development toolsets for e-commerce and distributed application deployment drives AD market","high","ingest-extraction","industry-analysis","p.1-2","Aberdeen AD practice finding",""
"1999pr~2-cd0049-OBS-005","1999pr~2-cd0049","","e-commerce","viability-prediction","1998","Application development market drivers","Four major trends: Internet/intranet/extranet development; component production/assembly; distributed-app deployment; modeling/repositories","high","ingest-extraction","industry-analysis","p.2","Kernochan assessment of AD market forces driving toolset sales",""
"1999pr~2-cd0049-OBS-006","1999pr~2-cd0049","","java","viability-prediction","1998","Component and internet development future impact","Component development/assembly and Internet application deployment are two thorniest IT issues over next five years; will drive fully distributed multi-tiered environment","partially-verified","outcome-linkage","expert-opinion","p.2","Proved accurate; web application development became dominant paradigm",""
"1999pr~2-cd0049-OBS-007","1999pr~2-cd0049","","nos-general","viability-prediction","1998","NOS and internet coexistence finding","NOSes proving more effective than ever as internet arrives; Internet requires directory/admin/security services that NOS is best positioned to provide","high","ingest-extraction","expert-opinion","p.3","Aberdeen finding; prescient — internet did strengthen NOS demand",""
"1999pr~2-cd0049-OBS-008","1999pr~2-cd0049","novell","novell-netware","viability-prediction","1998","Novell and OS/2 survival assessment","Novell is not a dead company; NetWare and IBM OS/2 Warp Server can play key roles in Internet Infrastructure via directory services and intranet workgroup support","verified","outcome-linkage","expert-opinion","p.3","Aberdeen finding; partially correct — Novell survived but eventually declined",""
"1999pr~2-cd0049-OBS-009","1999pr~2-cd0049","microsoft","windows-nt","market-assessment","1998","NT Server overuse at enterprise scale","Microsoft NT Server 4.0 is being overused at customer sites for enterprise-scale implementations it cannot support","high","ingest-extraction","expert-opinion","p.3","Aberdeen finding; prescient — Windows 2000 scalability problems were real",""
"1999pr~2-cd0049-OBS-010","1999pr~2-cd0049","microsoft","windows-nt","viability-prediction","1998","NT 5.0 timeline uncertainty risk","Questions about which features will be included in NT 5.0 make it imperative for IS to scrutinize present implementations","verified","outcome-linkage","expert-opinion","p.3","NT 5.0 (Windows 2000) released Feb 2000 after multiple delays; assessment accurate",""
"1999pr~2-cd0049-OBS-011","1999pr~2-cd0049","","nos-general","market-assessment","1998","NOS interoperability market driver","NOS suppliers answering user server-consolidation goals by delivering broader directory services and cross-platform administrative solutions","high","ingest-extraction","industry-analysis","p.3","Aberdeen finding on NOS supplier product response",""
"1999pr~2-cd0049-OBS-012","1999pr~2-cd0049","","nt-intel-server","market-assessment","1998","NT/Intel server market inflection point","NT/Intel server market at inflection point with new Intel hardware and Windows NT 5.0 enhancements upcoming","high","ingest-extraction","industry-analysis","p.3-4","Kernochan example for Chapter Two summary",""
