entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,networ~1-96462b,Publisher; Boston-based market research firm.
cisco-systems,Cisco Systems,company,Networking Equipment,active,,1984-present,networ~1-96462b,Dominant enterprise router and switch vendor; covered as major internetworking supplier.
3com-corporation,3Com Corporation,company,Networking Equipment,acquired,HP (2010),1979-2010,networ~1-96462b,Global internetworking vendor; held 40% NIC market share and led Ethernet managed hubs.
bay-networks,Bay Networks,company,Networking Equipment,acquired,Nortel Networks (1998),unknown,networ~1-96462b,Major internetworking supplier; acquired by Nortel during this period.
cabletron-systems,Cabletron Systems,company,Networking Equipment,unknown,unknown,1983-2000s,networ~1-96462b,Enterprise networking supplier; later split into multiple companies.
compaq-computer,Compaq Computer Corporation,company,PC/Server Hardware,acquired,HP (2002),1982-2002,networ~1-96462b,Diversified networking/server supplier; mentioned as commodity networking entrant.
hewlett-packard,Hewlett-Packard (HP),company,Enterprise IT Hardware/Services,split,HP Inc./HPE (2015),1939-present,networ~1-96462b,Diversified networking and systems supplier.
ibm-corporation,International Business Machines Corporation,company,Enterprise IT,active,,1911-present,networ~1-96462b,Diversified IT supplier; enterprise networking products including SNA.
intel-corporation,Intel Corporation,company,Semiconductors,active,,1968-present,networ~1-96462b,NIC and commodity networking entrant; commodity hub/NIC manufacturer.
lucent-technologies,Lucent Technologies,company,Telecommunications Equipment,acquired,Alcatel-Lucent (2006),1996-2006,networ~1-96462b,Telecom equipment maker covering networking segment.
fore-systems,FORE Systems,company,Networking Equipment (ATM),acquired,GEC Marconi/Marconi (1999),unknown,networ~1-96462b,Specialized ATM networking supplier.
xylan-corporation,Xylan Corporation,company,Networking Equipment,acquired,Alcatel (1999),1993-1999,networ~1-96462b,Specialized networking supplier; ATM and LAN switching.
alteon-networks,Alteon Networks,company,Networking Equipment,acquired,Nortel Networks (2000),1996-2000,networ~1-96462b,High-speed networking newcomer; Gigabit Ethernet switches.
extreme-networks,Extreme Networks,company,Networking Equipment,active,,1996-present,networ~1-96462b,High-speed networking newcomer; enterprise Gigabit Ethernet.
foundry-networks,Foundry Networks,company,Networking Equipment,acquired,Brocade (2008),1996-2008,networ~1-96462b,High-speed networking newcomer; Layer 3 switches.
torrent-networking,Torrent Networking Technologies,company,Networking Equipment,unknown,unknown,1990s,networ~1-96462b,High-speed networking startup mentioned in supplier profiles.
