"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"OBS-LUC-001","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-001","TECH-LUC-001","technology-assessment","1997","Internet Telephony Server SP positioning","Lucent developed first scaleable carrier-grade turnkey gateway platform for internet telephony","high","ANALYST-JUDGMENT","The Solution","Aberdeen's core product claim for Lucent Internet Telephony Server SP"
"OBS-LUC-002","1997-lucent-delivers-internet-telephony--888598","","TECH-LUC-002","framework-factor","1997","Internet telephony market barrier","PC-based client requirement has alienated internet telephony from mass markets; incomplete solutions from gateway vendors","high","ANALYST-JUDGMENT","The Promise","Aberdeen identifies PC-client dependency as key adoption barrier being solved by Lucent"
"OBS-LUC-003","1997-lucent-delivers-internet-telephony--888598","","TECH-LUC-002","viability-prediction","1997","Internet telephony cost advantage","Internet telephony promises significantly lower costs for long distance and international voice and fax traffic","high","ANALYST-JUDGMENT","The Promise","Aberdeen endorses internet telephony cost reduction premise"
"OBS-LUC-004","1997-lucent-delivers-internet-telephony--888598","","TECH-LUC-002","actual-outcome","2004","Internet telephony cost advantage","Skype (2003) and Vonage (2004) demonstrated massive cost reductions for long distance; international VoIP calls fell to near-zero by mid-2000s; Aberdeen's prediction was fully validated","high","WEB-RESEARCH","N/A","Internet telephony cost reduction fully materialized; long-distance became commoditized"
"OBS-LUC-005","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-001","TECH-LUC-001","technology-assessment","1997","Internet Telephony Server SP scale","Scaleable from 24 ports upward with real-time alternate routing and flexible call routing","high","ANALYST-JUDGMENT","High Reliability Robust Features","Technical specifications for scalability cited by Aberdeen"
"OBS-LUC-006","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-001","TECH-LUC-001","technology-assessment","1997","Internet Telephony Server SP reliability","System falls back to another data network or PSTN when data network goes down; near toll-grade sound quality","high","ANALYST-JUDGMENT","High Reliability Robust Features","Aberdeen highlights reliability as key differentiator from inferior competitors"
"OBS-LUC-007","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-001","TECH-LUC-001","viability-prediction","1997","Lucent VoIP market leadership","Lucent is first supplier capable of wide-scale implementation required for internet telephony and fax to reach mass-markets","high","ANALYST-JUDGMENT","Aberdeen Conclusions","Strong Aberdeen endorsement of Lucent's first-mover advantage"
"OBS-LUC-008","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-001","TECH-LUC-001","actual-outcome","2006","Lucent VoIP market leadership","Lucent merged with Alcatel in 2006 before achieving predicted VoIP dominance; Cisco VOIP infrastructure and Sonus softswitch became more influential in carrier VoIP buildout; Lucent's specific product line was superseded","high","WEB-RESEARCH","N/A","Lucent did not achieve predicted first-mover dominance; Cisco and Sonus took larger share of carrier VoIP infrastructure"
"OBS-LUC-009","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-002","TECH-LUC-003","technology-assessment","1997","elemedia voice compression","elemedia SX7300P codec delivers near toll-grade sound quality through extensive call processing experience","high","ANALYST-JUDGMENT","High Reliability Robust Features","elemedia cited as key Lucent technology differentiator for voice quality"
"OBS-LUC-010","1997-lucent-delivers-internet-telephony--888598","ENT-LUC-002","TECH-LUC-003","actual-outcome","2000","elemedia voice compression","elemedia codec was superseded by open standards (G.729 G.711 and later Opus); elemedia absorbed into Lucent; Netscape Media Server died with Netscape; Opus open-source codec now dominates","medium","WEB-RESEARCH","N/A","Proprietary codec approach lost to open standards in VoIP market"
