"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-001","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","Q1 2002 results","Sales $142.3M; adjusted net earnings 16¢/share","verified","ingest-extraction","company-disclosure","p.1",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-002","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","2001 fiscal year sales","$591.6M (FY ended Dec 31 2001)","verified","ingest-extraction","company-disclosure","p.1","Less than half Templeton's billion-dollar goal"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-003","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","Stock decline","Down nearly 50% since January 2002 prior to article","verified","ingest-extraction","market-data","p.1",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-004","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","Spring 2000 precedent","Stock plunged 85% in 3 months in spring 2000 after missing earnings","verified","ingest-extraction","historical-context","p.1","Templeton stepped down then; back in charge by 2002"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-005","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","citrix-microsoft-licensing-2002","market-data","2002","New Microsoft agreement","Three-year agreement giving Citrix continued Microsoft code access at no cost (new structure vs. 1997 royalty deal)","verified","ingest-extraction","company-announcement","p.2","Stock jumped 8% (+$0.94 to $12.38) on news"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-006","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","citrix-microsoft-licensing","market-data","2002","Original Microsoft royalties","1997 agreement paid Citrix $175M in royalties — expired May 2002","verified","ingest-extraction","historical-context","p.2",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-007","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","Headcount and ticker","1,900 employees; CTXS on Nasdaq; HQ Fort Lauderdale","verified","ingest-extraction","company-disclosure","p.1",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-008","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","market-data","2002","Real-estate consolidation","Recently spent $55M on two new buildings to consolidate workers from four scattered sites","verified","ingest-extraction","company-disclosure","p.2",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-009","sun-sentinel-citrix-templeton-staying-20-b645c7","mark-templeton","","expert-opinion","2002","IT spending blame, not execution","Templeton: blames IT spending environment, 'not poor execution, as before'","verified","ingest-extraction","executive-quote","p.1-2",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-010","sun-sentinel-citrix-templeton-staying-20-b645c7","mark-templeton","","expert-opinion","2002","Billion-dollar commitment","'We intend to be in a better position than ever to become that billion-dollar software company that we know we are.'","verified","ingest-extraction","executive-quote","p.2","Goal achieved by 2006"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-011","sun-sentinel-citrix-templeton-staying-20-b645c7","peter-s-kastner","server-based-app-delivery","expert-opinion","2002","Kastner Citrix endorsement","'Citrix has been tarred with the brush of a terrible economy, but we believe its strategy is sound. They are one of the few companies that can provide the kind of software that they do.'","verified","ingest-extraction","expert-quote","p.2","Aberdeen Group; CRO title"
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-012","sun-sentinel-citrix-templeton-staying-20-b645c7","dwight-davis","citrix-metaframe","expert-opinion","2002","MetaFrame durability","'MetaFrame is holding up. ... It is still doing quite well, and it shows a lot of signs of life ahead of it. That takes some of the pressure off Citrix's efforts to diversify.'","verified","ingest-extraction","expert-quote","p.2",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-013","sun-sentinel-citrix-templeton-staying-20-b645c7","mark-templeton","server-based-app-delivery","expert-opinion","2002","Investor wait-and-see attitude","Templeton thinks investors and industry have taken a 'wait and see' attitude about Citrix's move into a challenging new product line","verified","ingest-extraction","executive-quote","p.2",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-014","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","actual-outcome","2006","Billion-dollar goal achieved","Citrix revenue exceeded $1B by 2006 — vindicating both Templeton's commitment and Kastner's strategy-soundness call","verified","web-source","historical-record","follow-on",""
"sun-sentinel-citrix-templeton-staying-20-b645c7-OBS-015","sun-sentinel-citrix-templeton-staying-20-b645c7","citrix-systems","","actual-outcome","2022","Citrix taken private","Citrix Systems acquired by Vista Equity Partners and Evergreen Coast Capital 2022; merged with TIBCO to form Cloud Software Group; previously >$3B revenue, $23B market cap","verified","web-source","historical-record","follow-on",""
