"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-001","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","firmographic","2003","Company revenue","Greater than $5 billion","high","face-to-face-interview","p.1","Banking/financial/insurance category."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-002","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","firmographic","2003","Total IT budget","$129 million","high","face-to-face-interview","p.1","Annual IT budget for entire State Street."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-003","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","organizational-characteristic","2003","CIO reporting line","Reports to President/CEO","high","face-to-face-interview","p.1","Indicates IT is viewed as strategic, not purely cost center."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-004","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","storage-capacity","2003","Unix storage available","Approximately 1 TB","high","face-to-face-interview","p.1","Under Thakuria's direct responsibility; Unix/Linux only."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-005","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","storage-capacity","2003","Unix storage allocated","Approximately 600 GB","high","face-to-face-interview","p.1","60% utilization; consistent with survey mean of 60%+ utilized."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-006","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","storage-growth-projection","2003","Expected Unix storage growth (12 months)","15%","high","face-to-face-interview","p.1","Moderate growth projection; below vendor forecast assumptions."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-007","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","operational-threshold","2003","Maximum desired storage utilization","80%","high","face-to-face-interview","p.1","Headroom target; consistent with industry norm."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-008","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","san","technology-adoption","2003","Storage network topology","100% SAN (Unix)","high","face-to-face-interview","p.1","All Unix storage on SAN; fully networked storage architecture."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-009","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","fibre-channel","technology-mix","2003","FC percentage of Unix storage","70-80%","high","face-to-face-interview","p.1","Primary interface for SAN-attached storage."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-010","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","scsi-disk","technology-mix","2003","SCSI percentage of Unix storage","20-30%","high","face-to-face-interview","p.1","Residual legacy SCSI; FC dominant."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-011","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","emc-symmetrix","technology-adoption","2003","Primary storage platform","EMC Symmetrix (RAID-1)","high","face-to-face-interview","p.2","In production; RAID-1 configuration; upgrade to DMX planned."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-012","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","emc-dmx","viability-prediction","2003","Planned platform upgrade","EMC Symmetrix → DMX","high","face-to-face-interview","p.2","Upgrade planned; foreshadows EMC Symmetrix DMX adoption in financial services. [DEFERRED: actual outcome]"
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-013","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","actual-outcome","2003","Actual outcome: EMC DMX adoption in financial services","[UNVERIFIED]","medium","expert-opinion","p.2","[UNVERIFIED] EMC DMX became dominant in financial services 2004-2008; State Street likely upgraded."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-014","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","disaster-recovery","2003","Disaster recovery strategy","All production systems replicated to second data center","high","face-to-face-interview","p.1","No local extra copies; full site replication for DR."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-015","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","data-classification","2003","OLTP data profile","Read-write (not seldom-written)","high","face-to-face-interview","p.1","OLTP and ODS (operational data store) both read-write."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-016","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","data-classification","2003","Data warehouse data profile","Read-only","high","face-to-face-interview","p.1","Data warehousing classified as read-only; ODS read-write despite similar content."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-017","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","data-classification","2003","Email data classification (view)","Read-only or seldom-written","medium","face-to-face-interview","p.1","Thakuria considers email read-only; reflects common misclassification that masked low-cost disk opportunity."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-018","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","","data-classification","2003","Corporate Actions blob/large-object classification","Not read-only (part of workflow)","high","face-to-face-interview","p.1","Despite being large files, workflow nature means not suitable for nearline; important segmentation nuance."
"state-street-ramp-interview-for-maxtor-p-fa94f8-OBS-019","state-street-ramp-interview-for-maxtor-p-fa94f8","state-street","ata-disk","willingness-to-adopt","2003","Willingness: higher capacity + 50% cost reduction + slight availability reduction (7-point scale)","6 out of 7","high","face-to-face-interview","p.1","Very high willingness for the 'complementary' value proposition (MaXLine positioning)."
