tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
scsi,SCSI (Small Computer System Interface),protocol,Industry Standard,1986-2003,mature,legacy,applied-materials-ramp-interview-for-max-fd966d,"80% of Applied Materials disk storage; primary enterprise disk interface; FROM CACHE"
fibre-channel,Fibre Channel (FC),protocol,Industry Standard,1994-present,growing,active,applied-materials-ramp-interview-for-max-fd966d,"20% of Applied Materials disk storage; SAN interconnect technology; FROM CACHE"
ata-disk,ATA Disk (IDE/ATA-100),platform,Industry Standard,1994-2003,emerging,legacy,applied-materials-ramp-interview-for-max-fd966d,"Low-cost disk technology being evaluated as midline storage alternative; FROM CACHE"
serial-ata,Serial ATA (SATA),protocol,Industry Standard,2003-present,emerging,active,applied-materials-ramp-interview-for-max-fd966d,"Next-generation ATA successor; not yet deployed but on horizon at time of study; FROM CACHE"
san,Storage Area Network (SAN),platform,Industry Standard,1997-present,growing,active,applied-materials-ramp-interview-for-max-fd966d,"20% of Applied Materials Windows storage; shared with Unix applications on EMC Symmetrix; FROM CACHE"
nas,Network Attached Storage (NAS),platform,Industry Standard,1996-present,growing,active,applied-materials-ramp-interview-for-max-fd966d,"Not primary at Applied Materials Windows side; Unix side uses NAS; FROM CACHE"
raid-5,RAID 5 (Striping with Parity),protocol,Industry Standard,1988-present,mature,active,applied-materials-ramp-interview-for-max-fd966d,"Primary RAID configuration used by Applied Materials for data protection; FROM CACHE"
lto,LTO (Linear Tape Open),platform,IBM/HP/Seagate,2000-present,growing,active,applied-materials-ramp-interview-for-max-fd966d,"LTO-based tape library used for backup; FROM CACHE"
emc-symmetrix,EMC Symmetrix,platform,EMC,1990-2015,mature,legacy,applied-materials-ramp-interview-for-max-fd966d,"Main enterprise storage array at Applied Materials; shared between Windows and Unix applications"
lotus-notes,Lotus Notes,application,IBM/Lotus,1989-present,mature,legacy-supported,applied-materials-ramp-interview-for-max-fd966d,"Primary file-based application; e-mail and online databases; on EMC Symmetrix SAN; FROM CACHE"
ssd,Solid State Drives (SSD),platform,Various,2000-present,emerging,dominant,applied-materials-ramp-interview-for-max-fd966d,"Mentioned in passing: solid state device used outside U.S.; at 2003 far too expensive for mainstream; FROM CACHE"
cad-cam-software,CAD/CAM Software,application,Various,1980s-present,mature,active,applied-materials-ramp-interview-for-max-fd966d,"4TB application; 30-35% growth expected; runs Unix server-side; SCSI direct-attached array"
sap-oracle,SAP on Oracle (Unix),application,"SAP, Oracle",1990s-present,mature,active,applied-materials-ramp-interview-for-max-fd966d,"Outside Windows responsibility; runs on Unix at one central location; no formal SLAs"
