"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1998as400-1-146289.001","1998as400-1-146289","marathon-technologies","oracle-office","benchmark-result","1997","tpmC","25150","high","ingest-extraction","benchmarking","slide-3","AS/400e Model S40 (12-processor) achieved 25,150 tpmC at $128/tpmC in TPC-C benchmark",""
"1998as400-1-146289.002","1998as400-1-146289","marathon-technologies","oracle-office","benchmark-result","1997","price_per_tpmC","$128","high","ingest-extraction","benchmarking","slide-3","Cost per tpmC for AS/400e Model S40 at TPC-C benchmark date",""
"1998as400-1-146289.003","1998as400-1-146289","hewlett-packard-hp","tech-015","benchmark-result","1997","tpmC","25309","high","ingest-extraction","benchmarking","slide-3","SGI Origin2000 28-processor achieved 25,309 tpmC at $140/tpmC (benchmark dated 2/6/97)",""
"1998as400-1-146289.004","1998as400-1-146289","hewlett-packard-hp","tech-015","benchmark-result","1997","price_per_tpmC","$140","high","ingest-extraction","benchmarking","slide-3","Cost per tpmC for SGI Origin2000 28-processor",""
"1998as400-1-146289.005","1998as400-1-146289","compaq-computer","tech-016","benchmark-result","1997","tpmC","31147","high","ingest-extraction","benchmarking","slide-3","Sun UltraEnterprise 6000 24-processor achieved 31,147 tpmC at $109/tpmC (benchmark dated 2/6/97)",""
"1998as400-1-146289.006","1998as400-1-146289","compaq-computer","tech-016","benchmark-result","1997","price_per_tpmC","$109","high","ingest-extraction","benchmarking","slide-3","Cost per tpmC for Sun UltraEnterprise 6000 24-processor",""
"1998as400-1-146289.007","1998as400-1-146289","microsoft","tech-017","benchmark-result","1997","tpmC","34117","high","ingest-extraction","benchmarking","slide-3","Fujitsu Granpower 18-processor achieved 34,117 tpmC at Y57883/tpmC (benchmark dated 2/6/97)",""
"1998as400-1-146289.008","1998as400-1-146289","microsoft","tech-017","benchmark-result","1997","price_per_tpmC","Y57883/tpmC","high","ingest-extraction","benchmarking","slide-3","Cost per tpmC for Fujitsu Granpower 18-processor (in Japanese yen)",""
"1998as400-1-146289.009","1998as400-1-146289","yahoo","windows-nt","benchmark-result","1997","tpmC","52117","high","ingest-extraction","benchmarking","slide-3","HP 9000 V2200 16-processor achieved 52,117 tpmC at $81/tpmC (benchmark dated 2/6/97)",""
"1998as400-1-146289.010","1998as400-1-146289","yahoo","windows-nt","benchmark-result","1997","price_per_tpmC","$81","high","ingest-extraction","benchmarking","slide-3","Cost per tpmC for HP 9000 V2200 16-processor",""
